slug,name,shortcut,value,ci_low,ci_high,confidence,rarity,tier,demand,demand_ratio,trade_count,derivation,share_url,image_url,generated_at,n_trades_used,join_key
dominus-ultimus,Dominus Ultimus,DU,267677.37,214141.89,321212.84,low,Collectable,S,Low,0.4,119,ratio_chain,https://gpovalues.com/item/dominus-ultimus,https://gpovalues.com/images/Dominus%20Ultimus.webp,2026-08-26T22:15:35.243959+00:00,35207,dominus ultimus
prestige-firework-rocket-launcher,Prestige Firework Rocket Launcher,PFRL,231441.61,185153.29,277729.93,low,Collectable,S,Low,0.27,100,ratio_chain,https://gpovalues.com/item/prestige-firework-rocket-launcher,https://gpovalues.com/images/Prestige%20Firework%20Rocket%20Launcher.webp,2026-08-26T22:15:35.243959+00:00,35207,prestige firework rocket launcher
all-seeing-shamrock,All Seeing Shamrock,SASE,243098.33,218788.5,267408.16,high,Mythical,S,High,1.89,1183,ratio_chain,https://gpovalues.com/item/all-seeing-shamrock,https://gpovalues.com/images/All%20Seeing%20Shamrock.webp,2026-08-26T22:15:35.243959+00:00,35207,all seeing shamrock
blackvalk,Blackvalk,BLV,178058.37,142446.7,213670.04,low,Legendary,VERY_UNSTABLE,Stable,1.49,122,ratio_chain,https://gpovalues.com/item/blackvalk,https://gpovalues.com/images/Blackvalk.webp,2026-08-26T22:15:35.243959+00:00,35207,blackvalk
gift-of-fruit,Gift of Fruit,GOF,205822.57,144075.8,267569.34,low,Rare,VERY_UNSTABLE,Low,0.15,31,ratio_chain,https://gpovalues.com/item/gift-of-fruit,https://gpovalues.com/images/Gift%20of%20Fruit.webp,2026-08-26T22:15:35.243959+00:00,35207,gift of fruit
jesters-outfit,Jester's Outfit,JFIT,202890.88,182601.79,223179.96,high,Collectable,S,Low,0.58,1115,ratio_chain,https://gpovalues.com/item/jesters-outfit,https://gpovalues.com/images/Jester%27s%20Outfit.webp,2026-08-26T22:15:35.243959+00:00,35207,jester's outfit
titan-shifters-aura,Titan Shifter's Aura,TSA,188399.0,160139.15,216658.86,medium,,,High,3.49,884,ratio_chain,https://gpovalues.com/item/titan-shifters-aura,https://gpovalues.com/images/Titan%20Shifter%27s%20Aura.webp,2026-08-26T22:15:35.243959+00:00,35207,titan shifter's aura
blessed-exalted-cupid-queens-wings,Blessed Exalted Cupid Queen's Wings,BWINGS,124831.56,106106.83,143556.3,medium,Collectable,S,Low,0.75,328,ratio_chain,https://gpovalues.com/item/blessed-exalted-cupid-queens-wings,https://gpovalues.com/images/Blessed%20Exalted%20Cupid%20Queen%27s%20Wings.webp,2026-08-26T22:15:35.243959+00:00,35207,blessed exalted cupid queen's wings
all-seeing-egg,All Seeing Egg,BLOASE,113931.4,102538.27,125324.55,high,Mythical,S,Low,0.69,1020,ratio_chain,https://gpovalues.com/item/all-seeing-egg,https://gpovalues.com/images/All%20Seeing%20Egg.webp,2026-08-26T22:15:35.243959+00:00,35207,all seeing egg
true-baals-guard,True Ba'al's Guard,TBG,109629.7,93185.24,126074.16,medium,Legendary,B+,Low,0.77,384,ratio_chain,https://gpovalues.com/item/true-baals-guard,https://gpovalues.com/images/True%20Ba%27al%27s%20Guard.webp,2026-08-26T22:15:35.243959+00:00,35207,true ba'al's guard
hie,Hie,HIE,110368.18,93812.96,126923.41,medium,Legendary,B,Stable,1.14,509,ratio_chain,https://gpovalues.com/item/hie,https://gpovalues.com/images/Hie%20Hie%20no%20Mi%20%28Ice-Ice%20Fruit%29.webp,2026-08-26T22:15:35.243959+00:00,35207,hie
leos-inferno-hagoromo,Leo's Inferno Hagoromo,LIH,107327.51,96594.76,118060.27,high,Collectable,S,Stable,1.48,1187,ratio_chain,https://gpovalues.com/item/leos-inferno-hagoromo,https://gpovalues.com/images/Leo%27s%20Inferno%20Hagoromo.webp,2026-08-26T22:15:35.243959+00:00,35207,leo's inferno hagoromo
all-seeing-baal,All Seeing Ba'al,BASE,108184.73,97366.25,119003.19,high,Mythical,S,Low,0.76,1407,ratio_chain,https://gpovalues.com/item/all-seeing-baal,https://gpovalues.com/images/All%20Seeing%20Ba%27al.webp,2026-08-26T22:15:35.243959+00:00,35207,all seeing ba'al
soul-kings-scarf,Soul King's Scarf,SKS,94460.44,80291.38,108629.52,medium,Collectable,A+,Stable,0.92,858,ratio_chain,https://gpovalues.com/item/soul-kings-scarf,https://gpovalues.com/images/Soul%20King%27s%20Scarf.webp,2026-08-26T22:15:35.243959+00:00,35207,soul king's scarf
all-seeing-holly,All Seeing Holly,HASE,88989.97,80090.97,97888.97,high,Mythical,S,Low,0.59,1636,ratio_chain,https://gpovalues.com/item/all-seeing-holly,https://gpovalues.com/images/All%20Seeing%20Holly.webp,2026-08-26T22:15:35.243959+00:00,35207,all seeing holly
yukio-the-bunny,Yukio The Bunny,YB,80619.55,68526.63,92712.48,medium,Legendary,S,Low,0.29,629,ratio_chain,https://gpovalues.com/item/yukio-the-bunny,https://gpovalues.com/images/Yukio%20The%20Bunny.webp,2026-08-26T22:15:35.243959+00:00,35207,yukio the bunny
cupids-all-seeing-eye,Cupid's All Seeing Eye,CQASE,84640.0,76176.0,93104.0,high,Mythical,S,Low,0.63,1860,ratio_chain,https://gpovalues.com/item/cupids-all-seeing-eye,https://gpovalues.com/images/Cupid%27s%20All%20Seeing%20Eye.webp,2026-08-26T22:15:35.243959+00:00,35207,cupid's all seeing eye
all-seeing-eye,All Seeing Eye,ASE,85435.77,76892.19,93979.35,high,Mythical,A+,High,2.19,2969,ratio_chain,https://gpovalues.com/item/all-seeing-eye,https://gpovalues.com/images/All%20Seeing%20Eye.webp,2026-08-26T22:15:35.243959+00:00,35207,all seeing eye
troll-face,Troll Face,TF,72000.0,61200.0,82800.0,medium,Epic,VERY_UNSTABLE,High,8.63,231,ratio_chain,https://gpovalues.com/item/troll-face,https://gpovalues.com/images/Troll%20Face.webp,2026-08-26T22:15:35.243959+00:00,35207,troll face
bunyo-the-bunny,Bunyo The Bunny,BB,50403.96,45363.56,55444.34,high,Legendary,A+,Low,0.64,1087,ratio_chain,https://gpovalues.com/item/bunyo-the-bunny,https://gpovalues.com/images/Bunyo%20The%20Bunny.webp,2026-08-26T22:15:35.243959+00:00,35207,bunyo the bunny
world-ender,World Ender,WE,57171.55,51454.39,62888.7,high,Legendary,A+,Stable,1.34,1153,ratio_chain,https://gpovalues.com/item/world-ender,https://gpovalues.com/images/World%20Ender.webp,2026-08-26T22:15:35.243959+00:00,35207,world ender
blessed-cupid-queens-scarf,Blessed Cupid Queen's Scarf,BSCARF,50003.0,40002.4,60003.6,low,Collectable,A+,High,5.0,90,ratio_chain,https://gpovalues.com/item/blessed-cupid-queens-scarf,https://gpovalues.com/images/Blessed%20Cupid%20Queen%27s%20Scarf.webp,2026-08-26T22:15:35.243959+00:00,35207,blessed cupid queen's scarf
snowcap-scepter,Snowcap Scepter,SCEP,52900.0,44965.0,60835.0,medium,Legendary,A+,Low,0.54,205,ratio_chain,https://gpovalues.com/item/snowcap-scepter,https://gpovalues.com/images/Snowcap%20Scepter.webp,2026-08-26T22:15:35.243959+00:00,35207,snowcap scepter
soul-cleaver,Soul Cleaver,NAPO,45869.52,38989.1,52749.95,medium,Mythical,A+,Low,0.85,998,ratio_chain,https://gpovalues.com/item/soul-cleaver,https://gpovalues.com/images/Soul%20Cleaver.webp,2026-08-26T22:15:35.243959+00:00,35207,soul cleaver
dragon,Dragon,DRAGON,45178.92,40661.03,49696.82,high,Mythical,A+,Low,0.81,2431,ratio_chain,https://gpovalues.com/item/dragon,https://gpovalues.com/images/Ryu%20Ryu%20no%20Mi%2C%20Model%20Pteranodon.webp,2026-08-26T22:15:35.243959+00:00,35207,dragon
toji-event-item,Toji (event item),TOJI,27394.06,23284.95,31503.16,medium,Legendary,,Low,0.47,857,ratio_chain,https://gpovalues.com/item/toji-event-item,https://gpovalues.com/images/Inverted%20Spear%20Of%20Heaven.webp,2026-08-26T22:15:35.243959+00:00,35207,toji (event item)
suna,Suna,SUNA,25500.0,21675.0,29325.0,medium,Legendary,B+,Low,0.09,563,ratio_chain,https://gpovalues.com/item/suna,https://gpovalues.com/images/Suna%20Suna%20no%20Mi%20%28Sand-Sand%20Fruit%29.webp,2026-08-26T22:15:35.243959+00:00,35207,suna
devil-fruit-rod,Devil Fruit Rod,DFR,25904.31,23313.88,28494.75,high,Mythical,A,Low,0.32,2275,ratio_chain,https://gpovalues.com/item/devil-fruit-rod,https://gpovalues.com/images/Devil%20Fruit%20Rod.webp,2026-08-26T22:15:35.243959+00:00,35207,devil fruit rod
hollows-world-ender,Hollow's World Ender,HWE,29670.89,26703.79,32637.98,high,Collectable,A,Stable,1.1,1268,ratio_chain,https://gpovalues.com/item/hollows-world-ender,https://gpovalues.com/images/World%20Ender.webp,2026-08-26T22:15:35.243959+00:00,35207,hollow's world ender
time-rift-capsule,Time-Rift Capsule,TRC,21862.16,18582.83,25141.49,medium,Epic,A,Low,0.24,724,ratio_chain,https://gpovalues.com/item/time-rift-capsule,https://gpovalues.com/images/Time-Rift%20Capsule.webp,2026-08-26T22:15:35.243959+00:00,35207,time-rift capsule
sickle-of-sorrow,Sickle of Sorrow,SOS,20788.21,18709.39,22867.04,high,Legendary,A,Low,0.45,1496,ratio_chain,https://gpovalues.com/item/sickle-of-sorrow,https://gpovalues.com/images/Sickle%20of%20Sorrow.webp,2026-08-26T22:15:35.243959+00:00,35207,sickle of sorrow
nightfall-shroud,Nightfall Shroud,NFS,23165.13,19690.36,26639.9,medium,Collectable,A,Stable,1.11,844,ratio_chain,https://gpovalues.com/item/nightfall-shroud,https://gpovalues.com/images/Nightfall%20Shroud.webp,2026-08-26T22:15:35.243959+00:00,35207,nightfall shroud
resurrected-baals-head,Resurrected Ba'al's Head,RESHEAD,22310.0,20079.0,24541.0,high,Legendary,A,Low,0.7,1186,ratio_chain,https://gpovalues.com/item/resurrected-baals-head,https://gpovalues.com/images/Resurrected%20Ba%27al%27s%20Head.webp,2026-08-26T22:15:35.243959+00:00,35207,resurrected ba'al's head
dark-blade,Dark Blade,DB,20617.18,18555.46,22678.9,high,Mythical,A,Low,0.72,2559,ratio_chain,https://gpovalues.com/item/dark-blade,https://gpovalues.com/images/Dark%20Blade.webp,2026-08-26T22:15:35.243959+00:00,35207,dark blade
hover-pod,Hover Pod,HPOD,20417.18,18375.46,22458.9,high,Epic,A,Low,0.65,1642,ratio_chain,https://gpovalues.com/item/hover-pod,https://gpovalues.com/images/Hover%20Pod.webp,2026-08-26T22:15:35.243959+00:00,35207,hover pod
kikoku,Kikoku,KIKO,21017.18,18915.46,23118.9,high,Mythical,A,Low,0.88,1346,ratio_chain,https://gpovalues.com/item/kikoku,https://gpovalues.com/images/Kikoku.webp,2026-08-26T22:15:35.243959+00:00,35207,kikoku
coyote-outfit,Coyote Outfit,CO,19831.91,17848.71,21815.1,high,Legendary,A,Low,0.76,1087,ratio_chain,https://gpovalues.com/item/coyote-outfit,https://gpovalues.com/images/Coyote%20Outfit.webp,2026-08-26T22:15:35.243959+00:00,35207,coyote outfit
dark-skeletal-shark-mask,Dark Skeletal Shark Mask,DSSM,13143.25,11171.76,15114.74,medium,Legendary,A,Low,0.61,304,ratio_chain,https://gpovalues.com/item/dark-skeletal-shark-mask,https://gpovalues.com/images/Dark%20Skeletal%20Shark%20Mask.webp,2026-08-26T22:15:35.243959+00:00,35207,dark skeletal shark mask
exalted-cupid-queens-wings,Exalted Cupid Queen's Wings,EWINGS,12998.84,11049.01,14948.67,medium,Legendary,A,Low,0.83,407,ratio_chain,https://gpovalues.com/item/exalted-cupid-queens-wings,https://gpovalues.com/images/Exalted%20Cupid%20Queen%27s%20Wings.webp,2026-08-26T22:15:35.243959+00:00,35207,exalted cupid queen's wings
flower-bouquet,Flower Bouquet,FB,40299.07,28209.35,52388.78,medium,Legendary,A+,Stable,0.91,929,1to1_alignment,https://gpovalues.com/item/flower-bouquet,https://gpovalues.com/images/Flower%20Bouquet.webp,2026-08-26T22:15:35.243959+00:00,35207,flower bouquet
firework-lancer,Firework Lancer,FL,10267.2,8727.12,11807.28,medium,Legendary,A-,Low,0.35,270,ratio_chain,https://gpovalues.com/item/firework-lancer,https://gpovalues.com/images/Firework%20Lancer.webp,2026-08-26T22:15:35.243959+00:00,35207,firework lancer
flamingo-boat,Flamingo Boat,FB,9700.42,8245.35,11155.48,medium,Rare,A,Low,0.71,583,ratio_chain,https://gpovalues.com/item/flamingo-boat,https://gpovalues.com/images/Flamingo%20Boat.webp,2026-08-26T22:15:35.243959+00:00,35207,flamingo boat
mythical-fruit-chest,Mythical Fruit Chest,MC,253376.19,177363.34,329389.06,high,Mythical,A,High,1.73,10444,1to1_alignment,https://gpovalues.com/item/mythical-fruit-chest,https://gpovalues.com/images/Mythical%20Fruit%20Chest.webp,2026-08-26T22:15:35.243959+00:00,35207,mythical fruit chest
head-of-baal,Head of Ba'al,HB,9257.14,7868.57,10645.71,medium,Legendary,A-,High,1.79,299,ratio_chain,https://gpovalues.com/item/head-of-baal,https://gpovalues.com/images/Head%20of%20Ba%27al.webp,2026-08-26T22:15:35.243959+00:00,35207,head of ba'al
mochi,Mochi,MOCHI,8528.71,7675.84,9381.58,high,Mythical,A-,Stable,0.98,2241,ratio_chain,https://gpovalues.com/item/mochi,https://gpovalues.com/images/Mochi%20Mochi%20no%20Mi%20%28Mochi-Mochi%20Fruit%29.webp,2026-08-26T22:15:35.243959+00:00,35207,mochi
elos-sledgehammer,Elo's Sledgehammer,ES,8172.57,6946.68,9398.45,medium,Legendary,A-,High,1.61,319,ratio_chain,https://gpovalues.com/item/elos-sledgehammer,https://gpovalues.com/images/Elo%27s%20Sledgehammer.webp,2026-08-26T22:15:35.243959+00:00,35207,elo's sledgehammer
inferno-rocket-blade,Inferno Rocket Blade,IRB,6820.49,5797.41,7843.56,medium,Legendary,A-,Low,0.42,227,ratio_chain,https://gpovalues.com/item/inferno-rocket-blade,https://gpovalues.com/images/Inferno%20Rocket%20Blade.webp,2026-08-26T22:15:35.243959+00:00,35207,inferno rocket blade
magu,Magu,MAGU,4581.37,4123.23,5039.51,high,Legendary,B+,Low,0.38,1673,ratio_chain,https://gpovalues.com/item/magu,https://gpovalues.com/images/Magu%20Magu%20no%20Mi%20%28Magma-Magma%20Fruit%29.webp,2026-08-26T22:15:35.243959+00:00,35207,magu
cupid-queens-outfit,Cupid Queen's Outfit,QFIT,5714.29,4571.43,6857.14,low,Collectable,A-,Stable,1.16,54,ratio_chain,https://gpovalues.com/item/cupid-queens-outfit,https://gpovalues.com/images/Cupid%20Queen%27s%20Outfit.webp,2026-08-26T22:15:35.243959+00:00,35207,cupid queen's outfit
cupid-queens-wings,Cupid Queen's Wings,QWINGS,5233.54,4448.51,6018.58,medium,,A-,Low,0.84,322,ratio_chain,https://gpovalues.com/item/cupid-queens-wings,https://gpovalues.com/images/Cupid%20Queen%27s%20Wings.webp,2026-08-26T22:15:35.243959+00:00,35207,cupid queen's wings
soul-kings-guitar,Soul King's Guitar,SKG,6254.14,5316.01,7192.25,medium,Legendary,A-,Low,0.87,755,ratio_chain,https://gpovalues.com/item/soul-kings-guitar,https://gpovalues.com/images/Soul%20King%27s%20Guitar.webp,2026-08-26T22:15:35.243959+00:00,35207,soul king's guitar
buddha,Buddha,BUDDHA,3885.72,3497.15,4274.28,high,Mythical,B+,Low,0.25,1416,ratio_chain,https://gpovalues.com/item/buddha,https://gpovalues.com/images/Hito%20Hito%20no%20Mi%2C%20Model%20Daibutsu.webp,2026-08-26T22:15:35.243959+00:00,35207,buddha
katakuri,Katakuri,KATAKURI,4708.57,4002.28,5414.85,medium,Mythical,,Stable,1.38,395,ratio_chain,https://gpovalues.com/item/katakuri,https://gpovalues.com/images/Mochi%20Mochi%20no%20Mi%20%28Mochi-Mochi%20Fruit%29.webp,2026-08-26T22:15:35.243959+00:00,35207,katakuri
pteranodon,Pteranodon,PTERO,4534.74,4081.27,4988.22,high,Mythical,A-,Low,0.54,1367,ratio_chain,https://gpovalues.com/item/pteranodon,https://gpovalues.com/images/Ryu%20Ryu%20no%20Mi%2C%20Model%20Pteranodon.webp,2026-08-26T22:15:35.243959+00:00,35207,pteranodon
pika,Pika,PIKA,4189.7,3770.73,4608.68,high,Legendary,B+,Low,0.42,4090,ratio_chain,https://gpovalues.com/item/pika,https://gpovalues.com/images/Pika%20Pika%20no%20Mi%20%28Glint-Glint%20Fruit%29.webp,2026-08-26T22:15:35.243959+00:00,35207,pika
demon-jesters-scythe,Demon Jester's Scythe,JSCYTHE,3843.73,3267.18,4420.3,medium,Legendary,B+,Low,0.6,206,ratio_chain,https://gpovalues.com/item/demon-jesters-scythe,https://gpovalues.com/images/Demon%20Jester%27s%20Scythe.webp,2026-08-26T22:15:35.243959+00:00,35207,demon jester's scythe
snoozy-neko,Snoozy Neko,SN,3551.27,3018.59,4083.97,medium,Mythical,A-,Low,0.11,553,ratio_chain,https://gpovalues.com/item/snoozy-neko,https://gpovalues.com/images/Snoozy%20Neko.webp,2026-08-26T22:15:35.243959+00:00,35207,snoozy neko
rogers-ace,Roger's Ace,ACE,3843.73,3267.18,4420.3,medium,Mythical,B+,Low,0.5,818,ratio_chain,https://gpovalues.com/item/rogers-ace,https://gpovalues.com/images/Roger%27s%20Ace.webp,2026-08-26T22:15:35.243959+00:00,35207,roger's ace
big-mama,Big Mama,BM,4512.21,3835.38,5189.04,medium,Mythical,,High,1.66,508,ratio_chain,https://gpovalues.com/item/big-mama,https://gpovalues.com/images/Big%20Mama%27s%20Outfit%20%28Male%29.webp,2026-08-26T22:15:35.243959+00:00,35207,big mama
shusui,Shusui,SHUSUI,3214.93,1928.96,4500.9,low,Legendary,C,,,7,ratio_chain,https://gpovalues.com/item/shusui,https://gpovalues.com/images/Shusui.webp,2026-08-26T22:15:35.243959+00:00,35207,shusui
sp-reset-essence,SP Reset Essence,SPR,2857.14,2285.71,3428.57,low,Common,F,Stable,1.3,53,ratio_chain,https://gpovalues.com/item/sp-reset-essence,https://gpovalues.com/images/SP%20Reset%20Essence.webp,2026-08-26T22:15:35.243959+00:00,35207,sp reset essence
yami,Yami,YAMI,2428.57,2064.28,2792.85,medium,Legendary,B-,Low,0.13,264,ratio_chain,https://gpovalues.com/item/yami,https://gpovalues.com/images/Yami%20Yami%20no%20Mi%20%28Dark-Dark%20Fruit%29.webp,2026-08-26T22:15:35.243959+00:00,35207,yami
goro,Goro,GORO,2942.85,2501.43,3384.28,medium,Legendary,B+,Stable,1.25,728,ratio_chain,https://gpovalues.com/item/goro,https://gpovalues.com/images/Goro%20Goro%20no%20Mi%20%28Rumble-Rumble%20Fruit%29.webp,2026-08-26T22:15:35.243959+00:00,35207,goro
mera-mera,Mera Mera,MERA,2428.57,2064.28,2792.85,medium,Legendary,B-,Low,0.17,563,ratio_chain,https://gpovalues.com/item/mera-mera,https://gpovalues.com/images/Mera-Mera%20no%20Mi%20%28Flame-Flame%20Fruit%29.webp,2026-08-26T22:15:35.243959+00:00,35207,mera mera
ope,Ope,OPE,2622.72,2360.45,2884.99,high,Mythical,B+,Low,0.19,1301,ratio_chain,https://gpovalues.com/item/ope,https://gpovalues.com/images/Ope%20Ope%20no%20Mi%20%28Op-Op%20Fruit%29.webp,2026-08-26T22:15:35.243959+00:00,35207,ope
bat-swarm,Bat Swarm,BS,3428.57,2914.28,3942.85,medium,Legendary,B+,High,3.01,481,ratio_chain,https://gpovalues.com/item/bat-swarm,https://gpovalues.com/images/Bat%20Swarm.webp,2026-08-26T22:15:35.243959+00:00,35207,bat swarm
legendary-fish-bait,Legendary Fish Bait,LFB,2678.84,2410.96,2946.72,high,Rare,,Stable,1.04,1857,ratio_chain,https://gpovalues.com/item/legendary-fish-bait,https://gpovalues.com/images/Legendary%20Fish%20Bait.webp,2026-08-26T22:15:35.243959+00:00,35207,legendary fish bait
legendary-fruit-chest,Legendary Fruit Chest,LC,1511.42,1360.28,1662.58,high,Legendary,B+,Low,0.68,6128,ratio_chain,https://gpovalues.com/item/legendary-fruit-chest,https://gpovalues.com/images/Legendary%20Fruit%20Chest.webp,2026-08-26T22:15:35.243959+00:00,35207,legendary fruit chest
kraken-blade,Kraken Blade,KB,1071.54,857.23,1285.84,low,Collectable,,High,4.09,163,ratio_chain,https://gpovalues.com/item/kraken-blade,https://gpovalues.com/images/Kraken%20Blade%20%28Gold%29.webp,2026-08-26T22:15:35.243959+00:00,35207,kraken blade
gura,Gura,GURA,863.49,733.97,993.01,medium,Legendary,B+,Low,0.22,454,ratio_chain,https://gpovalues.com/item/gura,https://gpovalues.com/images/Gura%20Gura%20no%20Mi%20%28Tremor-Tremor%20Fruit%29.webp,2026-08-26T22:15:35.243959+00:00,35207,gura
kage,Kage,KAGE,607.15,516.07,698.22,medium,Legendary,B-,Low,0.22,248,ratio_chain,https://gpovalues.com/item/kage,https://gpovalues.com/images/Kage%20Kage%20no%20Mi%20%28Shadow-Shadow%20Fruit%29.webp,2026-08-26T22:15:35.243959+00:00,35207,kage
spare-fruit-bag,Spare Fruit Bag,SFB,714.29,607.14,821.43,medium,Rare,,Stable,0.91,263,ratio_chain,https://gpovalues.com/item/spare-fruit-bag,https://gpovalues.com/images/Spare%20Fruit%20Bag.webp,2026-08-26T22:15:35.243959+00:00,35207,spare fruit bag
rare-fruit-chest,Rare Fruit Chest,RFC,158.73,126.98,190.48,low,Rare,,Low,0.61,153,ratio_chain,https://gpovalues.com/item/rare-fruit-chest,https://gpovalues.com/images/Rare%20Fruit%20Chest.webp,2026-08-26T22:15:35.243959+00:00,35207,rare fruit chest
special-tailor-token,Special Tailor Token,STT,722.85,506.0,939.72,high,Collectable,,Low,0.69,2213,1to1_alignment,https://gpovalues.com/item/special-tailor-token,https://gpovalues.com/images/Special%20Tailor%20Token.webp,2026-08-26T22:15:35.243959+00:00,35207,special tailor token
fish-bait,Fish Bait,FB,20.02,17.02,23.04,medium,,,High,1.68,458,ratio_chain,https://gpovalues.com/item/fish-bait,https://gpovalues.com/images/Fish%20Bait.webp,2026-08-26T22:15:35.243959+00:00,35207,fish bait
bounty-per-unit,Bounty (per unit),BOUNTY,0.04,0.02,0.06,high,,,,,384,,https://gpovalues.com/item/bounty-per-unit,,2026-08-26T22:15:35.243959+00:00,35207,bounty (per unit)
