slug,name,shortcut,value,ci_low,ci_high,confidence,rarity,tier,demand,demand_ratio,trade_count,derivation,share_url,image_url,generated_at,n_trades_used,join_key
all-seeing-holly,All Seeing Holly,HASE,100437.37,90393.62,110481.11,high,Mythical,S,Low,0.38,9018,ratio_chain,https://gpovalues.com/item/all-seeing-holly,https://gpovalues.com/images/All%20Seeing%20Holly.webp?v=7c34b07d,2026-09-08T05:33:06.112441+00:00,206691,all seeing holly
cupids-all-seeing-eye,Cupid's All Seeing Eye,CQASE,100742.16,90667.95,110816.39,high,Mythical,S,Low,0.6,7080,ratio_chain,https://gpovalues.com/item/cupids-all-seeing-eye,https://gpovalues.com/images/Cupid%27s%20All%20Seeing%20Eye.webp?v=fb3c6e1c,2026-09-08T05:33:06.112441+00:00,206691,cupid's all seeing eye
yukio-the-bunny,Yukio The Bunny,YB,85587.0,77028.3,94145.69,high,Legendary,S,Low,0.47,2778,ratio_chain,https://gpovalues.com/item/yukio-the-bunny,https://gpovalues.com/images/Yukio%20The%20Bunny.webp?v=c50a3644,2026-09-08T05:33:06.112441+00:00,206691,yukio the bunny
all-seeing-eye,All Seeing Eye,ASE,97221.35,87499.21,106943.48,high,Mythical,A+,High,3.48,22147,ratio_chain,https://gpovalues.com/item/all-seeing-eye,https://gpovalues.com/images/All%20Seeing%20Eye.webp?v=a2c488c2,2026-09-08T05:33:06.112441+00:00,206691,all seeing eye
soul-kings-scarf,Soul King's Scarf,SKS,94037.19,84633.47,103440.9,high,Collectable,A+,Low,0.87,4156,ratio_chain,https://gpovalues.com/item/soul-kings-scarf,https://gpovalues.com/images/Soul%20King%27s%20Scarf.webp?v=2b4417b2,2026-09-08T05:33:06.112441+00:00,206691,soul king's scarf
ice-valkyrie,Ice Valkyrie,IV,68000.0,57800.0,78200.0,medium,Legendary,VERY_UNSTABLE,Low,0.38,311,ratio_chain,https://gpovalues.com/item/ice-valkyrie,https://gpovalues.com/images/Ice%20Valkyrie.webp?v=f1c89ec2,2026-09-08T05:33:06.112441+00:00,206691,ice valkyrie
world-ender,World Ender,WE,66663.87,59997.49,73330.26,high,Legendary,A+,Stable,1.08,7342,ratio_chain,https://gpovalues.com/item/world-ender,https://gpovalues.com/images/World%20Ender.webp?v=5e239cea,2026-09-08T05:33:06.112441+00:00,206691,world ender
bunyo-the-bunny,Bunyo The Bunny,BB,61112.65,55001.39,67223.92,high,Legendary,A+,Low,0.69,3470,ratio_chain,https://gpovalues.com/item/bunyo-the-bunny,https://gpovalues.com/images/Bunyo%20The%20Bunny.webp?v=94e181be,2026-09-08T05:33:06.112441+00:00,206691,bunyo the bunny
flower-bouquet,Flower Bouquet,FB,59544.33,53589.89,65498.76,high,Legendary,A+,Low,0.58,3079,ratio_chain,https://gpovalues.com/item/flower-bouquet,https://gpovalues.com/images/Flower%20Bouquet.webp?v=72561b7b,2026-09-08T05:33:06.112441+00:00,206691,flower bouquet
troll-face,Troll Face,TF,53534.85,45504.61,61565.07,medium,Epic,VERY_UNSTABLE,Low,0.42,639,ratio_chain,https://gpovalues.com/item/troll-face,https://gpovalues.com/images/Troll%20Face.webp?v=adffb916,2026-09-08T05:33:06.112441+00:00,206691,troll face
leopard,Leopard,LEO,51311.41,46180.28,56442.56,high,Mythical,NEW,Stable,1.32,8905,ratio_chain,https://gpovalues.com/item/leopard,https://gpovalues.com/images/Leopard.webp?v=496a4ba2,2026-09-08T05:33:06.112441+00:00,206691,leopard
dragon,Dragon,DRAGON,52503.82,47253.43,57754.19,high,Mythical,A+,High,3.28,17038,ratio_chain,https://gpovalues.com/item/dragon,https://gpovalues.com/images/Dragon.webp?v=7a530f80,2026-09-08T05:33:06.112441+00:00,206691,dragon
soul-cleaver,Soul Cleaver,NAPO,47836.58,43052.92,52620.24,high,Mythical,A+,Stable,1.03,4836,ratio_chain,https://gpovalues.com/item/soul-cleaver,https://gpovalues.com/images/Soul%20Cleaver.webp?v=ad8b4592,2026-09-08T05:33:06.112441+00:00,206691,soul cleaver
snowcap-scepter,Snowcap Scepter,SCEP,36800.0,31280.0,42320.0,medium,Legendary,A+,Low,0.58,491,ratio_chain,https://gpovalues.com/item/snowcap-scepter,https://gpovalues.com/images/Snowcap%20Scepter.webp?v=f1aa6c75,2026-09-08T05:33:06.112441+00:00,206691,snowcap scepter
blessed-cupid-queens-scarf,Blessed Cupid Queen's Scarf,BSCARF,34596.2,29406.78,39785.64,medium,Collectable,A+,Low,0.44,613,ratio_chain,https://gpovalues.com/item/blessed-cupid-queens-scarf,https://gpovalues.com/images/Blessed%20Cupid%20Queen%27s%20Scarf.webp?v=f6f5682f,2026-09-08T05:33:06.112441+00:00,206691,blessed cupid queen's scarf
toji-event-item,Toji (event item),TOJI,35568.54,32011.68,39125.38,high,Legendary,,Low,0.5,4940,ratio_chain,https://gpovalues.com/item/toji-event-item,https://gpovalues.com/images/Inverted%20Spear%20Of%20Heaven.webp?v=cb85bf4a,2026-09-08T05:33:06.112441+00:00,206691,toji (event item)
devil-fruit-rod,Devil Fruit Rod,DFR,36328.23,32695.41,39961.05,high,Mythical,A,Low,0.7,14353,ratio_chain,https://gpovalues.com/item/devil-fruit-rod,https://gpovalues.com/images/Devil%20Fruit%20Rod.webp?v=4d9b3bfc,2026-09-08T05:33:06.112441+00:00,206691,devil fruit rod
hollows-world-ender,Hollow's World Ender,HWE,34232.93,30809.64,37656.22,high,Collectable,A,Low,0.5,8502,ratio_chain,https://gpovalues.com/item/hollows-world-ender,https://gpovalues.com/images/Hollow%27s%20World%20Ender.webp?v=e9b538e4,2026-09-08T05:33:06.112441+00:00,206691,hollow's world ender
blessed-cupids-bow,Blessed Cupid's Bow,BBOW,32595.28,27705.99,37484.57,medium,Collectable,A,Low,0.35,436,ratio_chain,https://gpovalues.com/item/blessed-cupids-bow,https://gpovalues.com/images/Blessed%20Cupid%27s%20Bow.webp?v=c4338cee,2026-09-08T05:33:06.112441+00:00,206691,blessed cupid's bow
thunder-club,Thunder Club,TCLUB,31686.03,28517.42,34854.64,high,Mythical,NEW,Low,0.42,16039,ratio_chain,https://gpovalues.com/item/thunder-club,https://gpovalues.com/images/Thunder%20Club.webp?v=003ec7de,2026-09-08T05:33:06.112441+00:00,206691,thunder club
inverted-spear-of-heaven,Inverted Spear Of Heaven,ISOH,31040.96,27936.86,34145.06,high,Legendary,A+,Low,0.26,1468,ratio_chain,https://gpovalues.com/item/inverted-spear-of-heaven,https://gpovalues.com/images/Inverted%20Spear%20Of%20Heaven.webp?v=cb85bf4a,2026-09-08T05:33:06.112441+00:00,206691,inverted spear of heaven
coyote-outfit,Coyote Outfit,CO,30323.6,27291.24,33355.96,high,Legendary,A,Low,0.63,1735,ratio_chain,https://gpovalues.com/item/coyote-outfit,https://gpovalues.com/images/Coyote%20Outfit.webp?v=adddb7af,2026-09-08T05:33:06.112441+00:00,206691,coyote outfit
sickle-of-sorrow,Sickle of Sorrow,SOS,28388.85,25549.96,31227.72,high,Legendary,A,Low,0.47,9776,ratio_chain,https://gpovalues.com/item/sickle-of-sorrow,https://gpovalues.com/images/Sickle%20of%20Sorrow.webp?v=25f180f1,2026-09-08T05:33:06.112441+00:00,206691,sickle of sorrow
epic-banana,Epic Banana,EB,30000.0,24000.0,36000.0,low,Epic,VERY_UNSTABLE,Low,0.45,120,ratio_chain,https://gpovalues.com/item/epic-banana,https://gpovalues.com/images/Epic%20Banana.webp?v=80f94c6f,2026-09-08T05:33:06.112441+00:00,206691,epic banana
flower-sword,Flower Sword,FS,29575.0,23660.0,35490.0,low,Legendary,VERY_UNSTABLE,Low,0.49,130,ratio_chain,https://gpovalues.com/item/flower-sword,https://gpovalues.com/images/Flower%20Sword.webp?v=1ca2a93c,2026-09-08T05:33:06.112441+00:00,206691,flower sword
dark-blade,Dark Blade,DB,28424.29,25581.86,31266.72,high,Mythical,A,Low,0.81,24406,ratio_chain,https://gpovalues.com/item/dark-blade,https://gpovalues.com/images/Dark%20Blade.webp?v=e6157f1c,2026-09-08T05:33:06.112441+00:00,206691,dark blade
time-rift-capsule,Time-Rift Capsule,TRC,25605.84,23045.25,28166.42,high,Epic,A,Low,0.24,3224,ratio_chain,https://gpovalues.com/item/time-rift-capsule,https://gpovalues.com/images/Time-Rift%20Capsule.webp?v=b96dbc2a,2026-09-08T05:33:06.112441+00:00,206691,time-rift capsule
resurrected-baals-head,Resurrected Ba'al's Head,RESHEAD,24441.15,21997.03,26885.26,high,Legendary,A,Low,0.47,9785,ratio_chain,https://gpovalues.com/item/resurrected-baals-head,https://gpovalues.com/images/Resurrected%20Ba%27al%27s%20Head.webp?v=fc51f583,2026-09-08T05:33:06.112441+00:00,206691,resurrected ba'al's head
blessed-cupid-vanguard-outfit,Blessed Cupid Vanguard Outfit,BCVO,22333.63,18983.59,25683.68,medium,Collectable,,Low,0.22,238,ratio_chain,https://gpovalues.com/item/blessed-cupid-vanguard-outfit,,2026-09-08T05:33:06.112441+00:00,206691,blessed cupid vanguard outfit
kikoku,Kikoku,KIKO,24278.65,21850.79,26706.51,high,Mythical,A,Low,0.4,11545,ratio_chain,https://gpovalues.com/item/kikoku,https://gpovalues.com/images/Kikoku.webp?v=73f13660,2026-09-08T05:33:06.112441+00:00,206691,kikoku
hover-pod,Hover Pod,HPOD,21395.39,19255.86,23534.94,high,Epic,A,Low,0.33,10227,ratio_chain,https://gpovalues.com/item/hover-pod,https://gpovalues.com/images/Hover%20Pod.webp?v=6eba5cde,2026-09-08T05:33:06.112441+00:00,206691,hover pod
hopiyo-the-bunny,Hopiyo The Bunny,HB,21616.72,19455.05,23778.4,high,Legendary,,Low,0.6,7705,ratio_chain,https://gpovalues.com/item/hopiyo-the-bunny,,2026-09-08T05:33:06.112441+00:00,206691,hopiyo the bunny
nightfall-shroud,Nightfall Shroud,NFS,21544.88,19390.39,23699.36,high,Collectable,A,Low,0.62,4479,ratio_chain,https://gpovalues.com/item/nightfall-shroud,https://gpovalues.com/images/Nightfall%20Shroud.webp?v=17127eb5,2026-09-08T05:33:06.112441+00:00,206691,nightfall shroud
stark-guns,Stark Guns,SGUNS,18231.36,16408.23,20054.5,high,Legendary,A,Low,0.36,3373,ratio_chain,https://gpovalues.com/item/stark-guns,https://gpovalues.com/images/Stark%20Gun.webp?v=17afdacf,2026-09-08T05:33:06.112441+00:00,206691,stark guns
blessed-exalted-cupid-queen-outfit,Blessed Exalted Cupid Queen Outfit,BQFIT,19550.0,16617.5,22482.5,medium,Collectable,A-,Low,0.42,268,ratio_chain,https://gpovalues.com/item/blessed-exalted-cupid-queen-outfit,https://gpovalues.com/images/Blessed%20Exalted%20Cupid%20Queen%20Outfit.webp?v=cc1a06fa,2026-09-08T05:33:06.112441+00:00,206691,blessed exalted cupid queen outfit
ruin-mask,Ruin Mask,RM,19379.73,15503.78,23255.68,low,Rare,,Stable,1.21,139,ratio_chain,https://gpovalues.com/item/ruin-mask,https://gpovalues.com/images/Ruin%20Mask.webp?v=1a8bbdac,2026-09-08T05:33:06.112441+00:00,206691,ruin mask
firework-lancer,Firework Lancer,FL,16032.82,14429.54,17636.11,high,Legendary,A-,Low,0.29,1364,ratio_chain,https://gpovalues.com/item/firework-lancer,https://gpovalues.com/images/Firework%20Lancer.webp?v=d482cd70,2026-09-08T05:33:06.112441+00:00,206691,firework lancer
soul,Soul,SOUL,14827.24,13344.52,16309.97,high,Mythical,A-,Low,0.55,8795,ratio_chain,https://gpovalues.com/item/soul,https://gpovalues.com/images/Soul.webp?v=048be688,2026-09-08T05:33:06.112441+00:00,206691,soul
soul-kings-guitar,Soul King's Guitar,SKG,15832.26,14249.03,17415.49,high,Legendary,A-,Stable,1.13,5086,ratio_chain,https://gpovalues.com/item/soul-kings-guitar,https://gpovalues.com/images/Soul%20King%27s%20Guitar.webp?v=3e079601,2026-09-08T05:33:06.112441+00:00,206691,soul king's guitar
kraken-blade-azure,Kraken Blade (Azure),KBA,15294.71,10706.29,19883.12,low,Collectable,B+,Stable,1.31,37,ratio_chain,https://gpovalues.com/item/kraken-blade-azure,https://gpovalues.com/images/Kraken%20Blade%20%28Azure%29.webp?v=bcc3aab7,2026-09-08T05:33:06.112441+00:00,206691,kraken blade (azure)
venom,Venom,VENOM,14391.03,12951.92,15830.14,high,Mythical,A-,Low,0.7,9670,ratio_chain,https://gpovalues.com/item/venom,https://gpovalues.com/images/Doku%20Doku%20No%20Mi%20%28Poison%20Poison%20Fruit%29.webp?v=21adca3c,2026-09-08T05:33:06.112441+00:00,206691,venom
mochi,Mochi,MOCHI,14371.47,12934.33,15808.62,high,Mythical,A-,Low,0.5,12077,ratio_chain,https://gpovalues.com/item/mochi,https://gpovalues.com/images/Mochi%20Mochi%20no%20Mi%20%28Mochi-Mochi%20Fruit%29.webp?v=d3ed57ed,2026-09-08T05:33:06.112441+00:00,206691,mochi
nightfall-half-shroud,Nightfall Half Shroud,NFHS,12473.91,11226.51,13721.3,high,Collectable,A-,Low,0.3,1404,ratio_chain,https://gpovalues.com/item/nightfall-half-shroud,https://gpovalues.com/images/Nightfall%20Half%20Shroud.webp?v=3e00b35a,2026-09-08T05:33:06.112441+00:00,206691,nightfall half shroud
mega-pow,Mega-Pow,MP,14913.16,13421.84,16404.47,high,Legendary,A-,Stable,1.14,4870,ratio_chain,https://gpovalues.com/item/mega-pow,https://gpovalues.com/images/Mega-Pow.webp?v=83a5fbaa,2026-09-08T05:33:06.112441+00:00,206691,mega-pow
demon-jesters-scythe,Demon Jester's Scythe,JSCYTHE,11554.88,9821.65,13288.12,medium,Legendary,B+,Low,0.43,695,ratio_chain,https://gpovalues.com/item/demon-jesters-scythe,https://gpovalues.com/images/Demon%20Jester%27s%20Scythe.webp?v=fd9f4b22,2026-09-08T05:33:06.112441+00:00,206691,demon jester's scythe
cupid-queens-outfit,Cupid Queen's Outfit,QFIT,12908.42,10972.15,14844.67,medium,Collectable,A-,Low,0.37,600,ratio_chain,https://gpovalues.com/item/cupid-queens-outfit,https://gpovalues.com/images/Cupid%20Queen%27s%20Outfit.webp?v=09402628,2026-09-08T05:33:06.112441+00:00,206691,cupid queen's outfit
pteranodon,Pteranodon,PTERO,10299.94,9269.95,11329.94,high,Mythical,A-,Low,0.36,7997,ratio_chain,https://gpovalues.com/item/pteranodon,https://gpovalues.com/images/Ryu%20Ryu%20no%20Mi%2C%20Model%20Pteranodon.webp?v=05f40b6b,2026-09-08T05:33:06.112441+00:00,206691,pteranodon
pika,Pika,PIKA,11227.36,10104.62,12350.09,high,Legendary,B+,Low,0.85,29627,ratio_chain,https://gpovalues.com/item/pika,https://gpovalues.com/images/Pika%20Pika%20no%20Mi%20%28Glint-Glint%20Fruit%29.webp?v=3d5d0116,2026-09-08T05:33:06.112441+00:00,206691,pika
tori,Tori,TORI,10745.8,9671.21,11820.37,high,Mythical,A-,Low,0.66,8462,ratio_chain,https://gpovalues.com/item/tori,https://gpovalues.com/images/Tori%20Tori%20no%20Mi%2C%20Model%20Phoenix.webp?v=6dcf5cd1,2026-09-08T05:33:06.112441+00:00,206691,tori
cupid-queens-scarf,Cupid Queen's Scarf,CQS,8756.12,7442.7,10069.55,medium,Mythical,B+,Low,0.3,623,ratio_chain,https://gpovalues.com/item/cupid-queens-scarf,https://gpovalues.com/images/Cupid%20Queen%27s%20Scarf.webp?v=79f6c5ac,2026-09-08T05:33:06.112441+00:00,206691,cupid queen's scarf
inferno-rocket-blade,Inferno Rocket Blade,IRB,11471.63,10324.46,12618.79,high,Legendary,A-,Low,0.29,1340,ratio_chain,https://gpovalues.com/item/inferno-rocket-blade,https://gpovalues.com/images/Inferno%20Rocket%20Blade.webp?v=ec036ae9,2026-09-08T05:33:06.112441+00:00,206691,inferno rocket blade
festival-shield,Festival Shield,FESH,13549.0,11516.64,15581.34,medium,Legendary,B-,High,3.53,249,ratio_chain,https://gpovalues.com/item/festival-shield,https://gpovalues.com/images/Festival%20Shield.webp?v=dabec3c4,2026-09-08T05:33:06.112441+00:00,206691,festival shield
exalted-cupid-queens-wings,Exalted Cupid Queen's Wings,EWINGS,11874.92,10687.42,13062.4,high,Legendary,A,Low,0.73,1421,ratio_chain,https://gpovalues.com/item/exalted-cupid-queens-wings,https://gpovalues.com/images/Exalted%20Cupid%20Queen%27s%20Wings.webp?v=3a1cde18,2026-09-08T05:33:06.112441+00:00,206691,exalted cupid queen's wings
mythical-fruit-chest,Mythical Fruit Chest,MC,13225.0,11902.5,14547.5,high,Mythical,A,High,2.62,41933,ratio_chain,https://gpovalues.com/item/mythical-fruit-chest,https://gpovalues.com/images/Mythical%20Fruit%20Chest.webp?v=24999bcf,2026-09-08T05:33:06.112441+00:00,206691,mythical fruit chest
head-of-baal,Head of Ba'al,HB,10908.21,9817.38,11999.02,high,Legendary,A-,Low,0.74,1183,ratio_chain,https://gpovalues.com/item/head-of-baal,https://gpovalues.com/images/Head%20of%20Ba%27al.webp?v=66312c64,2026-09-08T05:33:06.112441+00:00,206691,head of ba'al
blos-sledgehammer,Blo's Sledgehammer,BLOHAM,7797.42,6627.82,8967.04,medium,Legendary,B+,Low,0.13,569,ratio_chain,https://gpovalues.com/item/blos-sledgehammer,https://gpovalues.com/images/Blo%27s%20Sledgehammer.webp?v=91b9539f,2026-09-08T05:33:06.112441+00:00,206691,blo's sledgehammer
biscuit,Biscuit,BISC,7207.07,6486.37,7927.79,high,Legendary,NEW,Low,0.16,9999,ratio_chain,https://gpovalues.com/item/biscuit,https://gpovalues.com/images/Biscuit.webp?v=d51a0193,2026-09-08T05:33:06.112441+00:00,206691,biscuit
buddha,Buddha,BUDDHA,6780.2,6102.18,7458.22,high,Mythical,B+,Low,0.23,7981,ratio_chain,https://gpovalues.com/item/buddha,https://gpovalues.com/images/Hito%20Hito%20no%20Mi%2C%20Model%20Daibutsu.webp?v=20355743,2026-09-08T05:33:06.112441+00:00,206691,buddha
hawk-eyes-outfit,Hawk Eye's Outfit,HEO,5824.98,4951.23,6698.73,medium,Legendary,C,Low,0.23,416,ratio_chain,https://gpovalues.com/item/hawk-eyes-outfit,https://gpovalues.com/images/Hawk%20Eye%27s%20Outfit.webp?v=dfd204ae,2026-09-08T05:33:06.112441+00:00,206691,hawk eye's outfit
sunken-anchor,Sunken Anchor,SA,5775.86,4909.48,6642.24,medium,Legendary,B,Low,0.02,252,ratio_chain,https://gpovalues.com/item/sunken-anchor,https://gpovalues.com/images/Sunken%20Anchor.webp?v=936eeb5d,2026-09-08T05:33:06.112441+00:00,206691,sunken anchor
megalodon-helmet,Megalodon Helmet,MH,6427.34,5141.87,7712.81,low,Legendary,B,High,6.41,126,ratio_chain,https://gpovalues.com/item/megalodon-helmet,https://gpovalues.com/images/Megalodon%20Helmet.webp?v=61305476,2026-09-08T05:33:06.112441+00:00,206691,megalodon helmet
endbringer-armor,Endbringer Armor,EA,5374.55,4837.1,5912.01,high,Legendary,B,Low,0.49,1191,ratio_chain,https://gpovalues.com/item/endbringer-armor,https://gpovalues.com/images/Endbringer%20Armor.webp?v=d2fb4905,2026-09-08T05:33:06.112441+00:00,206691,endbringer armor
dark-skeletal-shark-mask,Dark Skeletal Shark Mask,DSSM,6208.17,5587.37,6828.99,high,Legendary,A,Low,0.57,2599,ratio_chain,https://gpovalues.com/item/dark-skeletal-shark-mask,https://gpovalues.com/images/Dark%20Skeletal%20Shark%20Mask.webp?v=60fe4bb5,2026-09-08T05:33:06.112441+00:00,206691,dark skeletal shark mask
odm-rod,ODM Rod,OR,7616.6,5331.62,9901.57,medium,Rare,A-,Low,0.18,627,1to1_alignment,https://gpovalues.com/item/odm-rod,https://gpovalues.com/images/ODM%20Rod.webp?v=c8052983,2026-09-08T05:33:06.112441+00:00,206691,odm rod
