slug,name,shortcut,value,ci_low,ci_high,confidence,rarity,tier,demand,demand_ratio,trade_count,derivation,share_url,image_url,generated_at,n_trades_used,join_key
mega-pow,Mega-Pow,MP,31552.9,28397.61,34708.19,high,Legendary,A-,High,1.89,5884,ratio_chain,https://gpovalues.com/item/mega-pow,https://gpovalues.com/images/Mega-Pow.webp?v=83a5fbaa,2026-09-23T05:32:57.398539+00:00,154264,mega-pow
coyote-outfit,Coyote Outfit,CO,27286.99,24558.3,30015.7,high,Legendary,A,Low,0.77,1434,ratio_chain,https://gpovalues.com/item/coyote-outfit,https://gpovalues.com/images/Coyote%20Outfit.webp?v=adddb7af,2026-09-23T05:32:57.398539+00:00,154264,coyote outfit
blessed-cupid-vanguard-outfit,Blessed Cupid Vanguard Outfit,BCVO,27487.13,21989.7,32984.56,low,Collectable,,Low,0.49,115,ratio_chain,https://gpovalues.com/item/blessed-cupid-vanguard-outfit,,2026-09-23T05:32:57.398539+00:00,154264,blessed cupid vanguard outfit
flower-sword,Flower Sword,FS,26562.13,22577.82,30546.45,medium,Legendary,VERY_UNSTABLE,Stable,1.38,200,ratio_chain,https://gpovalues.com/item/flower-sword,https://gpovalues.com/images/Flower%20Sword.webp?v=1ca2a93c,2026-09-23T05:32:57.398539+00:00,154264,flower sword
dark-blade,Dark Blade,DB,23268.05,20941.24,25594.85,high,Mythical,A,Low,0.39,17679,ratio_chain,https://gpovalues.com/item/dark-blade,https://gpovalues.com/images/Dark%20Blade.webp?v=e6157f1c,2026-09-23T05:32:57.398539+00:00,154264,dark blade
sickle-of-sorrow,Sickle of Sorrow,SOS,22622.49,20360.23,24884.74,high,Legendary,A,Low,0.63,5115,ratio_chain,https://gpovalues.com/item/sickle-of-sorrow,https://gpovalues.com/images/Sickle%20of%20Sorrow.webp?v=25f180f1,2026-09-23T05:32:57.398539+00:00,154264,sickle of sorrow
thunder-club,Thunder Club,TCLUB,22982.13,20683.92,25280.35,high,Mythical,NEW,Stable,1.01,4815,ratio_chain,https://gpovalues.com/item/thunder-club,https://gpovalues.com/images/Thunder%20Club.webp?v=003ec7de,2026-09-23T05:32:57.398539+00:00,154264,thunder club
leopard,Leopard,LEO,21649.76,19484.79,23814.73,high,Mythical,NEW,Low,0.28,6487,ratio_chain,https://gpovalues.com/item/leopard,https://gpovalues.com/images/Leopard.webp?v=496a4ba2,2026-09-23T05:32:57.398539+00:00,154264,leopard
nightfall-shroud,Nightfall Shroud,NFS,20509.94,18458.95,22560.94,high,Collectable,A,Stable,1.13,3935,ratio_chain,https://gpovalues.com/item/nightfall-shroud,https://gpovalues.com/images/Nightfall%20Shroud.webp?v=17127eb5,2026-09-23T05:32:57.398539+00:00,154264,nightfall shroud
epic-banana,Epic Banana,EB,21308.08,17046.47,25569.7,low,Epic,VERY_UNSTABLE,Low,0.51,115,ratio_chain,https://gpovalues.com/item/epic-banana,https://gpovalues.com/images/Epic%20Banana.webp?v=80f94c6f,2026-09-23T05:32:57.398539+00:00,154264,epic banana
time-rift-capsule,Time-Rift Capsule,TRC,16284.26,14655.84,17912.69,high,Epic,A,Low,0.32,2084,ratio_chain,https://gpovalues.com/item/time-rift-capsule,https://gpovalues.com/images/Time-Rift%20Capsule.webp?v=b96dbc2a,2026-09-23T05:32:57.398539+00:00,154264,time-rift capsule
blessed-exalted-cupid-queen-outfit,Blessed Exalted Cupid Queen Outfit,BQFIT,20000.0,16000.0,24000.0,low,Collectable,A-,Stable,1.03,185,ratio_chain,https://gpovalues.com/item/blessed-exalted-cupid-queen-outfit,https://gpovalues.com/images/Blessed%20Exalted%20Cupid%20Queen%20Outfit.webp?v=cc1a06fa,2026-09-23T05:32:57.398539+00:00,154264,blessed exalted cupid queen outfit
resurrected-baals-head,Resurrected Ba'al's Head,RESHEAD,18875.64,16988.08,20763.21,high,Legendary,A,Stable,0.94,6119,ratio_chain,https://gpovalues.com/item/resurrected-baals-head,https://gpovalues.com/images/Resurrected%20Ba%27al%27s%20Head.webp?v=fc51f583,2026-09-23T05:32:57.398539+00:00,154264,resurrected ba'al's head
kikoku,Kikoku,KIKO,17387.6,15648.84,19126.36,high,Mythical,A,Low,0.24,11522,ratio_chain,https://gpovalues.com/item/kikoku,https://gpovalues.com/images/Kikoku.webp?v=73f13660,2026-09-23T05:32:57.398539+00:00,154264,kikoku
hopiyo-the-bunny,Hopiyo The Bunny,HB,18407.76,16566.99,20248.54,high,Legendary,,High,1.52,4698,ratio_chain,https://gpovalues.com/item/hopiyo-the-bunny,,2026-09-23T05:32:57.398539+00:00,154264,hopiyo the bunny
dark-skeletal-shark-mask,Dark Skeletal Shark Mask,DSSM,17423.92,15681.52,19166.31,high,Legendary,A,Stable,1.43,1732,ratio_chain,https://gpovalues.com/item/dark-skeletal-shark-mask,https://gpovalues.com/images/Dark%20Skeletal%20Shark%20Mask.webp?v=60fe4bb5,2026-09-23T05:32:57.398539+00:00,154264,dark skeletal shark mask
stark-guns,Stark Guns,SGUNS,15868.51,14281.65,17455.35,high,Legendary,A,Low,0.6,2538,ratio_chain,https://gpovalues.com/item/stark-guns,https://gpovalues.com/images/Stark%20Gun.webp?v=17afdacf,2026-09-23T05:32:57.398539+00:00,154264,stark guns
hover-pod,Hover Pod,HPOD,13977.3,12579.57,15375.03,high,Epic,A,Low,0.43,5471,ratio_chain,https://gpovalues.com/item/hover-pod,https://gpovalues.com/images/Hover%20Pod.webp?v=6eba5cde,2026-09-23T05:32:57.398539+00:00,154264,hover pod
inferno-rocket-blade,Inferno Rocket Blade,IRB,13603.52,12243.17,14963.87,high,Legendary,A-,Low,0.44,1127,ratio_chain,https://gpovalues.com/item/inferno-rocket-blade,https://gpovalues.com/images/Inferno%20Rocket%20Blade.webp?v=ec036ae9,2026-09-23T05:32:57.398539+00:00,154264,inferno rocket blade
soul,Soul,SOUL,11141.52,10027.37,12255.68,high,Mythical,A-,Low,0.63,6267,ratio_chain,https://gpovalues.com/item/soul,https://gpovalues.com/images/Soul.webp?v=048be688,2026-09-23T05:32:57.398539+00:00,154264,soul
santa,Santa,SANTA,12070.69,9656.56,14484.83,low,,,Stable,1.31,104,ratio_chain,https://gpovalues.com/item/santa,,2026-09-23T05:32:57.398539+00:00,154264,santa
mochi,Mochi,MOCHI,11919.65,10727.68,13111.61,high,Mythical,A-,Stable,1.49,8832,ratio_chain,https://gpovalues.com/item/mochi,https://gpovalues.com/images/Mochi%20Mochi%20no%20Mi%20%28Mochi-Mochi%20Fruit%29.webp?v=d3ed57ed,2026-09-23T05:32:57.398539+00:00,154264,mochi
firework-lancer,Firework Lancer,FL,10958.03,9862.23,12053.83,high,Legendary,A-,Low,0.33,1201,ratio_chain,https://gpovalues.com/item/firework-lancer,https://gpovalues.com/images/Firework%20Lancer.webp?v=d482cd70,2026-09-23T05:32:57.398539+00:00,154264,firework lancer
venom,Venom,VENOM,11946.2,10751.58,13140.82,high,Mythical,A-,High,1.7,7633,ratio_chain,https://gpovalues.com/item/venom,https://gpovalues.com/images/Doku%20Doku%20No%20Mi%20%28Poison%20Poison%20Fruit%29.webp?v=21adca3c,2026-09-23T05:32:57.398539+00:00,154264,venom
soul-kings-guitar,Soul King's Guitar,SKG,10189.08,9170.18,11207.99,high,Legendary,A-,Low,0.81,3857,ratio_chain,https://gpovalues.com/item/soul-kings-guitar,https://gpovalues.com/images/Soul%20King%27s%20Guitar.webp?v=3e079601,2026-09-23T05:32:57.398539+00:00,154264,soul king's guitar
exalted-cupid-queens-wings,Exalted Cupid Queen's Wings,EWINGS,10650.37,9585.33,11715.4,high,Legendary,A,Stable,1.01,1068,ratio_chain,https://gpovalues.com/item/exalted-cupid-queens-wings,https://gpovalues.com/images/Exalted%20Cupid%20Queen%27s%20Wings.webp?v=3a1cde18,2026-09-23T05:32:57.398539+00:00,154264,exalted cupid queen's wings
mythical-fruit-chest,Mythical Fruit Chest,MC,11845.0,10660.5,13029.5,high,Mythical,A,Stable,1.14,40404,ratio_chain,https://gpovalues.com/item/mythical-fruit-chest,https://gpovalues.com/images/Mythical%20Fruit%20Chest.webp?v=24999bcf,2026-09-23T05:32:57.398539+00:00,154264,mythical fruit chest
ruin-mask,Ruin Mask,RM,9673.64,7738.91,11608.36,low,Rare,,High,4.41,119,ratio_chain,https://gpovalues.com/item/ruin-mask,https://gpovalues.com/images/Ruin%20Mask.webp?v=1a8bbdac,2026-09-23T05:32:57.398539+00:00,154264,ruin mask
tori,Tori,TORI,8431.53,7588.38,9274.69,high,Mythical,A-,High,1.87,7114,ratio_chain,https://gpovalues.com/item/tori,https://gpovalues.com/images/Tori%20Tori%20no%20Mi%2C%20Model%20Phoenix.webp?v=6dcf5cd1,2026-09-23T05:32:57.398539+00:00,154264,tori
pika,Pika,PIKA,7336.51,6602.86,8070.15,high,Legendary,B+,Low,0.52,24244,ratio_chain,https://gpovalues.com/item/pika,https://gpovalues.com/images/Pika%20Pika%20no%20Mi%20%28Glint-Glint%20Fruit%29.webp?v=3d5d0116,2026-09-23T05:32:57.398539+00:00,154264,pika
pteranodon,Pteranodon,PTERO,7408.46,6667.61,8149.3,high,Mythical,A-,Stable,1.14,5482,ratio_chain,https://gpovalues.com/item/pteranodon,https://gpovalues.com/images/Ryu%20Ryu%20no%20Mi%2C%20Model%20Pteranodon.webp?v=05f40b6b,2026-09-23T05:32:57.398539+00:00,154264,pteranodon
rogers-outfit,Roger's Outfit,RO,6454.96,5486.72,7423.19,medium,Legendary,B+,Low,0.23,408,ratio_chain,https://gpovalues.com/item/rogers-outfit,https://gpovalues.com/images/Roger%27s%20Outfit.webp?v=0c67d915,2026-09-23T05:32:57.398539+00:00,154264,roger's outfit
cupids-chakram,Cupid's Chakram,CHAK,5414.8,4873.32,5956.28,high,Legendary,B+,Low,0.41,1006,ratio_chain,https://gpovalues.com/item/cupids-chakram,https://gpovalues.com/images/Cupid%27s%20Chakram.webp?v=75cf86dc,2026-09-23T05:32:57.398539+00:00,154264,cupid's chakram
kaido,Kaido,KAIDO,7804.34,6633.69,8974.99,medium,,NEW,High,1.68,547,ratio_chain,https://gpovalues.com/item/kaido,,2026-09-23T05:32:57.398539+00:00,154264,kaido
sea-serpents-core-kraken-core,Sea Serpent's Core & Kraken Core,SSCKC,5872.1,4991.28,6752.91,medium,Legendary,B,Low,0.48,461,ratio_chain,https://gpovalues.com/item/sea-serpents-core-kraken-core,https://gpovalues.com/images/Sea%20Serpent%27s%20Core.webp?v=71b5abc9,2026-09-23T05:32:57.398539+00:00,154264,sea serpent's core & kraken core
exalted-cupid-queen-outfit,Exalted Cupid Queen Outfit,EQFIT,5866.49,4986.52,6746.46,medium,Collectable,B+,Low,0.41,217,ratio_chain,https://gpovalues.com/item/exalted-cupid-queen-outfit,,2026-09-23T05:32:57.398539+00:00,154264,exalted cupid queen outfit
blos-crimson-sledgehammer,Blo's Crimson Sledgehammer,BCS,7067.39,6007.28,8127.49,medium,Legendary,A-,Stable,1.17,350,ratio_chain,https://gpovalues.com/item/blos-crimson-sledgehammer,https://gpovalues.com/images/Blo%27s%20Crimson%20Sledgehammer.webp?v=aa50d95c,2026-09-23T05:32:57.398539+00:00,154264,blo's crimson sledgehammer
head-of-baal,Head of Ba'al,HB,7178.87,6460.99,7896.76,high,Legendary,A-,Stable,1.01,1197,ratio_chain,https://gpovalues.com/item/head-of-baal,https://gpovalues.com/images/Head%20of%20Ba%27al.webp?v=66312c64,2026-09-23T05:32:57.398539+00:00,154264,head of ba'al
cupid-queens-outfit,Cupid Queen's Outfit,QFIT,5743.1,4881.63,6604.56,medium,Collectable,A-,Low,0.52,364,ratio_chain,https://gpovalues.com/item/cupid-queens-outfit,https://gpovalues.com/images/Cupid%20Queen%27s%20Outfit.webp?v=09402628,2026-09-23T05:32:57.398539+00:00,154264,cupid queen's outfit
virtuous-cupid-queens-wings,Virtuous Cupid Queen's Wings,VCQW,7178.87,6460.99,7896.76,high,Legendary,B+,High,2.8,1538,ratio_chain,https://gpovalues.com/item/virtuous-cupid-queens-wings,https://gpovalues.com/images/Virtuous%20Cupid%20Queen%27s%20Wings.webp?v=26acdfde,2026-09-23T05:32:57.398539+00:00,154264,virtuous cupid queen's wings
nightfall-half-shroud,Nightfall Half Shroud,NFHS,6604.56,5944.11,7265.02,high,Collectable,A-,Low,0.5,1070,ratio_chain,https://gpovalues.com/item/nightfall-half-shroud,https://gpovalues.com/images/Nightfall%20Half%20Shroud.webp?v=3e00b35a,2026-09-23T05:32:57.398539+00:00,154264,nightfall half shroud
cupid-queens-wings,Cupid Queen's Wings,QWINGS,7394.25,6654.82,8133.66,high,Legendary,A-,Stable,1.23,1716,ratio_chain,https://gpovalues.com/item/cupid-queens-wings,https://gpovalues.com/images/Cupid%20Queen%27s%20Wings.webp?v=b0797c04,2026-09-23T05:32:57.398539+00:00,154264,cupid queen's wings
big-mama,Big Mama,BM,6429.78,5465.3,7394.24,medium,,,Stable,1.1,368,ratio_chain,https://gpovalues.com/item/big-mama,,2026-09-23T05:32:57.398539+00:00,154264,big mama
kaido-set,Kaido Set,KS,6726.57,5717.58,7735.56,medium,,,High,1.91,364,ratio_chain,https://gpovalues.com/item/kaido-set,,2026-09-23T05:32:57.398539+00:00,154264,kaido set
elos-sledgehammer,Elo's Sledgehammer,ES,7345.36,6610.81,8079.89,high,Legendary,A-,Stable,1.13,1293,ratio_chain,https://gpovalues.com/item/elos-sledgehammer,https://gpovalues.com/images/Elo%27s%20Sledgehammer.webp?v=5d04e5e4,2026-09-23T05:32:57.398539+00:00,154264,elo's sledgehammer
kage,Kage,KAGE,4825.7,4343.13,5308.27,high,Legendary,B-,Low,0.3,1229,ratio_chain,https://gpovalues.com/item/kage,https://gpovalues.com/images/Kage%20Kage%20no%20Mi%20%28Shadow-Shadow%20Fruit%29.webp?v=dca89b4a,2026-09-23T05:32:57.398539+00:00,154264,kage
