slug,name,shortcut,value,ci_low,ci_high,confidence,rarity,tier,demand,demand_ratio,trade_count,derivation,share_url,image_url,generated_at,n_trades_used,join_key
titan-shifters-aura,Titan Shifter's Aura,TSA,109118.74,98206.87,120030.61,high,Collectable,,Stable,1.33,3560,ratio_chain,https://gpovalues.com/item/titan-shifters-aura,https://gpovalues.com/images/Titan%20Shifter%27s%20Aura.webp?v=babf3c3b,2026-09-20T05:32:50.679803+00:00,166580,titan shifter's aura
all-seeing-egg,All Seeing Egg,BLOASE,101682.28,91514.06,111850.52,high,Mythical,S,Low,0.81,3128,ratio_chain,https://gpovalues.com/item/all-seeing-egg,https://gpovalues.com/images/All%20Seeing%20Egg.webp?v=945da3ed,2026-09-20T05:32:50.679803+00:00,166580,all seeing egg
all-seeing-blossom,All Seeing Blossom,BLASE,91599.96,82439.97,100759.96,high,Mythical,NEW,Stable,0.93,9985,ratio_chain,https://gpovalues.com/item/all-seeing-blossom,https://gpovalues.com/images/All%20Seeing%20Blossom.webp?v=e8056638,2026-09-20T05:32:50.679803+00:00,166580,all seeing blossom
all-seeing-baal,All Seeing Ba'al,BASE,76682.12,69013.91,84350.33,high,Mythical,S,Low,0.41,6053,ratio_chain,https://gpovalues.com/item/all-seeing-baal,https://gpovalues.com/images/All%20Seeing%20Ba%27al.webp?v=23cb797f,2026-09-20T05:32:50.679803+00:00,166580,all seeing ba'al
all-seeing-holly,All Seeing Holly,HASE,69845.07,62860.56,76829.58,high,Mythical,S,Low,0.43,5981,ratio_chain,https://gpovalues.com/item/all-seeing-holly,https://gpovalues.com/images/All%20Seeing%20Holly.webp?v=7c34b07d,2026-09-20T05:32:50.679803+00:00,166580,all seeing holly
cupids-all-seeing-eye,Cupid's All Seeing Eye,CQASE,74515.84,67064.25,81967.42,high,Mythical,S,Low,0.73,4437,ratio_chain,https://gpovalues.com/item/cupids-all-seeing-eye,https://gpovalues.com/images/Cupid%27s%20All%20Seeing%20Eye.webp?v=fb3c6e1c,2026-09-20T05:32:50.679803+00:00,166580,cupid's all seeing eye
soul-kings-scarf,Soul King's Scarf,SKS,75018.33,67516.49,82520.16,high,Collectable,A+,Stable,1.21,3206,ratio_chain,https://gpovalues.com/item/soul-kings-scarf,https://gpovalues.com/images/Soul%20King%27s%20Scarf.webp?v=2b4417b2,2026-09-20T05:32:50.679803+00:00,166580,soul king's scarf
yukio-the-bunny,Yukio The Bunny,YB,66916.61,60224.95,73608.28,high,Legendary,S,Low,0.73,2242,ratio_chain,https://gpovalues.com/item/yukio-the-bunny,https://gpovalues.com/images/Yukio%20The%20Bunny.webp?v=c50a3644,2026-09-20T05:32:50.679803+00:00,166580,yukio the bunny
all-seeing-eye,All Seeing Eye,ASE,70088.56,63079.7,77097.42,high,Mythical,A+,High,4.41,15906,ratio_chain,https://gpovalues.com/item/all-seeing-eye,https://gpovalues.com/images/All%20Seeing%20Eye.webp?v=a2c488c2,2026-09-20T05:32:50.679803+00:00,166580,all seeing eye
ice-valkyrie,Ice Valkyrie,IV,53114.53,42491.62,63737.44,low,Legendary,VERY_UNSTABLE,Low,0.36,185,ratio_chain,https://gpovalues.com/item/ice-valkyrie,https://gpovalues.com/images/Ice%20Valkyrie.webp?v=f1c89ec2,2026-09-20T05:32:50.679803+00:00,166580,ice valkyrie
troll-face,Troll Face,TF,46390.68,39432.07,53349.28,medium,Epic,VERY_UNSTABLE,Low,0.43,536,ratio_chain,https://gpovalues.com/item/troll-face,https://gpovalues.com/images/Troll%20Face.webp?v=adffb916,2026-09-20T05:32:50.679803+00:00,166580,troll face
world-ender,World Ender,WE,46030.65,41427.59,50633.72,high,Legendary,A+,Stable,1.41,5436,ratio_chain,https://gpovalues.com/item/world-ender,https://gpovalues.com/images/World%20Ender.webp?v=5e239cea,2026-09-20T05:32:50.679803+00:00,166580,world ender
bunyo-the-bunny,Bunyo The Bunny,BB,47677.58,42909.82,52445.34,high,Legendary,A+,Stable,1.03,2639,ratio_chain,https://gpovalues.com/item/bunyo-the-bunny,,2026-09-20T05:32:50.679803+00:00,166580,bunyo the bunny
flower-bouquet,Flower Bouquet,FB,45030.68,40527.61,49533.75,high,Legendary,A+,Low,0.76,2141,ratio_chain,https://gpovalues.com/item/flower-bouquet,https://gpovalues.com/images/Flower%20Bouquet.webp?v=72561b7b,2026-09-20T05:32:50.679803+00:00,166580,flower bouquet
snowcap-scepter,Snowcap Scepter,SCEP,29837.69,25362.04,34313.34,medium,Legendary,A+,Low,0.73,483,ratio_chain,https://gpovalues.com/item/snowcap-scepter,https://gpovalues.com/images/Snowcap%20Scepter.webp?v=f1aa6c75,2026-09-20T05:32:50.679803+00:00,166580,snowcap scepter
blessed-cupid-queens-scarf,Blessed Cupid Queen's Scarf,BSCARF,33350.62,28348.03,38353.22,medium,Collectable,A+,Low,0.55,362,ratio_chain,https://gpovalues.com/item/blessed-cupid-queens-scarf,https://gpovalues.com/images/Blessed%20Cupid%20Queen%27s%20Scarf.webp?v=f6f5682f,2026-09-20T05:32:50.679803+00:00,166580,blessed cupid queen's scarf
dragon,Dragon,DRAGON,35242.28,31718.06,38766.51,high,Mythical,A+,Stable,1.39,9799,ratio_chain,https://gpovalues.com/item/dragon,https://gpovalues.com/images/Dragon.webp?v=7a530f80,2026-09-20T05:32:50.679803+00:00,166580,dragon
soul-cleaver,Soul Cleaver,NAPO,33210.12,29889.12,36531.14,high,Mythical,A+,Low,0.9,3665,ratio_chain,https://gpovalues.com/item/soul-cleaver,https://gpovalues.com/images/Soul%20Cleaver.webp?v=ad8b4592,2026-09-20T05:32:50.679803+00:00,166580,soul cleaver
blessed-cupid-vanguard-outfit,Blessed Cupid Vanguard Outfit,BCVO,30000.0,24000.0,36000.0,low,Collectable,,Low,0.23,172,ratio_chain,https://gpovalues.com/item/blessed-cupid-vanguard-outfit,,2026-09-20T05:32:50.679803+00:00,166580,blessed cupid vanguard outfit
inverted-spear-of-heaven,Inverted Spear Of Heaven,ISOH,26836.23,22810.79,30861.66,medium,Legendary,A+,Low,0.6,978,ratio_chain,https://gpovalues.com/item/inverted-spear-of-heaven,https://gpovalues.com/images/Inverted%20Spear%20Of%20Heaven.webp?v=cb85bf4a,2026-09-20T05:32:50.679803+00:00,166580,inverted spear of heaven
devil-fruit-rod,Devil Fruit Rod,DFR,29128.18,26215.36,32041.0,high,Mythical,A,Stable,1.27,11792,ratio_chain,https://gpovalues.com/item/devil-fruit-rod,https://gpovalues.com/images/Devil%20Fruit%20Rod.webp?v=4d9b3bfc,2026-09-20T05:32:50.679803+00:00,166580,devil fruit rod
blessed-cupids-bow,Blessed Cupid's Bow,BBOW,25513.98,21686.88,29341.08,medium,Collectable,A,Low,0.79,416,ratio_chain,https://gpovalues.com/item/blessed-cupids-bow,https://gpovalues.com/images/Blessed%20Cupid%27s%20Bow.webp?v=c4338cee,2026-09-20T05:32:50.679803+00:00,166580,blessed cupid's bow
coyote-outfit,Coyote Outfit,CO,23379.73,21041.75,25717.7,high,Legendary,A,Low,0.72,1462,ratio_chain,https://gpovalues.com/item/coyote-outfit,https://gpovalues.com/images/Coyote%20Outfit.webp?v=adddb7af,2026-09-20T05:32:50.679803+00:00,166580,coyote outfit
hollows-world-ender,Hollow's World Ender,HWE,20580.5,18522.45,22638.55,high,Collectable,A,Low,0.4,6821,ratio_chain,https://gpovalues.com/item/hollows-world-ender,https://gpovalues.com/images/Hollow%27s%20World%20Ender.webp?v=e9b538e4,2026-09-20T05:32:50.679803+00:00,166580,hollow's world ender
toji-event-item,Toji (event item),TOJI,23028.55,20725.69,25331.4,high,Legendary,,Low,0.55,3668,ratio_chain,https://gpovalues.com/item/toji-event-item,https://gpovalues.com/images/Inverted%20Spear%20Of%20Heaven.webp?v=cb85bf4a,2026-09-20T05:32:50.679803+00:00,166580,toji (event item)
mega-pow,Mega-Pow,MP,24861.23,22375.1,27347.35,high,Legendary,A-,High,2.57,6230,ratio_chain,https://gpovalues.com/item/mega-pow,https://gpovalues.com/images/Mega-Pow.webp?v=83a5fbaa,2026-09-20T05:32:50.679803+00:00,166580,mega-pow
blessed-exalted-cupid-queen-outfit,Blessed Exalted Cupid Queen Outfit,BQFIT,20561.7,16449.36,24674.04,low,Collectable,A-,Low,0.73,157,ratio_chain,https://gpovalues.com/item/blessed-exalted-cupid-queen-outfit,https://gpovalues.com/images/Blessed%20Exalted%20Cupid%20Queen%20Outfit.webp?v=cc1a06fa,2026-09-20T05:32:50.679803+00:00,166580,blessed exalted cupid queen outfit
leopard,Leopard,LEO,17348.26,15613.43,19083.09,high,Mythical,NEW,Low,0.32,6768,ratio_chain,https://gpovalues.com/item/leopard,https://gpovalues.com/images/Leopard.webp?v=496a4ba2,2026-09-20T05:32:50.679803+00:00,166580,leopard
time-rift-capsule,Time-Rift Capsule,TRC,17411.18,15670.06,19152.29,high,Epic,A,Low,0.3,2229,ratio_chain,https://gpovalues.com/item/time-rift-capsule,https://gpovalues.com/images/Time-Rift%20Capsule.webp?v=b96dbc2a,2026-09-20T05:32:50.679803+00:00,166580,time-rift capsule
sickle-of-sorrow,Sickle of Sorrow,SOS,17540.14,15786.12,19294.16,high,Legendary,A,Low,0.65,5852,ratio_chain,https://gpovalues.com/item/sickle-of-sorrow,https://gpovalues.com/images/Sickle%20of%20Sorrow.webp?v=25f180f1,2026-09-20T05:32:50.679803+00:00,166580,sickle of sorrow
dark-blade,Dark Blade,DB,16134.3,14520.86,17747.73,high,Mythical,A,Low,0.41,19527,ratio_chain,https://gpovalues.com/item/dark-blade,https://gpovalues.com/images/Dark%20Blade.webp?v=e6157f1c,2026-09-20T05:32:50.679803+00:00,166580,dark blade
nightfall-shroud,Nightfall Shroud,NFS,16920.44,15228.4,18612.48,high,Collectable,A,Stable,1.04,3851,ratio_chain,https://gpovalues.com/item/nightfall-shroud,https://gpovalues.com/images/Nightfall%20Shroud.webp?v=17127eb5,2026-09-20T05:32:50.679803+00:00,166580,nightfall shroud
flower-sword,Flower Sword,FS,17432.84,14817.91,20047.76,medium,Legendary,VERY_UNSTABLE,Stable,0.98,200,ratio_chain,https://gpovalues.com/item/flower-sword,https://gpovalues.com/images/Flower%20Sword.webp?v=1ca2a93c,2026-09-20T05:32:50.679803+00:00,166580,flower sword
thunder-club,Thunder Club,TCLUB,16071.32,14464.18,17678.45,high,Mythical,NEW,Low,0.72,5940,ratio_chain,https://gpovalues.com/item/thunder-club,https://gpovalues.com/images/Thunder%20Club.webp?v=003ec7de,2026-09-20T05:32:50.679803+00:00,166580,thunder club
resurrected-baals-head,Resurrected Ba'al's Head,RESHEAD,15384.71,13846.23,16923.17,high,Legendary,A,Low,0.83,6940,ratio_chain,https://gpovalues.com/item/resurrected-baals-head,https://gpovalues.com/images/Resurrected%20Ba%27al%27s%20Head.webp?v=fc51f583,2026-09-20T05:32:50.679803+00:00,166580,resurrected ba'al's head
kikoku,Kikoku,KIKO,13075.63,11768.07,14383.19,high,Mythical,A,Low,0.21,13006,ratio_chain,https://gpovalues.com/item/kikoku,https://gpovalues.com/images/Kikoku.webp?v=73f13660,2026-09-20T05:32:50.679803+00:00,166580,kikoku
stark-guns,Stark Guns,SGUNS,13372.49,12035.24,14709.75,high,Legendary,A,Low,0.6,2889,ratio_chain,https://gpovalues.com/item/stark-guns,https://gpovalues.com/images/Stark%20Gun.webp?v=17afdacf,2026-09-20T05:32:50.679803+00:00,166580,stark guns
hover-pod,Hover Pod,HPOD,12380.68,11142.62,13618.75,high,Epic,A,Low,0.42,6465,ratio_chain,https://gpovalues.com/item/hover-pod,https://gpovalues.com/images/Hover%20Pod.webp?v=6eba5cde,2026-09-20T05:32:50.679803+00:00,166580,hover pod
exalted-cupid-queens-wings,Exalted Cupid Queen's Wings,EWINGS,13087.36,11778.62,14396.09,high,Legendary,A,Stable,0.92,1107,ratio_chain,https://gpovalues.com/item/exalted-cupid-queens-wings,https://gpovalues.com/images/Exalted%20Cupid%20Queen%27s%20Wings.webp?v=3a1cde18,2026-09-20T05:32:50.679803+00:00,166580,exalted cupid queen's wings
exalted-cupid-queen-outfit,Exalted Cupid Queen Outfit,EQFIT,9722.08,8263.77,11180.39,medium,Collectable,B+,Low,0.48,245,ratio_chain,https://gpovalues.com/item/exalted-cupid-queen-outfit,,2026-09-20T05:32:50.679803+00:00,166580,exalted cupid queen outfit
inferno-rocket-blade,Inferno Rocket Blade,IRB,9615.39,8653.86,10576.94,high,Legendary,A-,Low,0.42,1261,ratio_chain,https://gpovalues.com/item/inferno-rocket-blade,https://gpovalues.com/images/Inferno%20Rocket%20Blade.webp?v=ec036ae9,2026-09-20T05:32:50.679803+00:00,166580,inferno rocket blade
soul,Soul,SOUL,8963.08,8066.77,9859.38,high,Mythical,A-,Low,0.67,6819,ratio_chain,https://gpovalues.com/item/soul,https://gpovalues.com/images/Soul.webp?v=048be688,2026-09-20T05:32:50.679803+00:00,166580,soul
mochi,Mochi,MOCHI,10370.2,9333.18,11407.23,high,Mythical,A-,Stable,1.23,9338,ratio_chain,https://gpovalues.com/item/mochi,https://gpovalues.com/images/Mochi%20Mochi%20no%20Mi%20%28Mochi-Mochi%20Fruit%29.webp?v=d3ed57ed,2026-09-20T05:32:50.679803+00:00,166580,mochi
mythical-fruit-chest,Mythical Fruit Chest,MC,11845.0,10660.5,13029.5,high,Mythical,A,Stable,1.36,40221,ratio_chain,https://gpovalues.com/item/mythical-fruit-chest,https://gpovalues.com/images/Mythical%20Fruit%20Chest.webp?v=24999bcf,2026-09-20T05:32:50.679803+00:00,166580,mythical fruit chest
santa,Santa,SANTA,9416.72,7533.37,11300.06,low,,,High,2.5,168,ratio_chain,https://gpovalues.com/item/santa,,2026-09-20T05:32:50.679803+00:00,166580,santa
nightfall-half-shroud,Nightfall Half Shroud,NFHS,8435.34,7591.81,9278.87,high,Collectable,A-,Low,0.42,1078,ratio_chain,https://gpovalues.com/item/nightfall-half-shroud,https://gpovalues.com/images/Nightfall%20Half%20Shroud.webp?v=3e00b35a,2026-09-20T05:32:50.679803+00:00,166580,nightfall half shroud
venom,Venom,VENOM,8804.35,7923.92,9684.79,high,Mythical,A-,Stable,1.42,7660,ratio_chain,https://gpovalues.com/item/venom,https://gpovalues.com/images/Doku%20Doku%20No%20Mi%20%28Poison%20Poison%20Fruit%29.webp?v=21adca3c,2026-09-20T05:32:50.679803+00:00,166580,venom
head-of-baal,Head of Ba'al,HB,8818.51,7936.65,9700.36,high,Legendary,A-,Low,0.82,1117,ratio_chain,https://gpovalues.com/item/head-of-baal,https://gpovalues.com/images/Head%20of%20Ba%27al.webp?v=66312c64,2026-09-20T05:32:50.679803+00:00,166580,head of ba'al
hopiyo-the-bunny,Hopiyo The Bunny,HB,10111.78,9100.59,11122.95,high,Legendary,,Stable,1.3,4655,ratio_chain,https://gpovalues.com/item/hopiyo-the-bunny,,2026-09-20T05:32:50.679803+00:00,166580,hopiyo the bunny
cupid-queens-wings,Cupid Queen's Wings,QWINGS,9028.73,8125.85,9931.6,high,Legendary,A-,Stable,1.33,1820,ratio_chain,https://gpovalues.com/item/cupid-queens-wings,https://gpovalues.com/images/Cupid%20Queen%27s%20Wings.webp?v=b0797c04,2026-09-20T05:32:50.679803+00:00,166580,cupid queen's wings
cupid-queens-outfit,Cupid Queen's Outfit,QFIT,7735.99,6575.6,8896.39,medium,Collectable,A-,Low,0.55,422,ratio_chain,https://gpovalues.com/item/cupid-queens-outfit,https://gpovalues.com/images/Cupid%20Queen%27s%20Outfit.webp?v=09402628,2026-09-20T05:32:50.679803+00:00,166580,cupid queen's outfit
soul-kings-guitar,Soul King's Guitar,SKG,7863.25,7076.93,8649.58,high,Legendary,A-,Low,0.74,4236,ratio_chain,https://gpovalues.com/item/soul-kings-guitar,https://gpovalues.com/images/Soul%20King%27s%20Guitar.webp?v=3e079601,2026-09-20T05:32:50.679803+00:00,166580,soul king's guitar
demon-jesters-scythe,Demon Jester's Scythe,JSCYTHE,5528.17,4698.94,6357.4,medium,Legendary,B+,Low,0.46,595,ratio_chain,https://gpovalues.com/item/demon-jesters-scythe,https://gpovalues.com/images/Demon%20Jester%27s%20Scythe.webp?v=fd9f4b22,2026-09-20T05:32:50.679803+00:00,166580,demon jester's scythe
firework-lancer,Firework Lancer,FL,6006.82,5406.14,6607.5,high,Legendary,A-,Low,0.24,1263,ratio_chain,https://gpovalues.com/item/firework-lancer,https://gpovalues.com/images/Firework%20Lancer.webp?v=d482cd70,2026-09-20T05:32:50.679803+00:00,166580,firework lancer
dark-skeletal-shark-mask,Dark Skeletal Shark Mask,DSSM,7363.68,6627.31,8100.05,high,Legendary,A,Stable,1.08,1916,ratio_chain,https://gpovalues.com/item/dark-skeletal-shark-mask,https://gpovalues.com/images/Dark%20Skeletal%20Shark%20Mask.webp?v=60fe4bb5,2026-09-20T05:32:50.679803+00:00,166580,dark skeletal shark mask
virtuous-cupid-queens-wings,Virtuous Cupid Queen's Wings,VCQW,7683.07,6914.76,8451.38,high,Legendary,B+,High,3.31,1921,ratio_chain,https://gpovalues.com/item/virtuous-cupid-queens-wings,https://gpovalues.com/images/Virtuous%20Cupid%20Queen%27s%20Wings.webp?v=26acdfde,2026-09-20T05:32:50.679803+00:00,166580,virtuous cupid queen's wings
tori,Tori,TORI,6071.6,5464.44,6678.75,high,Mythical,A-,High,1.91,7258,ratio_chain,https://gpovalues.com/item/tori,https://gpovalues.com/images/Tori%20Tori%20no%20Mi%2C%20Model%20Phoenix.webp?v=6dcf5cd1,2026-09-20T05:32:50.679803+00:00,166580,tori
mochi-trident,Mochi Trident,MT,6275.57,5020.46,7530.69,low,Legendary,B+,Stable,1.1,130,ratio_chain,https://gpovalues.com/item/mochi-trident,https://gpovalues.com/images/Mochi%20Trident.webp?v=4585d3d2,2026-09-20T05:32:50.679803+00:00,166580,mochi trident
pteranodon,Pteranodon,PTERO,5437.22,4893.5,5980.95,high,Mythical,A-,Stable,0.92,6187,ratio_chain,https://gpovalues.com/item/pteranodon,https://gpovalues.com/images/Ryu%20Ryu%20no%20Mi%2C%20Model%20Pteranodon.webp?v=05f40b6b,2026-09-20T05:32:50.679803+00:00,166580,pteranodon
kaido-set,Kaido Set,KS,5419.36,4606.45,6232.26,medium,,,Stable,0.96,524,ratio_chain,https://gpovalues.com/item/kaido-set,,2026-09-20T05:32:50.679803+00:00,166580,kaido set
santas-hat,Santa's Hat,SH,5335.47,3734.83,6936.11,low,Rare,A,Low,0.83,44,ratio_chain,https://gpovalues.com/item/santas-hat,https://gpovalues.com/images/Santa%27s%20Hat.webp?v=bedf9102,2026-09-20T05:32:50.679803+00:00,166580,santa's hat
pika,Pika,PIKA,5314.7,4783.23,5846.17,high,Legendary,B+,Low,0.76,24109,ratio_chain,https://gpovalues.com/item/pika,https://gpovalues.com/images/Pika%20Pika%20no%20Mi%20%28Glint-Glint%20Fruit%29.webp?v=3d5d0116,2026-09-20T05:32:50.679803+00:00,166580,pika
big-mama,Big Mama,BM,5045.26,4288.47,5802.05,medium,,,Stable,1.0,415,ratio_chain,https://gpovalues.com/item/big-mama,,2026-09-20T05:32:50.679803+00:00,166580,big mama
big-mamas-outfit,Big Mama's Outfit,BMO,4417.91,3976.12,4859.71,high,Legendary,,Stable,1.34,1121,ratio_chain,https://gpovalues.com/item/big-mamas-outfit,https://gpovalues.com/images/Big%20Mama%27s%20Outfit%20%28Male%29.webp?v=b20d9a59,2026-09-20T05:32:50.679803+00:00,166580,big mama's outfit
endbringer-armor,Endbringer Armor,EA,4450.28,4005.27,4895.32,high,Legendary,B,Low,0.59,1112,ratio_chain,https://gpovalues.com/item/endbringer-armor,https://gpovalues.com/images/Endbringer%20Armor.webp?v=d2fb4905,2026-09-20T05:32:50.679803+00:00,166580,endbringer armor
elos-sledgehammer,Elo's Sledgehammer,ES,4908.63,4417.77,5399.49,high,Legendary,A-,Stable,1.09,1395,ratio_chain,https://gpovalues.com/item/elos-sledgehammer,https://gpovalues.com/images/Elo%27s%20Sledgehammer.webp?v=5d04e5e4,2026-09-20T05:32:50.679803+00:00,166580,elo's sledgehammer
blos-crimson-sledgehammer,Blo's Crimson Sledgehammer,BCS,4268.37,3628.12,4908.63,medium,Legendary,A-,Stable,1.04,495,ratio_chain,https://gpovalues.com/item/blos-crimson-sledgehammer,https://gpovalues.com/images/Blo%27s%20Crimson%20Sledgehammer.webp?v=aa50d95c,2026-09-20T05:32:50.679803+00:00,166580,blo's crimson sledgehammer
cupid-queens-scarf,Cupid Queen's Scarf,CQS,4140.32,3519.28,4761.37,medium,Mythical,B+,Low,0.71,430,ratio_chain,https://gpovalues.com/item/cupid-queens-scarf,https://gpovalues.com/images/Cupid%20Queen%27s%20Scarf.webp?v=79f6c5ac,2026-09-20T05:32:50.679803+00:00,166580,cupid queen's scarf
