slug,name,shortcut,value,ci_low,ci_high,confidence,rarity,tier,demand,demand_ratio,trade_count,derivation,share_url,image_url,generated_at,n_trades_used,join_key
chromatic-all-seeing-eye,Chromatic All Seeing Eye,CASE,369651.06,332685.96,406616.17,high,Mythical,S,Low,0.86,1737,ratio_chain,https://gpovalues.com/item/chromatic-all-seeing-eye,https://gpovalues.com/images/Chromatic%20All%20Seeing%20Eye.webp?v=d4679684,2026-09-24T05:32:56.262089+00:00,150246,chromatic all seeing eye
prestige-firework-daggers,Prestige Firework Daggers,PFD,301225.32,256041.51,346409.11,medium,Collectable,S,Low,0.35,662,ratio_chain,https://gpovalues.com/item/prestige-firework-daggers,https://gpovalues.com/images/Prestige%20Firework%20Daggers.webp?v=9f55382b,2026-09-24T05:32:56.262089+00:00,150246,prestige firework daggers
candy-cane,Candy Cane,CC,335204.59,301684.12,368725.05,high,Legendary,S,High,1.63,3901,ratio_chain,https://gpovalues.com/item/candy-cane,https://gpovalues.com/images/Candy%20Cane.webp?v=b7793557,2026-09-24T05:32:56.262089+00:00,150246,candy cane
leos-inferno-hagoromo,Leo's Inferno Hagoromo,LIH,219025.06,197122.55,240927.55,high,Collectable,S,High,1.77,4856,ratio_chain,https://gpovalues.com/item/leos-inferno-hagoromo,https://gpovalues.com/images/Leo%27s%20Inferno%20Hagoromo.webp?v=1954af42,2026-09-24T05:32:56.262089+00:00,150246,leo's inferno hagoromo
all-seeing-shamrock,All Seeing Shamrock,SASE,214877.72,193389.95,236365.48,high,Mythical,S,Stable,1.06,2966,ratio_chain,https://gpovalues.com/item/all-seeing-shamrock,https://gpovalues.com/images/All%20Seeing%20Shamrock.webp?v=853fb850,2026-09-24T05:32:56.262089+00:00,150246,all seeing shamrock
dominus-ultimus,Dominus Ultimus,DU,183616.91,156074.38,211159.45,medium,Collectable,S,Low,0.34,394,ratio_chain,https://gpovalues.com/item/dominus-ultimus,https://gpovalues.com/images/Dominus%20Ultimus.webp?v=5a306dc7,2026-09-24T05:32:56.262089+00:00,150246,dominus ultimus
prestige-firework-rocket-launcher,Prestige Firework Rocket Launcher,PFRL,165992.95,141094.01,190891.89,medium,Collectable,S,Low,0.35,475,ratio_chain,https://gpovalues.com/item/prestige-firework-rocket-launcher,https://gpovalues.com/images/Prestige%20Firework%20Rocket%20Launcher.webp?v=738440af,2026-09-24T05:32:56.262089+00:00,150246,prestige firework rocket launcher
jesters-outfit,Jester's Outfit,JFIT,153937.63,138543.87,169331.39,high,Collectable,S,Low,0.62,2869,ratio_chain,https://gpovalues.com/item/jesters-outfit,https://gpovalues.com/images/Jester%27s%20Outfit.webp?v=695fdaec,2026-09-24T05:32:56.262089+00:00,150246,jester's outfit
blackvalk,Blackvalk,BLV,137689.56,117036.13,158342.99,medium,Legendary,VERY_UNSTABLE,Low,0.72,358,ratio_chain,https://gpovalues.com/item/blackvalk,https://gpovalues.com/images/Blackvalk.webp?v=0e99c020,2026-09-24T05:32:56.262089+00:00,150246,blackvalk
titan-shifters-aura,Titan Shifter's Aura,TSA,129476.85,116529.17,142424.55,high,Collectable,,Stable,1.2,3776,ratio_chain,https://gpovalues.com/item/titan-shifters-aura,https://gpovalues.com/images/Titan%20Shifter%27s%20Aura.webp?v=babf3c3b,2026-09-24T05:32:56.262089+00:00,150246,titan shifter's aura
blessed-exalted-cupid-queens-wings,Blessed Exalted Cupid Queen's Wings,BWINGS,116329.0,98879.65,133778.35,medium,Collectable,S,Low,0.62,896,ratio_chain,https://gpovalues.com/item/blessed-exalted-cupid-queens-wings,https://gpovalues.com/images/Blessed%20Exalted%20Cupid%20Queen%27s%20Wings.webp?v=2d7d4b54,2026-09-24T05:32:56.262089+00:00,150246,blessed exalted cupid queen's wings
all-seeing-egg,All Seeing Egg,BLOASE,111719.05,100547.15,122890.96,high,Mythical,S,Low,0.74,2913,ratio_chain,https://gpovalues.com/item/all-seeing-egg,https://gpovalues.com/images/All%20Seeing%20Egg.webp?v=945da3ed,2026-09-24T05:32:56.262089+00:00,150246,all seeing egg
all-seeing-blossom,All Seeing Blossom,BLASE,102698.37,92428.54,112968.21,high,Mythical,NEW,Stable,1.0,9505,ratio_chain,https://gpovalues.com/item/all-seeing-blossom,https://gpovalues.com/images/All%20Seeing%20Blossom.webp?v=e8056638,2026-09-24T05:32:56.262089+00:00,150246,all seeing blossom
all-seeing-baal,All Seeing Ba'al,BASE,85770.97,77193.87,94348.06,high,Mythical,S,Low,0.44,5206,ratio_chain,https://gpovalues.com/item/all-seeing-baal,https://gpovalues.com/images/All%20Seeing%20Ba%27al.webp?v=23cb797f,2026-09-24T05:32:56.262089+00:00,150246,all seeing ba'al
all-seeing-holly,All Seeing Holly,HASE,86932.75,78239.48,95626.03,high,Mythical,S,Low,0.51,5024,ratio_chain,https://gpovalues.com/item/all-seeing-holly,https://gpovalues.com/images/All%20Seeing%20Holly.webp?v=7c34b07d,2026-09-24T05:32:56.262089+00:00,150246,all seeing holly
cupids-all-seeing-eye,Cupid's All Seeing Eye,CQASE,88239.65,79415.69,97063.62,high,Mythical,S,Low,0.87,3712,ratio_chain,https://gpovalues.com/item/cupids-all-seeing-eye,https://gpovalues.com/images/Cupid%27s%20All%20Seeing%20Eye.webp?v=fb3c6e1c,2026-09-24T05:32:56.262089+00:00,150246,cupid's all seeing eye
soul-kings-scarf,Soul King's Scarf,SKS,88351.75,79516.57,97186.92,high,Collectable,A+,Stable,1.16,3060,ratio_chain,https://gpovalues.com/item/soul-kings-scarf,https://gpovalues.com/images/Soul%20King%27s%20Scarf.webp?v=2b4417b2,2026-09-24T05:32:56.262089+00:00,150246,soul king's scarf
all-seeing-eye,All Seeing Eye,ASE,83653.62,75288.25,92018.98,high,Mythical,A+,High,4.36,15296,ratio_chain,https://gpovalues.com/item/all-seeing-eye,https://gpovalues.com/images/All%20Seeing%20Eye.webp?v=a2c488c2,2026-09-24T05:32:56.262089+00:00,150246,all seeing eye
yukio-the-bunny,Yukio The Bunny,YB,77600.37,69840.33,85360.41,high,Legendary,S,Low,0.72,2007,ratio_chain,https://gpovalues.com/item/yukio-the-bunny,https://gpovalues.com/images/Yukio%20The%20Bunny.webp?v=c50a3644,2026-09-24T05:32:56.262089+00:00,150246,yukio the bunny
ice-valkyrie,Ice Valkyrie,IV,64000.0,54400.0,73600.0,medium,Legendary,VERY_UNSTABLE,Stable,0.95,263,ratio_chain,https://gpovalues.com/item/ice-valkyrie,https://gpovalues.com/images/Ice%20Valkyrie.webp?v=f1c89ec2,2026-09-24T05:32:56.262089+00:00,150246,ice valkyrie
troll-face,Troll Face,TF,59052.98,50195.03,67910.92,medium,Epic,VERY_UNSTABLE,Low,0.5,372,ratio_chain,https://gpovalues.com/item/troll-face,https://gpovalues.com/images/Troll%20Face.webp?v=adffb916,2026-09-24T05:32:56.262089+00:00,150246,troll face
world-ender,World Ender,WE,55781.45,50203.3,61359.59,high,Legendary,A+,Stable,1.46,5377,ratio_chain,https://gpovalues.com/item/world-ender,https://gpovalues.com/images/World%20Ender.webp?v=5e239cea,2026-09-24T05:32:56.262089+00:00,150246,world ender
bunyo-the-bunny,Bunyo The Bunny,BB,55010.52,49509.47,60511.58,high,Legendary,A+,Stable,1.0,2358,ratio_chain,https://gpovalues.com/item/bunyo-the-bunny,,2026-09-24T05:32:56.262089+00:00,150246,bunyo the bunny
flower-bouquet,Flower Bouquet,FB,50939.11,45845.2,56033.02,high,Legendary,A+,Low,0.75,2255,ratio_chain,https://gpovalues.com/item/flower-bouquet,https://gpovalues.com/images/Flower%20Bouquet.webp?v=72561b7b,2026-09-24T05:32:56.262089+00:00,150246,flower bouquet
blessed-cupid-queens-scarf,Blessed Cupid Queen's Scarf,BSCARF,40682.25,34579.92,46784.59,medium,Collectable,A+,Low,0.62,240,ratio_chain,https://gpovalues.com/item/blessed-cupid-queens-scarf,https://gpovalues.com/images/Blessed%20Cupid%20Queen%27s%20Scarf.webp?v=f6f5682f,2026-09-24T05:32:56.262089+00:00,150246,blessed cupid queen's scarf
inverted-spear-of-heaven,Inverted Spear Of Heaven,ISOH,39129.3,33259.9,44998.7,medium,Legendary,A+,Low,0.6,899,ratio_chain,https://gpovalues.com/item/inverted-spear-of-heaven,https://gpovalues.com/images/Inverted%20Spear%20Of%20Heaven.webp?v=cb85bf4a,2026-09-24T05:32:56.262089+00:00,150246,inverted spear of heaven
dragon,Dragon,DRAGON,40505.61,36455.04,44556.17,high,Mythical,A+,Low,0.84,9935,ratio_chain,https://gpovalues.com/item/dragon,https://gpovalues.com/images/Dragon.webp?v=7a530f80,2026-09-24T05:32:56.262089+00:00,150246,dragon
snowcap-scepter,Snowcap Scepter,SCEP,38588.08,32799.87,44376.3,medium,Legendary,A+,Low,0.65,359,ratio_chain,https://gpovalues.com/item/snowcap-scepter,https://gpovalues.com/images/Snowcap%20Scepter.webp?v=f1aa6c75,2026-09-24T05:32:56.262089+00:00,150246,snowcap scepter
soul-cleaver,Soul Cleaver,NAPO,39892.4,35903.16,43881.65,high,Mythical,A+,Low,0.84,3261,ratio_chain,https://gpovalues.com/item/soul-cleaver,https://gpovalues.com/images/Soul%20Cleaver.webp?v=ad8b4592,2026-09-24T05:32:56.262089+00:00,150246,soul cleaver
blessed-cupids-bow,Blessed Cupid's Bow,BBOW,31475.98,26754.59,36197.38,medium,Collectable,A,Low,0.59,352,ratio_chain,https://gpovalues.com/item/blessed-cupids-bow,https://gpovalues.com/images/Blessed%20Cupid%27s%20Bow.webp?v=c4338cee,2026-09-24T05:32:56.262089+00:00,150246,blessed cupid's bow
devil-fruit-rod,Devil Fruit Rod,DFR,33122.75,29810.48,36435.03,high,Mythical,A,Low,0.86,10774,ratio_chain,https://gpovalues.com/item/devil-fruit-rod,https://gpovalues.com/images/Devil%20Fruit%20Rod.webp?v=4d9b3bfc,2026-09-24T05:32:56.262089+00:00,150246,devil fruit rod
mega-pow,Mega-Pow,MP,34115.86,30704.27,37527.44,high,Legendary,A-,High,1.9,6079,ratio_chain,https://gpovalues.com/item/mega-pow,https://gpovalues.com/images/Mega-Pow.webp?v=83a5fbaa,2026-09-24T05:32:56.262089+00:00,150246,mega-pow
hollows-world-ender,Hollow's World Ender,HWE,28850.76,25965.68,31735.84,high,Collectable,A,Low,0.43,6079,ratio_chain,https://gpovalues.com/item/hollows-world-ender,https://gpovalues.com/images/Hollow%27s%20World%20Ender.webp?v=e9b538e4,2026-09-24T05:32:56.262089+00:00,150246,hollow's world ender
toji-event-item,Toji (event item),TOJI,33083.11,29774.8,36391.43,high,Legendary,,Low,0.56,2766,ratio_chain,https://gpovalues.com/item/toji-event-item,https://gpovalues.com/images/Inverted%20Spear%20Of%20Heaven.webp?v=cb85bf4a,2026-09-24T05:32:56.262089+00:00,150246,toji (event item)
coyote-outfit,Coyote Outfit,CO,28235.87,25412.28,31059.46,high,Legendary,A,Low,0.86,1443,ratio_chain,https://gpovalues.com/item/coyote-outfit,https://gpovalues.com/images/Coyote%20Outfit.webp?v=adddb7af,2026-09-24T05:32:56.262089+00:00,150246,coyote outfit
dark-blade,Dark Blade,DB,26487.82,23839.03,29136.6,high,Mythical,A,Low,0.38,17582,ratio_chain,https://gpovalues.com/item/dark-blade,https://gpovalues.com/images/Dark%20Blade.webp?v=e6157f1c,2026-09-24T05:32:56.262089+00:00,150246,dark blade
sickle-of-sorrow,Sickle of Sorrow,SOS,25577.9,23020.12,28135.7,high,Legendary,A,Low,0.64,5000,ratio_chain,https://gpovalues.com/item/sickle-of-sorrow,https://gpovalues.com/images/Sickle%20of%20Sorrow.webp?v=25f180f1,2026-09-24T05:32:56.262089+00:00,150246,sickle of sorrow
thunder-club,Thunder Club,TCLUB,26941.02,24246.92,29635.12,high,Mythical,NEW,Stable,1.13,4626,ratio_chain,https://gpovalues.com/item/thunder-club,https://gpovalues.com/images/Thunder%20Club.webp?v=003ec7de,2026-09-24T05:32:56.262089+00:00,150246,thunder club
flower-sword,Flower Sword,FS,27334.33,23234.18,31434.48,medium,Legendary,VERY_UNSTABLE,Stable,1.35,207,ratio_chain,https://gpovalues.com/item/flower-sword,https://gpovalues.com/images/Flower%20Sword.webp?v=1ca2a93c,2026-09-24T05:32:56.262089+00:00,150246,flower sword
nightfall-shroud,Nightfall Shroud,NFS,23307.11,20976.4,25637.83,high,Collectable,A,Stable,1.12,3840,ratio_chain,https://gpovalues.com/item/nightfall-shroud,https://gpovalues.com/images/Nightfall%20Shroud.webp?v=17127eb5,2026-09-24T05:32:56.262089+00:00,150246,nightfall shroud
epic-banana,Epic Banana,EB,25723.12,20578.5,30867.74,low,Epic,VERY_UNSTABLE,Low,0.54,125,ratio_chain,https://gpovalues.com/item/epic-banana,https://gpovalues.com/images/Epic%20Banana.webp?v=80f94c6f,2026-09-24T05:32:56.262089+00:00,150246,epic banana
hopiyo-the-bunny,Hopiyo The Bunny,HB,24352.14,21916.93,26787.36,high,Legendary,,High,1.64,4566,ratio_chain,https://gpovalues.com/item/hopiyo-the-bunny,,2026-09-24T05:32:56.262089+00:00,150246,hopiyo the bunny
time-rift-capsule,Time-Rift Capsule,TRC,20362.33,18326.09,22398.56,high,Epic,A,Low,0.29,1955,ratio_chain,https://gpovalues.com/item/time-rift-capsule,https://gpovalues.com/images/Time-Rift%20Capsule.webp?v=b96dbc2a,2026-09-24T05:32:56.262089+00:00,150246,time-rift capsule
resurrected-baals-head,Resurrected Ba'al's Head,RESHEAD,22978.25,20680.43,25276.08,high,Legendary,A,Low,0.89,5872,ratio_chain,https://gpovalues.com/item/resurrected-baals-head,https://gpovalues.com/images/Resurrected%20Ba%27al%27s%20Head.webp?v=fc51f583,2026-09-24T05:32:56.262089+00:00,150246,resurrected ba'al's head
leopard,Leopard,LEO,23396.97,21057.27,25736.67,high,Mythical,NEW,Low,0.3,6250,ratio_chain,https://gpovalues.com/item/leopard,https://gpovalues.com/images/Leopard.webp?v=496a4ba2,2026-09-24T05:32:56.262089+00:00,150246,leopard
kikoku,Kikoku,KIKO,19957.9,17962.11,21953.69,high,Mythical,A,Low,0.24,11417,ratio_chain,https://gpovalues.com/item/kikoku,https://gpovalues.com/images/Kikoku.webp?v=73f13660,2026-09-24T05:32:56.262089+00:00,150246,kikoku
blessed-exalted-cupid-queen-outfit,Blessed Exalted Cupid Queen Outfit,BQFIT,20000.0,16000.0,24000.0,low,Collectable,A-,Stable,1.02,174,ratio_chain,https://gpovalues.com/item/blessed-exalted-cupid-queen-outfit,https://gpovalues.com/images/Blessed%20Exalted%20Cupid%20Queen%20Outfit.webp?v=cc1a06fa,2026-09-24T05:32:56.262089+00:00,150246,blessed exalted cupid queen outfit
hover-pod,Hover Pod,HPOD,15768.82,14191.94,17345.7,high,Epic,A,Low,0.44,5512,ratio_chain,https://gpovalues.com/item/hover-pod,https://gpovalues.com/images/Hover%20Pod.webp?v=6eba5cde,2026-09-24T05:32:56.262089+00:00,150246,hover pod
blessed-cupid-vanguard-outfit,Blessed Cupid Vanguard Outfit,BCVO,17855.02,14284.02,21426.03,low,Collectable,,Low,0.68,131,ratio_chain,https://gpovalues.com/item/blessed-cupid-vanguard-outfit,,2026-09-24T05:32:56.262089+00:00,150246,blessed cupid vanguard outfit
stark-guns,Stark Guns,SGUNS,15268.39,13741.55,16795.23,high,Legendary,A,Low,0.64,2442,ratio_chain,https://gpovalues.com/item/stark-guns,https://gpovalues.com/images/Stark%20Gun.webp?v=17afdacf,2026-09-24T05:32:56.262089+00:00,150246,stark guns
mochi,Mochi,MOCHI,15554.64,13999.17,17110.11,high,Mythical,A-,High,1.57,8826,ratio_chain,https://gpovalues.com/item/mochi,https://gpovalues.com/images/Mochi%20Mochi%20no%20Mi%20%28Mochi-Mochi%20Fruit%29.webp?v=d3ed57ed,2026-09-24T05:32:56.262089+00:00,150246,mochi
venom,Venom,VENOM,15683.04,14114.75,17251.35,high,Mythical,A-,High,1.87,7618,ratio_chain,https://gpovalues.com/item/venom,https://gpovalues.com/images/Doku%20Doku%20No%20Mi%20%28Poison%20Poison%20Fruit%29.webp?v=21adca3c,2026-09-24T05:32:56.262089+00:00,150246,venom
soul,Soul,SOUL,13201.26,11881.14,14521.39,high,Mythical,A-,Low,0.64,6154,ratio_chain,https://gpovalues.com/item/soul,https://gpovalues.com/images/Soul.webp?v=048be688,2026-09-24T05:32:56.262089+00:00,150246,soul
soul-kings-guitar,Soul King's Guitar,SKG,12387.22,11148.51,13625.96,high,Legendary,A-,Low,0.87,3691,ratio_chain,https://gpovalues.com/item/soul-kings-guitar,https://gpovalues.com/images/Soul%20King%27s%20Guitar.webp?v=3e079601,2026-09-24T05:32:56.262089+00:00,150246,soul king's guitar
tori,Tori,TORI,10844.14,9759.74,11928.56,high,Mythical,A-,High,2.1,7229,ratio_chain,https://gpovalues.com/item/tori,https://gpovalues.com/images/Tori%20Tori%20no%20Mi%2C%20Model%20Phoenix.webp?v=6dcf5cd1,2026-09-24T05:32:56.262089+00:00,150246,tori
blos-crimson-sledgehammer,Blo's Crimson Sledgehammer,BCS,10432.47,8867.6,11997.34,medium,Legendary,A-,Stable,1.09,322,ratio_chain,https://gpovalues.com/item/blos-crimson-sledgehammer,https://gpovalues.com/images/Blo%27s%20Crimson%20Sledgehammer.webp?v=aa50d95c,2026-09-24T05:32:56.262089+00:00,150246,blo's crimson sledgehammer
pteranodon,Pteranodon,PTERO,9356.19,8420.57,10291.81,high,Mythical,A-,Stable,1.19,5476,ratio_chain,https://gpovalues.com/item/pteranodon,https://gpovalues.com/images/Ryu%20Ryu%20no%20Mi%2C%20Model%20Pteranodon.webp?v=05f40b6b,2026-09-24T05:32:56.262089+00:00,150246,pteranodon
pika,Pika,PIKA,9316.04,8384.43,10247.64,high,Legendary,B+,Low,0.58,22173,ratio_chain,https://gpovalues.com/item/pika,https://gpovalues.com/images/Pika%20Pika%20no%20Mi%20%28Glint-Glint%20Fruit%29.webp?v=3d5d0116,2026-09-24T05:32:56.262089+00:00,150246,pika
mythical-fruit-chest,Mythical Fruit Chest,MC,11500.0,10350.0,12650.0,high,Mythical,A,Stable,1.05,42240,ratio_chain,https://gpovalues.com/item/mythical-fruit-chest,https://gpovalues.com/images/Mythical%20Fruit%20Chest.webp?v=24999bcf,2026-09-24T05:32:56.262089+00:00,150246,mythical fruit chest
odm-rod,ODM Rod,OR,8241.68,7005.44,9477.94,medium,Rare,A-,Low,0.21,318,ratio_chain,https://gpovalues.com/item/odm-rod,https://gpovalues.com/images/ODM%20Rod.webp?v=c8052983,2026-09-24T05:32:56.262089+00:00,150246,odm rod
mochi-trident,Mochi Trident,MT,8536.38,6829.11,10243.66,low,Legendary,B+,Stable,1.32,116,ratio_chain,https://gpovalues.com/item/mochi-trident,https://gpovalues.com/images/Mochi%20Trident.webp?v=4585d3d2,2026-09-24T05:32:56.262089+00:00,150246,mochi trident
head-of-baal,Head of Ba'al,HB,9284.44,8356.0,10212.89,high,Legendary,A-,Low,0.88,1032,ratio_chain,https://gpovalues.com/item/head-of-baal,https://gpovalues.com/images/Head%20of%20Ba%27al.webp?v=66312c64,2026-09-24T05:32:56.262089+00:00,150246,head of ba'al
ruin-mask,Ruin Mask,RM,9570.88,7656.7,11485.05,low,Rare,,High,3.44,120,ratio_chain,https://gpovalues.com/item/ruin-mask,https://gpovalues.com/images/Ruin%20Mask.webp?v=1a8bbdac,2026-09-24T05:32:56.262089+00:00,150246,ruin mask
virtuous-cupid-queens-wings,Virtuous Cupid Queen's Wings,VCQW,9570.88,8613.79,10527.96,high,Legendary,B+,High,2.85,1631,ratio_chain,https://gpovalues.com/item/virtuous-cupid-queens-wings,https://gpovalues.com/images/Virtuous%20Cupid%20Queen%27s%20Wings.webp?v=26acdfde,2026-09-24T05:32:56.262089+00:00,150246,virtuous cupid queen's wings
sunken-anchor,Sunken Anchor,SA,6951.03,5908.38,7993.68,medium,Legendary,B,Low,0.0,217,ratio_chain,https://gpovalues.com/item/sunken-anchor,https://gpovalues.com/images/Sunken%20Anchor.webp?v=936eeb5d,2026-09-24T05:32:56.262089+00:00,150246,sunken anchor
kaido-set,Kaido Set,KS,9366.28,7961.33,10771.21,medium,,,High,2.38,352,ratio_chain,https://gpovalues.com/item/kaido-set,,2026-09-24T05:32:56.262089+00:00,150246,kaido set
exalted-cupid-queens-wings,Exalted Cupid Queen's Wings,EWINGS,9200.0,7820.0,10580.0,medium,Legendary,A,Stable,0.93,959,ratio_chain,https://gpovalues.com/item/exalted-cupid-queens-wings,https://gpovalues.com/images/Exalted%20Cupid%20Queen%27s%20Wings.webp?v=3a1cde18,2026-09-24T05:32:56.262089+00:00,150246,exalted cupid queen's wings
blos-sledgehammer,Blo's Sledgehammer,BLOHAM,6552.38,5569.52,7535.23,medium,Legendary,B+,Low,0.24,279,ratio_chain,https://gpovalues.com/item/blos-sledgehammer,https://gpovalues.com/images/Blo%27s%20Sledgehammer.webp?v=91b9539f,2026-09-24T05:32:56.262089+00:00,150246,blo's sledgehammer
big-mamas-cape,Big Mama's Cape,BMC,6601.51,5611.29,7591.73,medium,Legendary,B+,Low,0.89,600,ratio_chain,https://gpovalues.com/item/big-mamas-cape,https://gpovalues.com/images/Big%20Mama%27s%20Cape.webp?v=fb1f2db3,2026-09-24T05:32:56.262089+00:00,150246,big mama's cape
rogers-outfit,Roger's Outfit,RO,5736.07,4875.66,6596.48,medium,Legendary,B+,Low,0.24,398,ratio_chain,https://gpovalues.com/item/rogers-outfit,https://gpovalues.com/images/Roger%27s%20Outfit.webp?v=0c67d915,2026-09-24T05:32:56.262089+00:00,150246,roger's outfit
elos-sledgehammer,Elo's Sledgehammer,ES,7178.87,6460.99,7896.76,high,Legendary,A-,Stable,1.09,1259,ratio_chain,https://gpovalues.com/item/elos-sledgehammer,https://gpovalues.com/images/Elo%27s%20Sledgehammer.webp?v=5d04e5e4,2026-09-24T05:32:56.262089+00:00,150246,elo's sledgehammer
nightfall-half-shroud,Nightfall Half Shroud,NFHS,6102.04,5491.84,6712.25,high,Collectable,A-,Low,0.47,1010,ratio_chain,https://gpovalues.com/item/nightfall-half-shroud,https://gpovalues.com/images/Nightfall%20Half%20Shroud.webp?v=3e00b35a,2026-09-24T05:32:56.262089+00:00,150246,nightfall half shroud
cupid-queens-outfit,Cupid Queen's Outfit,QFIT,5743.1,4881.63,6604.56,medium,Collectable,A-,Low,0.56,373,ratio_chain,https://gpovalues.com/item/cupid-queens-outfit,https://gpovalues.com/images/Cupid%20Queen%27s%20Outfit.webp?v=09402628,2026-09-24T05:32:56.262089+00:00,150246,cupid queen's outfit
cupid-queens-wings,Cupid Queen's Wings,QWINGS,7394.25,6654.82,8133.66,high,Legendary,A-,Stable,1.21,1707,ratio_chain,https://gpovalues.com/item/cupid-queens-wings,https://gpovalues.com/images/Cupid%20Queen%27s%20Wings.webp?v=b0797c04,2026-09-24T05:32:56.262089+00:00,150246,cupid queen's wings
big-mama,Big Mama,BM,6429.78,5465.3,7394.24,medium,,,Stable,1.1,346,ratio_chain,https://gpovalues.com/item/big-mama,,2026-09-24T05:32:56.262089+00:00,150246,big mama
kaido-cape,Kaido Cape,KC,7491.0,6741.9,8240.1,high,Legendary,,High,4.34,1025,ratio_chain,https://gpovalues.com/item/kaido-cape,https://gpovalues.com/images/Kaido%20Cape.webp?v=1666577d,2026-09-24T05:32:56.262089+00:00,150246,kaido cape
demon-jesters-scythe,Demon Jester's Scythe,JSCYTHE,5381.46,4574.24,6188.67,medium,Legendary,B+,Low,0.64,504,ratio_chain,https://gpovalues.com/item/demon-jesters-scythe,https://gpovalues.com/images/Demon%20Jester%27s%20Scythe.webp?v=fd9f4b22,2026-09-24T05:32:56.262089+00:00,150246,demon jester's scythe
katakuri,Katakuri,KATAKURI,5906.23,5315.6,6496.85,high,,,Stable,1.26,1505,ratio_chain,https://gpovalues.com/item/katakuri,,2026-09-24T05:32:56.262089+00:00,150246,katakuri
kaido-outfit,Kaido Outfit,KO,4832.0,4107.2,5556.81,medium,Legendary,,Low,0.49,483,ratio_chain,https://gpovalues.com/item/kaido-outfit,,2026-09-24T05:32:56.262089+00:00,150246,kaido outfit
hoverboard,Hoverboard,HOVERBOARD,4057.3,3651.58,4463.04,high,Legendary,,Low,0.15,1391,ratio_chain,https://gpovalues.com/item/hoverboard,https://gpovalues.com/images/Hoverboard.webp?v=168b5475,2026-09-24T05:32:56.262089+00:00,150246,hoverboard
