slug,name,shortcut,value,ci_low,ci_high,confidence,rarity,tier,demand,demand_ratio,trade_count,derivation,share_url,image_url,generated_at,n_trades_used,join_key
chromatic-all-seeing-eye,Chromatic All Seeing Eye,CASE,368439.08,331595.17,405282.99,high,Mythical,S,Stable,1.05,1901,ratio_chain,https://gpovalues.com/item/chromatic-all-seeing-eye,https://gpovalues.com/images/Chromatic%20All%20Seeing%20Eye.webp?v=d4679684,2026-09-13T20:25:32.329362+00:00,191771,chromatic all seeing eye
prestige-firework-daggers,Prestige Firework Daggers,PFD,337093.63,286529.58,387657.68,medium,Collectable,S,Low,0.85,787,ratio_chain,https://gpovalues.com/item/prestige-firework-daggers,https://gpovalues.com/images/Prestige%20Firework%20Daggers.webp?v=9f55382b,2026-09-13T20:25:32.329362+00:00,191771,prestige firework daggers
candy-cane,Candy Cane,CC,328442.79,295598.51,361287.08,high,Legendary,S,Stable,1.34,5073,ratio_chain,https://gpovalues.com/item/candy-cane,https://gpovalues.com/images/Candy%20Cane.webp?v=b7793557,2026-09-13T20:25:32.329362+00:00,191771,candy cane
leos-inferno-hagoromo,Leo's Inferno Hagoromo,LIH,225355.34,202819.81,247890.89,high,Collectable,S,High,1.79,8041,ratio_chain,https://gpovalues.com/item/leos-inferno-hagoromo,https://gpovalues.com/images/Leo%27s%20Inferno%20Hagoromo.webp?v=1954af42,2026-09-13T20:25:32.329362+00:00,191771,leo's inferno hagoromo
blackvalk,Blackvalk,BLV,231415.68,196703.34,266128.04,medium,Legendary,VERY_UNSTABLE,Low,0.57,508,ratio_chain,https://gpovalues.com/item/blackvalk,https://gpovalues.com/images/Blackvalk.webp?v=0e99c020,2026-09-13T20:25:32.329362+00:00,191771,blackvalk
all-seeing-shamrock,All Seeing Shamrock,SASE,219039.64,197135.67,240943.59,high,Mythical,S,Stable,1.06,3897,ratio_chain,https://gpovalues.com/item/all-seeing-shamrock,https://gpovalues.com/images/All%20Seeing%20Shamrock.webp?v=853fb850,2026-09-13T20:25:32.329362+00:00,191771,all seeing shamrock
dominus-ultimus,Dominus Ultimus,DU,177445.09,150828.32,204061.86,medium,Collectable,S,Low,0.43,719,ratio_chain,https://gpovalues.com/item/dominus-ultimus,https://gpovalues.com/images/Dominus%20Ultimus.webp?v=5a306dc7,2026-09-13T20:25:32.329362+00:00,191771,dominus ultimus
prestige-firework-rocket-launcher,Prestige Firework Rocket Launcher,PFRL,174664.59,148464.9,200864.28,medium,Collectable,S,Low,0.37,675,ratio_chain,https://gpovalues.com/item/prestige-firework-rocket-launcher,https://gpovalues.com/images/Prestige%20Firework%20Rocket%20Launcher.webp?v=738440af,2026-09-13T20:25:32.329362+00:00,191771,prestige firework rocket launcher
jesters-outfit,Jester's Outfit,JFIT,157179.17,141461.25,172897.08,high,Collectable,S,Low,0.61,3713,ratio_chain,https://gpovalues.com/item/jesters-outfit,https://gpovalues.com/images/Jester%27s%20Outfit.webp?v=695fdaec,2026-09-13T20:25:32.329362+00:00,191771,jester's outfit
titan-shifters-aura,Titan Shifter's Aura,TSA,130451.96,117406.77,143497.17,high,Collectable,,High,1.65,5042,ratio_chain,https://gpovalues.com/item/titan-shifters-aura,https://gpovalues.com/images/Titan%20Shifter%27s%20Aura.webp?v=babf3c3b,2026-09-13T20:25:32.329362+00:00,191771,titan shifter's aura
blessed-exalted-cupid-queens-wings,Blessed Exalted Cupid Queen's Wings,BWINGS,120857.17,108771.45,132942.89,high,Collectable,S,Low,0.51,1096,ratio_chain,https://gpovalues.com/item/blessed-exalted-cupid-queens-wings,https://gpovalues.com/images/Blessed%20Exalted%20Cupid%20Queen%27s%20Wings.webp?v=2d7d4b54,2026-09-13T20:25:32.329362+00:00,191771,blessed exalted cupid queen's wings
all-seeing-egg,All Seeing Egg,BLOASE,109904.24,98913.81,120894.65,high,Mythical,S,Low,0.66,3935,ratio_chain,https://gpovalues.com/item/all-seeing-egg,https://gpovalues.com/images/All%20Seeing%20Egg.webp?v=945da3ed,2026-09-13T20:25:32.329362+00:00,191771,all seeing egg
all-seeing-blossom,All Seeing Blossom,BLASE,102954.29,92658.86,113249.72,high,Mythical,NEW,Stable,0.95,12476,ratio_chain,https://gpovalues.com/item/all-seeing-blossom,https://gpovalues.com/images/All%20Seeing%20Blossom.webp?v=e8056638,2026-09-13T20:25:32.329362+00:00,191771,all seeing blossom
all-seeing-baal,All Seeing Ba'al,BASE,87318.68,78586.81,96050.55,high,Mythical,S,Low,0.4,7034,ratio_chain,https://gpovalues.com/item/all-seeing-baal,https://gpovalues.com/images/All%20Seeing%20Ba%27al.webp?v=23cb797f,2026-09-13T20:25:32.329362+00:00,191771,all seeing ba'al
all-seeing-holly,All Seeing Holly,HASE,81617.64,73455.88,89779.41,high,Mythical,S,Low,0.38,7461,ratio_chain,https://gpovalues.com/item/all-seeing-holly,https://gpovalues.com/images/All%20Seeing%20Holly.webp?v=7c34b07d,2026-09-13T20:25:32.329362+00:00,191771,all seeing holly
cupids-all-seeing-eye,Cupid's All Seeing Eye,CQASE,82499.57,74249.61,90749.52,high,Mythical,S,Low,0.65,5559,ratio_chain,https://gpovalues.com/item/cupids-all-seeing-eye,https://gpovalues.com/images/Cupid%27s%20All%20Seeing%20Eye.webp?v=fb3c6e1c,2026-09-13T20:25:32.329362+00:00,191771,cupid's all seeing eye
soul-kings-scarf,Soul King's Scarf,SKS,86014.63,77413.17,94616.1,high,Collectable,A+,Stable,0.93,3884,ratio_chain,https://gpovalues.com/item/soul-kings-scarf,https://gpovalues.com/images/Soul%20King%27s%20Scarf.webp?v=2b4417b2,2026-09-13T20:25:32.329362+00:00,191771,soul king's scarf
yukio-the-bunny,Yukio The Bunny,YB,73977.97,66580.17,81375.77,high,Legendary,S,Low,0.54,2445,ratio_chain,https://gpovalues.com/item/yukio-the-bunny,https://gpovalues.com/images/Yukio%20The%20Bunny.webp?v=c50a3644,2026-09-13T20:25:32.329362+00:00,191771,yukio the bunny
all-seeing-eye,All Seeing Eye,ASE,80801.61,72721.44,88881.77,high,Mythical,A+,High,3.92,19080,ratio_chain,https://gpovalues.com/item/all-seeing-eye,https://gpovalues.com/images/All%20Seeing%20Eye.webp?v=a2c488c2,2026-09-13T20:25:32.329362+00:00,191771,all seeing eye
ice-valkyrie,Ice Valkyrie,IV,66785.13,56767.37,76802.91,medium,Legendary,VERY_UNSTABLE,Low,0.33,289,ratio_chain,https://gpovalues.com/item/ice-valkyrie,https://gpovalues.com/images/Ice%20Valkyrie.webp?v=f1c89ec2,2026-09-13T20:25:32.329362+00:00,191771,ice valkyrie
world-ender,World Ender,WE,54848.19,49363.37,60333.0,high,Legendary,A+,Stable,1.15,6509,ratio_chain,https://gpovalues.com/item/world-ender,https://gpovalues.com/images/World%20Ender.webp?v=5e239cea,2026-09-13T20:25:32.329362+00:00,191771,world ender
flower-bouquet,Flower Bouquet,FB,54737.62,49263.86,60211.39,high,Legendary,A+,Low,0.78,2728,ratio_chain,https://gpovalues.com/item/flower-bouquet,https://gpovalues.com/images/Flower%20Bouquet.webp?v=72561b7b,2026-09-13T20:25:32.329362+00:00,191771,flower bouquet
bunyo-the-bunny,Bunyo The Bunny,BB,53416.74,48075.07,58758.42,high,Legendary,A+,Low,0.79,3208,ratio_chain,https://gpovalues.com/item/bunyo-the-bunny,https://gpovalues.com/images/Bunyo%20The%20Bunny.webp?v=94e181be,2026-09-13T20:25:32.329362+00:00,191771,bunyo the bunny
troll-face,Troll Face,TF,50599.45,43009.53,58189.37,medium,Epic,VERY_UNSTABLE,Low,0.58,583,ratio_chain,https://gpovalues.com/item/troll-face,https://gpovalues.com/images/Troll%20Face.webp?v=adffb916,2026-09-13T20:25:32.329362+00:00,191771,troll face
snowcap-scepter,Snowcap Scepter,SCEP,38665.01,32865.26,44464.76,medium,Legendary,A+,Low,0.54,473,ratio_chain,https://gpovalues.com/item/snowcap-scepter,https://gpovalues.com/images/Snowcap%20Scepter.webp?v=f1aa6c75,2026-09-13T20:25:32.329362+00:00,191771,snowcap scepter
blessed-cupid-queens-scarf,Blessed Cupid Queen's Scarf,BSCARF,40551.13,34468.47,46633.8,medium,Collectable,A+,Low,0.57,540,ratio_chain,https://gpovalues.com/item/blessed-cupid-queens-scarf,https://gpovalues.com/images/Blessed%20Cupid%20Queen%27s%20Scarf.webp?v=f6f5682f,2026-09-13T20:25:32.329362+00:00,191771,blessed cupid queen's scarf
soul-cleaver,Soul Cleaver,NAPO,39303.74,35373.36,43234.12,high,Mythical,A+,Stable,1.05,4284,ratio_chain,https://gpovalues.com/item/soul-cleaver,https://gpovalues.com/images/Soul%20Cleaver.webp?v=ad8b4592,2026-09-13T20:25:32.329362+00:00,191771,soul cleaver
dragon,Dragon,DRAGON,43584.08,39225.68,47942.5,high,Mythical,A+,High,3.47,13273,ratio_chain,https://gpovalues.com/item/dragon,https://gpovalues.com/images/Dragon.webp?v=7a530f80,2026-09-13T20:25:32.329362+00:00,191771,dragon
devil-fruit-rod,Devil Fruit Rod,DFR,34333.08,30899.77,37766.4,high,Mythical,A,Stable,1.11,12696,ratio_chain,https://gpovalues.com/item/devil-fruit-rod,https://gpovalues.com/images/Devil%20Fruit%20Rod.webp?v=4d9b3bfc,2026-09-13T20:25:32.329362+00:00,191771,devil fruit rod
leopard,Leopard,LEO,32428.17,29185.35,35670.99,high,Mythical,NEW,Low,0.73,7187,ratio_chain,https://gpovalues.com/item/leopard,https://gpovalues.com/images/Leopard.webp?v=496a4ba2,2026-09-13T20:25:32.329362+00:00,191771,leopard
inverted-spear-of-heaven,Inverted Spear Of Heaven,ISOH,27200.0,24480.0,29920.0,high,Legendary,A+,Low,0.32,1231,ratio_chain,https://gpovalues.com/item/inverted-spear-of-heaven,https://gpovalues.com/images/Inverted%20Spear%20Of%20Heaven.webp?v=cb85bf4a,2026-09-13T20:25:32.329362+00:00,191771,inverted spear of heaven
blessed-cupids-bow,Blessed Cupid's Bow,BBOW,29440.0,25024.0,33856.0,medium,Collectable,A,Low,0.64,417,ratio_chain,https://gpovalues.com/item/blessed-cupids-bow,https://gpovalues.com/images/Blessed%20Cupid%27s%20Bow.webp?v=c4338cee,2026-09-13T20:25:32.329362+00:00,191771,blessed cupid's bow
blessed-cupid-vanguard-outfit,Blessed Cupid Vanguard Outfit,BCVO,31443.52,25154.82,37732.23,low,Collectable,,Low,0.57,177,ratio_chain,https://gpovalues.com/item/blessed-cupid-vanguard-outfit,,2026-09-13T20:25:32.329362+00:00,191771,blessed cupid vanguard outfit
hollows-world-ender,Hollow's World Ender,HWE,27870.75,25083.67,30657.82,high,Collectable,A,Low,0.46,8087,ratio_chain,https://gpovalues.com/item/hollows-world-ender,https://gpovalues.com/images/Hollow%27s%20World%20Ender.webp?v=e9b538e4,2026-09-13T20:25:32.329362+00:00,191771,hollow's world ender
blessed-exalted-cupid-queen-outfit,Blessed Exalted Cupid Queen Outfit,BQFIT,30851.2,26223.51,35478.87,medium,Collectable,A-,Low,0.74,205,ratio_chain,https://gpovalues.com/item/blessed-exalted-cupid-queen-outfit,https://gpovalues.com/images/Blessed%20Exalted%20Cupid%20Queen%20Outfit.webp?v=cc1a06fa,2026-09-13T20:25:32.329362+00:00,191771,blessed exalted cupid queen outfit
coyote-outfit,Coyote Outfit,CO,26150.4,23535.36,28765.43,high,Legendary,A,Low,0.59,1744,ratio_chain,https://gpovalues.com/item/coyote-outfit,https://gpovalues.com/images/Coyote%20Outfit.webp?v=adddb7af,2026-09-13T20:25:32.329362+00:00,191771,coyote outfit
dark-blade,Dark Blade,DB,25600.14,23040.13,28160.17,high,Mythical,A,Low,0.64,22062,ratio_chain,https://gpovalues.com/item/dark-blade,https://gpovalues.com/images/Dark%20Blade.webp?v=e6157f1c,2026-09-13T20:25:32.329362+00:00,191771,dark blade
time-rift-capsule,Time-Rift Capsule,TRC,23890.5,21501.46,26279.56,high,Epic,A,Low,0.25,2674,ratio_chain,https://gpovalues.com/item/time-rift-capsule,https://gpovalues.com/images/Time-Rift%20Capsule.webp?v=b96dbc2a,2026-09-13T20:25:32.329362+00:00,191771,time-rift capsule
sickle-of-sorrow,Sickle of Sorrow,SOS,24551.82,22096.64,27006.99,high,Legendary,A,Low,0.57,8193,ratio_chain,https://gpovalues.com/item/sickle-of-sorrow,https://gpovalues.com/images/Sickle%20of%20Sorrow.webp?v=25f180f1,2026-09-13T20:25:32.329362+00:00,191771,sickle of sorrow
thunder-club,Thunder Club,TCLUB,23016.48,20714.84,25318.13,high,Mythical,NEW,Low,0.41,11704,ratio_chain,https://gpovalues.com/item/thunder-club,https://gpovalues.com/images/Thunder%20Club.webp?v=003ec7de,2026-09-13T20:25:32.329362+00:00,191771,thunder club
toji-event-item,Toji (event item),TOJI,25844.32,23259.89,28428.76,high,Legendary,,Low,0.54,4860,ratio_chain,https://gpovalues.com/item/toji-event-item,https://gpovalues.com/images/Inverted%20Spear%20Of%20Heaven.webp?v=cb85bf4a,2026-09-13T20:25:32.329362+00:00,191771,toji (event item)
santa,Santa,SANTA,20093.63,17079.58,23107.67,medium,Mythical,,Low,0.41,215,ratio_chain,https://gpovalues.com/item/santa,https://gpovalues.com/images/Santa%27s%20Hat.webp?v=bedf9102,2026-09-13T20:25:32.329362+00:00,191771,santa
kikoku,Kikoku,KIKO,21563.91,19407.51,23720.3,high,Mythical,A,Low,0.3,11897,ratio_chain,https://gpovalues.com/item/kikoku,https://gpovalues.com/images/Kikoku.webp?v=73f13660,2026-09-13T20:25:32.329362+00:00,191771,kikoku
resurrected-baals-head,Resurrected Ba'al's Head,RESHEAD,21150.02,19035.0,23265.01,high,Legendary,A,Low,0.56,8470,ratio_chain,https://gpovalues.com/item/resurrected-baals-head,https://gpovalues.com/images/Resurrected%20Ba%27al%27s%20Head.webp?v=fc51f583,2026-09-13T20:25:32.329362+00:00,191771,resurrected ba'al's head
mega-pow,Mega-Pow,MP,19763.84,17787.46,21740.22,high,Legendary,A-,High,1.57,4563,ratio_chain,https://gpovalues.com/item/mega-pow,https://gpovalues.com/images/Mega-Pow.webp?v=83a5fbaa,2026-09-13T20:25:32.329362+00:00,191771,mega-pow
nightfall-shroud,Nightfall Shroud,NFS,17848.7,16063.83,19633.58,high,Collectable,A,Low,0.78,4216,ratio_chain,https://gpovalues.com/item/nightfall-shroud,https://gpovalues.com/images/Nightfall%20Shroud.webp?v=17127eb5,2026-09-13T20:25:32.329362+00:00,191771,nightfall shroud
hopiyo-the-bunny,Hopiyo The Bunny,HB,18208.13,16387.32,20028.95,high,Legendary,,Stable,0.91,6652,ratio_chain,https://gpovalues.com/item/hopiyo-the-bunny,,2026-09-13T20:25:32.329362+00:00,191771,hopiyo the bunny
hover-pod,Hover Pod,HPOD,18247.6,16422.84,20072.35,high,Epic,A,Low,0.38,8239,ratio_chain,https://gpovalues.com/item/hover-pod,https://gpovalues.com/images/Hover%20Pod.webp?v=6eba5cde,2026-09-13T20:25:32.329362+00:00,191771,hover pod
stark-guns,Stark Guns,SGUNS,16201.85,14581.67,17822.03,high,Legendary,A,Low,0.38,3195,ratio_chain,https://gpovalues.com/item/stark-guns,https://gpovalues.com/images/Stark%20Gun.webp?v=17afdacf,2026-09-13T20:25:32.329362+00:00,191771,stark guns
exalted-cupid-queens-wings,Exalted Cupid Queen's Wings,EWINGS,14540.64,13086.57,15994.71,high,Legendary,A,Low,0.83,1310,ratio_chain,https://gpovalues.com/item/exalted-cupid-queens-wings,https://gpovalues.com/images/Exalted%20Cupid%20Queen%27s%20Wings.webp?v=3a1cde18,2026-09-13T20:25:32.329362+00:00,191771,exalted cupid queen's wings
mochi,Mochi,MOCHI,13690.39,12321.35,15059.42,high,Mythical,A-,Low,0.64,10787,ratio_chain,https://gpovalues.com/item/mochi,https://gpovalues.com/images/Mochi%20Mochi%20no%20Mi%20%28Mochi-Mochi%20Fruit%29.webp?v=d3ed57ed,2026-09-13T20:25:32.329362+00:00,191771,mochi
cupid-queens-outfit,Cupid Queen's Outfit,QFIT,12381.22,10524.04,14238.41,medium,Collectable,A-,Low,0.67,577,ratio_chain,https://gpovalues.com/item/cupid-queens-outfit,https://gpovalues.com/images/Cupid%20Queen%27s%20Outfit.webp?v=09402628,2026-09-13T20:25:32.329362+00:00,191771,cupid queen's outfit
venom,Venom,VENOM,12167.57,10950.82,13384.33,high,Mythical,A-,Low,0.86,8490,ratio_chain,https://gpovalues.com/item/venom,https://gpovalues.com/images/Doku%20Doku%20No%20Mi%20%28Poison%20Poison%20Fruit%29.webp?v=21adca3c,2026-09-13T20:25:32.329362+00:00,191771,venom
head-of-baal,Head of Ba'al,HB,12746.56,11471.91,14021.21,high,Legendary,A-,Low,0.82,1149,ratio_chain,https://gpovalues.com/item/head-of-baal,https://gpovalues.com/images/Head%20of%20Ba%27al.webp?v=66312c64,2026-09-13T20:25:32.329362+00:00,191771,head of ba'al
soul,Soul,SOUL,12054.03,10848.64,13259.44,high,Mythical,A-,Low,0.6,7727,ratio_chain,https://gpovalues.com/item/soul,https://gpovalues.com/images/Soul.webp?v=048be688,2026-09-13T20:25:32.329362+00:00,191771,soul
firework-lancer,Firework Lancer,FL,10826.08,9743.49,11908.7,high,Legendary,A-,Low,0.31,1423,ratio_chain,https://gpovalues.com/item/firework-lancer,https://gpovalues.com/images/Firework%20Lancer.webp?v=d482cd70,2026-09-13T20:25:32.329362+00:00,191771,firework lancer
mythical-fruit-chest,Mythical Fruit Chest,MC,12420.0,11178.0,13662.0,high,Mythical,A,High,1.91,38196,ratio_chain,https://gpovalues.com/item/mythical-fruit-chest,https://gpovalues.com/images/Mythical%20Fruit%20Chest.webp?v=24999bcf,2026-09-13T20:25:32.329362+00:00,191771,mythical fruit chest
soul-kings-guitar,Soul King's Guitar,SKG,10238.85,9214.97,11262.74,high,Legendary,A-,Low,0.86,4798,ratio_chain,https://gpovalues.com/item/soul-kings-guitar,https://gpovalues.com/images/Soul%20King%27s%20Guitar.webp?v=3e079601,2026-09-13T20:25:32.329362+00:00,191771,soul king's guitar
pika,Pika,PIKA,8716.13,7844.53,9587.75,high,Legendary,B+,Low,0.73,26941,ratio_chain,https://gpovalues.com/item/pika,https://gpovalues.com/images/Pika%20Pika%20no%20Mi%20%28Glint-Glint%20Fruit%29.webp?v=3d5d0116,2026-09-13T20:25:32.329362+00:00,191771,pika
tori,Tori,TORI,8220.75,7398.67,9042.83,high,Mythical,A-,Low,0.83,7552,ratio_chain,https://gpovalues.com/item/tori,https://gpovalues.com/images/Tori%20Tori%20no%20Mi%2C%20Model%20Phoenix.webp?v=6dcf5cd1,2026-09-13T20:25:32.329362+00:00,191771,tori
cupid-queens-wings,Cupid Queen's Wings,QWINGS,10614.66,9553.2,11676.15,high,Legendary,A-,High,1.5,2401,ratio_chain,https://gpovalues.com/item/cupid-queens-wings,https://gpovalues.com/images/Cupid%20Queen%27s%20Wings.webp?v=b0797c04,2026-09-13T20:25:32.329362+00:00,191771,cupid queen's wings
pteranodon,Pteranodon,PTERO,7619.21,6857.3,8381.14,high,Mythical,A-,Low,0.51,6855,ratio_chain,https://gpovalues.com/item/pteranodon,https://gpovalues.com/images/Ryu%20Ryu%20no%20Mi%2C%20Model%20Pteranodon.webp?v=05f40b6b,2026-09-13T20:25:32.329362+00:00,191771,pteranodon
demon-jesters-scythe,Demon Jester's Scythe,JSCYTHE,7420.7,6307.6,8533.81,medium,Legendary,B+,Low,0.47,671,ratio_chain,https://gpovalues.com/item/demon-jesters-scythe,https://gpovalues.com/images/Demon%20Jester%27s%20Scythe.webp?v=fd9f4b22,2026-09-13T20:25:32.329362+00:00,191771,demon jester's scythe
festival-shield,Festival Shield,FESH,7482.04,5985.63,8978.45,low,Legendary,B-,High,4.22,193,ratio_chain,https://gpovalues.com/item/festival-shield,https://gpovalues.com/images/Festival%20Shield.webp?v=dabec3c4,2026-09-13T20:25:32.329362+00:00,191771,festival shield
blos-crimson-sledgehammer,Blo's Crimson Sledgehammer,BCS,6623.34,5629.84,7616.84,medium,Legendary,A-,Low,0.55,535,ratio_chain,https://gpovalues.com/item/blos-crimson-sledgehammer,https://gpovalues.com/images/Blo%27s%20Crimson%20Sledgehammer.webp?v=aa50d95c,2026-09-13T20:25:32.329362+00:00,191771,blo's crimson sledgehammer
big-mamas-hat,Big Mama's Hat,BMH,6886.31,5853.37,7919.26,medium,,B+,Stable,1.26,258,ratio_chain,https://gpovalues.com/item/big-mamas-hat,https://gpovalues.com/images/Big%20Mama%27s%20Hat.webp?v=0657c1c0,2026-09-13T20:25:32.329362+00:00,191771,big mama's hat
nightfall-half-shroud,Nightfall Half Shroud,NFHS,6423.2,5780.88,7065.52,high,Collectable,A-,Low,0.37,1303,ratio_chain,https://gpovalues.com/item/nightfall-half-shroud,https://gpovalues.com/images/Nightfall%20Half%20Shroud.webp?v=3e00b35a,2026-09-13T20:25:32.329362+00:00,191771,nightfall half shroud
odm-rod,ODM Rod,OR,5585.39,4747.58,6423.2,medium,Rare,A-,Low,0.21,485,ratio_chain,https://gpovalues.com/item/odm-rod,https://gpovalues.com/images/ODM%20Rod.webp?v=c8052983,2026-09-13T20:25:32.329362+00:00,191771,odm rod
inferno-rocket-blade,Inferno Rocket Blade,IRB,6423.2,5780.88,7065.52,high,Legendary,A-,Low,0.3,1283,ratio_chain,https://gpovalues.com/item/inferno-rocket-blade,https://gpovalues.com/images/Inferno%20Rocket%20Blade.webp?v=ec036ae9,2026-09-13T20:25:32.329362+00:00,191771,inferno rocket blade
big-mama,Big Mama,BM,6726.73,5717.72,7735.74,medium,Mythical,,Stable,1.24,368,ratio_chain,https://gpovalues.com/item/big-mama,https://gpovalues.com/images/Big%20Mama%27s%20Outfit%20%28Male%29.webp?v=048be688,2026-09-13T20:25:32.329362+00:00,191771,big mama
exalted-cupid-queen-outfit,Exalted Cupid Queen Outfit,EQFIT,6334.89,5384.64,7285.12,medium,Collectable,B+,Low,0.73,268,ratio_chain,https://gpovalues.com/item/exalted-cupid-queen-outfit,,2026-09-13T20:25:32.329362+00:00,191771,exalted cupid queen outfit
kaido-set,Kaido Set,KS,6507.79,5531.62,7483.96,medium,,,Stable,0.92,886,ratio_chain,https://gpovalues.com/item/kaido-set,,2026-09-13T20:25:32.329362+00:00,191771,kaido set
biscuit,Biscuit,BISC,5145.41,4630.87,5659.96,high,Legendary,NEW,Low,0.1,9895,ratio_chain,https://gpovalues.com/item/biscuit,https://gpovalues.com/images/Biscuit.webp?v=d51a0193,2026-09-13T20:25:32.329362+00:00,191771,biscuit
blos-sledgehammer,Blo's Sledgehammer,BLOHAM,5121.92,4353.63,5890.19,medium,Legendary,B+,Low,0.13,570,ratio_chain,https://gpovalues.com/item/blos-sledgehammer,https://gpovalues.com/images/Blo%27s%20Sledgehammer.webp?v=91b9539f,2026-09-13T20:25:32.329362+00:00,191771,blo's sledgehammer
elos-sledgehammer,Elo's Sledgehammer,ES,6187.99,5569.2,6806.79,high,Legendary,A-,Stable,1.0,1698,ratio_chain,https://gpovalues.com/item/elos-sledgehammer,https://gpovalues.com/images/Elo%27s%20Sledgehammer.webp?v=5d04e5e4,2026-09-13T20:25:32.329362+00:00,191771,elo's sledgehammer
kaido-cape,Kaido Cape,KC,5984.65,5386.19,6583.11,high,Legendary,,High,2.03,1510,ratio_chain,https://gpovalues.com/item/kaido-cape,,2026-09-13T20:25:32.329362+00:00,191771,kaido cape
ope,Ope,OPE,4375.6,3938.03,4813.15,high,Mythical,B+,Low,0.14,7350,ratio_chain,https://gpovalues.com/item/ope,https://gpovalues.com/images/Ope%20Ope%20no%20Mi%20%28Op-Op%20Fruit%29.webp?v=6ca418ff,2026-09-13T20:25:32.329362+00:00,191771,ope
mochi-trident,Mochi Trident,MT,4725.35,3780.28,5670.42,low,Legendary,B+,Low,0.72,196,ratio_chain,https://gpovalues.com/item/mochi-trident,https://gpovalues.com/images/Mochi%20Trident.webp?v=4585d3d2,2026-09-13T20:25:32.329362+00:00,191771,mochi trident
kaido-gourd,Kaido Gourd,KG,5317.85,4520.17,6115.53,medium,Legendary,,High,2.18,245,ratio_chain,https://gpovalues.com/item/kaido-gourd,,2026-09-13T20:25:32.329362+00:00,191771,kaido gourd
cupid-mask,Cupid Mask,CM,5308.84,4512.51,6105.17,medium,Rare,B-,High,2.69,295,ratio_chain,https://gpovalues.com/item/cupid-mask,https://gpovalues.com/images/Cupid%20Mask.webp?v=e9755933,2026-09-13T20:25:32.329362+00:00,191771,cupid mask
