slug,name,shortcut,value,ci_low,ci_high,confidence,rarity,tier,demand,demand_ratio,trade_count,derivation,share_url,image_url,generated_at,n_trades_used,join_key
titan-shifters-aura,Titan Shifter's Aura,TSA,207267.29,176177.2,238357.39,medium,,,High,3.67,999,ratio_chain,https://gpovalues.com/item/titan-shifters-aura,https://gpovalues.com/images/Titan%20Shifter%27s%20Aura.webp,2026-08-25T22:15:45.754362+00:00,39577,titan shifter's aura
mega-pow,Mega-Pow,MP,164091.91,139478.12,188705.69,medium,Legendary,A-,Stable,1.23,949,ratio_chain,https://gpovalues.com/item/mega-pow,https://gpovalues.com/images/Mega-Pow.webp,2026-08-25T22:15:45.754362+00:00,39577,mega-pow
blackvalk,Blackvalk,BLV,156454.43,125163.55,187745.31,low,Legendary,VERY_UNSTABLE,High,1.71,184,ratio_chain,https://gpovalues.com/item/blackvalk,https://gpovalues.com/images/Blackvalk.webp,2026-08-25T22:15:45.754362+00:00,39577,blackvalk
blessed-exalted-cupid-queens-wings,Blessed Exalted Cupid Queen's Wings,BWINGS,141348.8,120146.47,162551.11,medium,Collectable,S,Low,0.74,396,ratio_chain,https://gpovalues.com/item/blessed-exalted-cupid-queens-wings,https://gpovalues.com/images/Blessed%20Exalted%20Cupid%20Queen%27s%20Wings.webp,2026-08-25T22:15:45.754362+00:00,39577,blessed exalted cupid queen's wings
all-seeing-egg,All Seeing Egg,BLOASE,131049.71,117944.74,144154.68,high,Mythical,S,Stable,0.92,1097,ratio_chain,https://gpovalues.com/item/all-seeing-egg,https://gpovalues.com/images/All%20Seeing%20Egg.webp,2026-08-25T22:15:45.754362+00:00,39577,all seeing egg
leos-inferno-hagoromo,Leo's Inferno Hagoromo,LIH,123896.45,111506.81,136286.09,high,Collectable,S,High,1.6,1293,ratio_chain,https://gpovalues.com/item/leos-inferno-hagoromo,https://gpovalues.com/images/Leo%27s%20Inferno%20Hagoromo.webp,2026-08-25T22:15:45.754362+00:00,39577,leo's inferno hagoromo
all-seeing-baal,All Seeing Ba'al,BASE,113676.14,102308.52,125043.75,high,Mythical,S,Low,0.89,1744,ratio_chain,https://gpovalues.com/item/all-seeing-baal,https://gpovalues.com/images/All%20Seeing%20Ba%27al.webp,2026-08-25T22:15:45.754362+00:00,39577,all seeing ba'al
all-seeing-holly,All Seeing Holly,HASE,99300.47,89370.42,109230.51,high,Mythical,S,Low,0.57,1803,ratio_chain,https://gpovalues.com/item/all-seeing-holly,https://gpovalues.com/images/All%20Seeing%20Holly.webp,2026-08-25T22:15:45.754362+00:00,39577,all seeing holly
soul-kings-scarf,Soul King's Scarf,SKS,101133.3,85963.3,116303.3,medium,Collectable,A+,Stable,0.93,886,ratio_chain,https://gpovalues.com/item/soul-kings-scarf,https://gpovalues.com/images/Soul%20King%27s%20Scarf.webp,2026-08-25T22:15:45.754362+00:00,39577,soul king's scarf
cupids-all-seeing-eye,Cupid's All Seeing Eye,CQASE,93225.68,83903.11,102548.25,high,Mythical,S,Low,0.64,2189,ratio_chain,https://gpovalues.com/item/cupids-all-seeing-eye,https://gpovalues.com/images/Cupid%27s%20All%20Seeing%20Eye.webp,2026-08-25T22:15:45.754362+00:00,39577,cupid's all seeing eye
yukio-the-bunny,Yukio The Bunny,YB,83002.84,70552.42,95453.27,medium,Legendary,S,Low,0.33,694,ratio_chain,https://gpovalues.com/item/yukio-the-bunny,https://gpovalues.com/images/Yukio%20The%20Bunny.webp,2026-08-25T22:15:45.754362+00:00,39577,yukio the bunny
all-seeing-eye,All Seeing Eye,ASE,92000.0,82800.0,101200.0,high,Mythical,A+,High,2.54,3479,ratio_chain,https://gpovalues.com/item/all-seeing-eye,https://gpovalues.com/images/All%20Seeing%20Eye.webp,2026-08-25T22:15:45.754362+00:00,39577,all seeing eye
soul,Soul,SOUL,58043.11,52238.8,63847.42,high,Mythical,A-,Stable,1.0,1758,ratio_chain,https://gpovalues.com/item/soul,https://gpovalues.com/images/Soul.webp,2026-08-25T22:15:45.754362+00:00,39577,soul
troll-face,Troll Face,TF,81822.04,69548.72,94095.34,medium,Epic,VERY_UNSTABLE,High,29.5,244,ratio_chain,https://gpovalues.com/item/troll-face,https://gpovalues.com/images/Troll%20Face.webp,2026-08-25T22:15:45.754362+00:00,39577,troll face
bunyo-the-bunny,Bunyo The Bunny,BB,60334.06,54300.65,66367.47,high,Legendary,A+,Low,0.63,1160,ratio_chain,https://gpovalues.com/item/bunyo-the-bunny,https://gpovalues.com/images/Bunyo%20The%20Bunny.webp,2026-08-25T22:15:45.754362+00:00,39577,bunyo the bunny
world-ender,World Ender,WE,60146.42,54131.78,66161.06,high,Legendary,A+,Stable,1.39,1253,ratio_chain,https://gpovalues.com/item/world-ender,https://gpovalues.com/images/World%20Ender.webp,2026-08-25T22:15:45.754362+00:00,39577,world ender
flower-bouquet,Flower Bouquet,FB,59143.51,50271.99,68015.04,medium,Legendary,A+,Stable,1.02,962,ratio_chain,https://gpovalues.com/item/flower-bouquet,https://gpovalues.com/images/Flower%20Bouquet.webp,2026-08-25T22:15:45.754362+00:00,39577,flower bouquet
snowcap-scepter,Snowcap Scepter,SCEP,53435.8,45420.41,61451.16,medium,Legendary,A+,Low,0.58,201,ratio_chain,https://gpovalues.com/item/snowcap-scepter,https://gpovalues.com/images/Snowcap%20Scepter.webp,2026-08-25T22:15:45.754362+00:00,39577,snowcap scepter
blessed-exalted-cupid-queen-outfit,Blessed Exalted Cupid Queen Outfit,BQFIT,41213.37,28849.36,53577.38,low,,A-,Stable,1.29,32,ratio_chain,https://gpovalues.com/item/blessed-exalted-cupid-queen-outfit,https://gpovalues.com/images/Blessed%20Exalted%20Cupid%20Queen%20Outfit.webp,2026-08-25T22:15:45.754362+00:00,39577,blessed exalted cupid queen outfit
soul-cleaver,Soul Cleaver,NAPO,49244.04,44319.63,54168.44,high,Mythical,A+,Stable,0.91,1061,ratio_chain,https://gpovalues.com/item/soul-cleaver,https://gpovalues.com/images/Soul%20Cleaver.webp,2026-08-25T22:15:45.754362+00:00,39577,soul cleaver
dragon,Dragon,DRAGON,44470.59,40023.53,48917.65,high,Mythical,A+,Low,0.9,2901,ratio_chain,https://gpovalues.com/item/dragon,https://gpovalues.com/images/Ryu%20Ryu%20no%20Mi%2C%20Model%20Pteranodon.webp,2026-08-25T22:15:45.754362+00:00,39577,dragon
flamingo-boat,Flamingo Boat,FB,29446.52,25029.53,33863.49,medium,Rare,A,Low,0.48,628,ratio_chain,https://gpovalues.com/item/flamingo-boat,https://gpovalues.com/images/Flamingo%20Boat.webp,2026-08-25T22:15:45.754362+00:00,39577,flamingo boat
devil-fruit-rod,Devil Fruit Rod,DFR,32092.52,28883.26,35301.77,high,Mythical,A,Low,0.32,2708,ratio_chain,https://gpovalues.com/item/devil-fruit-rod,https://gpovalues.com/images/Devil%20Fruit%20Rod.webp,2026-08-25T22:15:45.754362+00:00,39577,devil fruit rod
toji-event-item,Toji (event item),TOJI,30132.32,25612.47,34652.17,medium,Legendary,,Low,0.61,823,ratio_chain,https://gpovalues.com/item/toji-event-item,https://gpovalues.com/images/Inverted%20Spear%20Of%20Heaven.webp,2026-08-25T22:15:45.754362+00:00,39577,toji (event item)
hollows-world-ender,Hollow's World Ender,HWE,35978.69,32380.83,39576.56,high,Collectable,A,Stable,1.11,1708,ratio_chain,https://gpovalues.com/item/hollows-world-ender,https://gpovalues.com/images/World%20Ender.webp,2026-08-25T22:15:45.754362+00:00,39577,hollow's world ender
blessed-cupids-bow,Blessed Cupid's Bow,BBOW,30003.0,24002.4,36003.6,low,,A,Low,0.43,87,ratio_chain,https://gpovalues.com/item/blessed-cupids-bow,https://gpovalues.com/images/Blessed%20Cupid%27s%20Bow.webp,2026-08-25T22:15:45.754362+00:00,39577,blessed cupid's bow
blessed-cupid-queens-scarf,Blessed Cupid Queen's Scarf,BSCARF,30000.0,24000.0,36000.0,low,Collectable,A+,High,7.38,67,ratio_chain,https://gpovalues.com/item/blessed-cupid-queens-scarf,https://gpovalues.com/images/Blessed%20Cupid%20Queen%27s%20Scarf.webp,2026-08-25T22:15:45.754362+00:00,39577,blessed cupid queen's scarf
suna,Suna,SUNA,25500.0,21675.0,29325.0,medium,Legendary,B+,Low,0.11,652,ratio_chain,https://gpovalues.com/item/suna,https://gpovalues.com/images/Suna%20Suna%20no%20Mi%20%28Sand-Sand%20Fruit%29.webp,2026-08-25T22:15:45.754362+00:00,39577,suna
legendary-fish-bait,Legendary Fish Bait,LFB,32253.35,29028.01,35478.68,high,Rare,,High,1.66,2375,ratio_chain,https://gpovalues.com/item/legendary-fish-bait,https://gpovalues.com/images/Legendary%20Fish%20Bait.webp,2026-08-25T22:15:45.754362+00:00,39577,legendary fish bait
time-rift-capsule,Time-Rift Capsule,TRC,26009.61,22108.17,29911.05,medium,Epic,A,Low,0.23,802,ratio_chain,https://gpovalues.com/item/time-rift-capsule,https://gpovalues.com/images/Time-Rift%20Capsule.webp,2026-08-25T22:15:45.754362+00:00,39577,time-rift capsule
sickle-of-sorrow,Sickle of Sorrow,SOS,26191.13,23572.01,28810.24,high,Legendary,A,Low,0.47,1730,ratio_chain,https://gpovalues.com/item/sickle-of-sorrow,https://gpovalues.com/images/Sickle%20of%20Sorrow.webp,2026-08-25T22:15:45.754362+00:00,39577,sickle of sorrow
dark-skeletal-shark-mask,Dark Skeletal Shark Mask,DSSM,27960.7,23766.58,32154.79,medium,Legendary,A,Low,0.48,360,ratio_chain,https://gpovalues.com/item/dark-skeletal-shark-mask,https://gpovalues.com/images/Dark%20Skeletal%20Shark%20Mask.webp,2026-08-25T22:15:45.754362+00:00,39577,dark skeletal shark mask
kikoku,Kikoku,KIKO,24736.77,22263.1,27210.45,high,Mythical,A,Low,0.78,1387,ratio_chain,https://gpovalues.com/item/kikoku,https://gpovalues.com/images/Kikoku.webp,2026-08-25T22:15:45.754362+00:00,39577,kikoku
dark-blade,Dark Blade,DB,24825.72,22343.15,27308.29,high,Mythical,A,Low,0.6,3047,ratio_chain,https://gpovalues.com/item/dark-blade,https://gpovalues.com/images/Dark%20Blade.webp,2026-08-25T22:15:45.754362+00:00,39577,dark blade
pika,Pika,PIKA,16947.46,15252.71,18642.21,high,Legendary,B+,Low,0.37,4975,ratio_chain,https://gpovalues.com/item/pika,https://gpovalues.com/images/Pika%20Pika%20no%20Mi%20%28Glint-Glint%20Fruit%29.webp,2026-08-25T22:15:45.754362+00:00,39577,pika
exalted-cupid-queens-wings,Exalted Cupid Queen's Wings,EWINGS,17827.83,15153.65,20502.01,medium,Legendary,A,Low,0.6,357,ratio_chain,https://gpovalues.com/item/exalted-cupid-queens-wings,https://gpovalues.com/images/Exalted%20Cupid%20Queen%27s%20Wings.webp,2026-08-25T22:15:45.754362+00:00,39577,exalted cupid queen's wings
hover-pod,Hover Pod,HPOD,21160.0,19044.0,23276.0,high,Epic,A,Low,0.62,1852,ratio_chain,https://gpovalues.com/item/hover-pod,https://gpovalues.com/images/Hover%20Pod.webp,2026-08-25T22:15:45.754362+00:00,39577,hover pod
nightfall-shroud,Nightfall Shroud,NFS,23000.0,19550.0,26450.0,medium,Collectable,A,Stable,1.0,858,ratio_chain,https://gpovalues.com/item/nightfall-shroud,https://gpovalues.com/images/Nightfall%20Shroud.webp,2026-08-25T22:15:45.754362+00:00,39577,nightfall shroud
resurrected-baals-head,Resurrected Ba'al's Head,RESHEAD,21160.0,19044.0,23276.0,high,Legendary,A,Low,0.54,1436,ratio_chain,https://gpovalues.com/item/resurrected-baals-head,https://gpovalues.com/images/Resurrected%20Ba%27al%27s%20Head.webp,2026-08-25T22:15:45.754362+00:00,39577,resurrected ba'al's head
coyote-outfit,Coyote Outfit,CO,20001.85,18001.66,22002.03,high,Legendary,A,Low,0.66,1123,ratio_chain,https://gpovalues.com/item/coyote-outfit,https://gpovalues.com/images/Coyote%20Outfit.webp,2026-08-25T22:15:45.754362+00:00,39577,coyote outfit
true-baals-guard,True Ba'al's Guard,TBG,18060.8,15351.68,20769.92,medium,Legendary,B+,Low,0.73,355,ratio_chain,https://gpovalues.com/item/true-baals-guard,https://gpovalues.com/images/True%20Ba%27al%27s%20Guard.webp,2026-08-25T22:15:45.754362+00:00,39577,true ba'al's guard
venom,Venom,VENOM,18609.27,16748.34,20470.19,high,Mythical,A-,Stable,1.07,1649,ratio_chain,https://gpovalues.com/item/venom,https://gpovalues.com/images/Doku%20Doku%20No%20Mi%20%28Poison%20Poison%20Fruit%29.webp,2026-08-25T22:15:45.754362+00:00,39577,venom
firework-lancer,Firework Lancer,FL,14287.15,12144.08,16430.23,medium,Legendary,A-,Low,0.5,311,ratio_chain,https://gpovalues.com/item/firework-lancer,https://gpovalues.com/images/Firework%20Lancer.webp,2026-08-25T22:15:45.754362+00:00,39577,firework lancer
ope,Ope,OPE,10890.95,9801.86,11980.05,high,Mythical,B+,Low,0.19,1454,ratio_chain,https://gpovalues.com/item/ope,https://gpovalues.com/images/Ope%20Ope%20no%20Mi%20%28Op-Op%20Fruit%29.webp,2026-08-25T22:15:45.754362+00:00,39577,ope
elos-sledgehammer,Elo's Sledgehammer,ES,15207.92,12926.74,17489.11,medium,Legendary,A-,High,1.94,417,ratio_chain,https://gpovalues.com/item/elos-sledgehammer,https://gpovalues.com/images/Elo%27s%20Sledgehammer.webp,2026-08-25T22:15:45.754362+00:00,39577,elo's sledgehammer
head-of-baal,Head of Ba'al,HB,12674.03,10772.92,14575.13,medium,Legendary,A-,High,1.72,332,ratio_chain,https://gpovalues.com/item/head-of-baal,https://gpovalues.com/images/Head%20of%20Ba%27al.webp,2026-08-25T22:15:45.754362+00:00,39577,head of ba'al
magu,Magu,MAGU,9184.1,8265.69,10102.52,high,Legendary,B+,Low,0.3,2030,ratio_chain,https://gpovalues.com/item/magu,https://gpovalues.com/images/Magu%20Magu%20no%20Mi%20%28Magma-Magma%20Fruit%29.webp,2026-08-25T22:15:45.754362+00:00,39577,magu
mythical-fruit-chest,Mythical Fruit Chest,MC,84541.03,59178.73,109903.34,high,Mythical,A,Stable,1.5,11932,1to1_alignment,https://gpovalues.com/item/mythical-fruit-chest,https://gpovalues.com/images/Mythical%20Fruit%20Chest.webp,2026-08-25T22:15:45.754362+00:00,39577,mythical fruit chest
mochi,Mochi,MOCHI,10471.88,9424.68,11519.07,high,Mythical,A-,Low,0.88,2495,ratio_chain,https://gpovalues.com/item/mochi,https://gpovalues.com/images/Mochi%20Mochi%20no%20Mi%20%28Mochi-Mochi%20Fruit%29.webp,2026-08-25T22:15:45.754362+00:00,39577,mochi
cupid-queens-wings,Cupid Queen's Wings,QWINGS,10795.75,9176.38,12415.11,medium,,A-,Stable,0.92,333,ratio_chain,https://gpovalues.com/item/cupid-queens-wings,https://gpovalues.com/images/Cupid%20Queen%27s%20Wings.webp,2026-08-25T22:15:45.754362+00:00,39577,cupid queen's wings
cupid-queens-outfit,Cupid Queen's Outfit,QFIT,9387.61,7510.08,11265.13,low,Collectable,A-,Low,0.88,77,ratio_chain,https://gpovalues.com/item/cupid-queens-outfit,https://gpovalues.com/images/Cupid%20Queen%27s%20Outfit.webp,2026-08-25T22:15:45.754362+00:00,39577,cupid queen's outfit
gura,Gura,GURA,7693.03,6539.08,8846.99,medium,Legendary,B+,Low,0.25,489,ratio_chain,https://gpovalues.com/item/gura,https://gpovalues.com/images/Gura%20Gura%20no%20Mi%20%28Tremor-Tremor%20Fruit%29.webp,2026-08-25T22:15:45.754362+00:00,39577,gura
rogers-ace,Roger's Ace,ACE,6478.1,5506.38,7449.81,medium,Mythical,B+,Low,0.52,839,ratio_chain,https://gpovalues.com/item/rogers-ace,https://gpovalues.com/images/Roger%27s%20Ace.webp,2026-08-25T22:15:45.754362+00:00,39577,roger's ace
tori,Tori,TORI,6830.17,6147.15,7513.18,high,Mythical,A-,Low,0.83,1364,ratio_chain,https://gpovalues.com/item/tori,https://gpovalues.com/images/Tori%20Tori%20no%20Mi%2C%20Model%20Phoenix.webp,2026-08-25T22:15:45.754362+00:00,39577,tori
big-mama,Big Mama,BM,7252.65,6164.76,8340.55,medium,Mythical,,Stable,1.12,604,ratio_chain,https://gpovalues.com/item/big-mama,https://gpovalues.com/images/Big%20Mama%27s%20Outfit%20%28Male%29.webp,2026-08-25T22:15:45.754362+00:00,39577,big mama
snoozy-neko,Snoozy Neko,SN,5984.59,5086.91,6882.29,medium,Mythical,A-,Low,0.15,666,ratio_chain,https://gpovalues.com/item/snoozy-neko,https://gpovalues.com/images/Snoozy%20Neko.webp,2026-08-25T22:15:45.754362+00:00,39577,snoozy neko
soul-kings-guitar,Soul King's Guitar,SKG,7853.9,6675.82,9032.0,medium,Legendary,A-,Low,0.82,877,ratio_chain,https://gpovalues.com/item/soul-kings-guitar,https://gpovalues.com/images/Soul%20King%27s%20Guitar.webp,2026-08-25T22:15:45.754362+00:00,39577,soul king's guitar
legendary-fruit-chest,Legendary Fruit Chest,LC,6114.43,5502.98,6725.86,high,Legendary,B+,Low,0.65,6827,ratio_chain,https://gpovalues.com/item/legendary-fruit-chest,https://gpovalues.com/images/Legendary%20Fruit%20Chest.webp,2026-08-25T22:15:45.754362+00:00,39577,legendary fruit chest
ito,Ito,ITO,5347.74,4545.58,6149.9,medium,Legendary,B+,Stable,1.38,572,ratio_chain,https://gpovalues.com/item/ito,https://gpovalues.com/images/Ito%20Ito%20no%20Mi%20%28String-String%29.webp,2026-08-25T22:15:45.754362+00:00,39577,ito
hie,Hie,HIE,4834.61,4109.42,5559.81,medium,Legendary,B,Stable,1.18,612,ratio_chain,https://gpovalues.com/item/hie,https://gpovalues.com/images/Hie%20Hie%20no%20Mi%20%28Ice-Ice%20Fruit%29.webp,2026-08-25T22:15:45.754362+00:00,39577,hie
bat-swarm,Bat Swarm,BS,5397.87,4588.19,6207.55,medium,Legendary,B+,High,2.54,528,ratio_chain,https://gpovalues.com/item/bat-swarm,https://gpovalues.com/images/Bat%20Swarm.webp,2026-08-25T22:15:45.754362+00:00,39577,bat swarm
katakuri,Katakuri,KATAKURI,4693.8,3989.73,5397.87,medium,Mythical,,Stable,0.94,466,ratio_chain,https://gpovalues.com/item/katakuri,https://gpovalues.com/images/Mochi%20Mochi%20no%20Mi%20%28Mochi-Mochi%20Fruit%29.webp,2026-08-25T22:15:45.754362+00:00,39577,katakuri
yami,Yami,YAMI,3989.73,3391.27,4588.19,medium,Legendary,B-,Low,0.28,314,ratio_chain,https://gpovalues.com/item/yami,https://gpovalues.com/images/Yami%20Yami%20no%20Mi%20%28Dark-Dark%20Fruit%29.webp,2026-08-25T22:15:45.754362+00:00,39577,yami
demon-jesters-scythe,Demon Jester's Scythe,JSCYTHE,4318.3,3670.55,4966.04,medium,Legendary,B+,Low,0.59,243,ratio_chain,https://gpovalues.com/item/demon-jesters-scythe,https://gpovalues.com/images/Demon%20Jester%27s%20Scythe.webp,2026-08-25T22:15:45.754362+00:00,39577,demon jester's scythe
buddha,Buddha,BUDDHA,3989.73,3590.76,4388.7,high,Mythical,B+,Low,0.24,1415,ratio_chain,https://gpovalues.com/item/buddha,https://gpovalues.com/images/Hito%20Hito%20no%20Mi%2C%20Model%20Daibutsu.webp,2026-08-25T22:15:45.754362+00:00,39577,buddha
goro,Goro,GORO,4693.8,3989.73,5397.87,medium,Legendary,B+,Stable,1.09,802,ratio_chain,https://gpovalues.com/item/goro,https://gpovalues.com/images/Goro%20Goro%20no%20Mi%20%28Rumble-Rumble%20Fruit%29.webp,2026-08-25T22:15:45.754362+00:00,39577,goro
zushi,Zushi,ZUSHI,4834.61,4109.42,5559.81,medium,Legendary,B,Stable,1.42,474,ratio_chain,https://gpovalues.com/item/zushi,https://gpovalues.com/images/Zushi%20Zushi%20no%20Mi.webp,2026-08-25T22:15:45.754362+00:00,39577,zushi
pteranodon,Pteranodon,PTERO,4966.05,4469.44,5462.65,high,Mythical,A-,Low,0.53,1510,ratio_chain,https://gpovalues.com/item/pteranodon,https://gpovalues.com/images/Ryu%20Ryu%20no%20Mi%2C%20Model%20Pteranodon.webp,2026-08-25T22:15:45.754362+00:00,39577,pteranodon
mera-mera,Mera Mera,MERA,3989.73,3391.27,4588.19,medium,Legendary,B-,Low,0.15,685,ratio_chain,https://gpovalues.com/item/mera-mera,https://gpovalues.com/images/Mera-Mera%20no%20Mi%20%28Flame-Flame%20Fruit%29.webp,2026-08-25T22:15:45.754362+00:00,39577,mera mera
kraken-blade,Kraken Blade,KB,2000.0,1600.0,2400.0,low,Collectable,,High,2.42,147,ratio_chain,https://gpovalues.com/item/kraken-blade,https://gpovalues.com/images/Kraken%20Blade%20%28Gold%29.webp,2026-08-25T22:15:45.754362+00:00,39577,kraken blade
sp-reset-essence,SP Reset Essence,SPR,1833.52,1466.81,2200.22,low,Common,F,Stable,1.23,58,ratio_chain,https://gpovalues.com/item/sp-reset-essence,https://gpovalues.com/images/SP%20Reset%20Essence.webp,2026-08-25T22:15:45.754362+00:00,39577,sp reset essence
spare-fruit-bag,Spare Fruit Bag,SFB,1138.25,967.51,1308.99,medium,Rare,,Low,0.88,263,ratio_chain,https://gpovalues.com/item/spare-fruit-bag,https://gpovalues.com/images/Spare%20Fruit%20Bag.webp,2026-08-25T22:15:45.754362+00:00,39577,spare fruit bag
kage,Kage,KAGE,566.67,481.67,651.67,medium,Legendary,B-,Low,0.4,314,ratio_chain,https://gpovalues.com/item/kage,https://gpovalues.com/images/Kage%20Kage%20no%20Mi%20%28Shadow-Shadow%20Fruit%29.webp,2026-08-25T22:15:45.754362+00:00,39577,kage
rare-fruit-chest,Rare Fruit Chest,RFC,268.59,228.3,308.88,medium,Rare,,Stable,1.28,203,ratio_chain,https://gpovalues.com/item/rare-fruit-chest,https://gpovalues.com/images/Rare%20Fruit%20Chest.webp,2026-08-25T22:15:45.754362+00:00,39577,rare fruit chest
special-tailor-token,Special Tailor Token,STT,2886.47,2020.53,3752.42,high,Collectable,,Low,0.67,2427,1to1_alignment,https://gpovalues.com/item/special-tailor-token,https://gpovalues.com/images/Special%20Tailor%20Token.webp,2026-08-25T22:15:45.754362+00:00,39577,special tailor token
fish-bait,Fish Bait,FB,35.98,30.59,41.39,medium,,,High,2.93,590,ratio_chain,https://gpovalues.com/item/fish-bait,https://gpovalues.com/images/Fish%20Bait.webp,2026-08-25T22:15:45.754362+00:00,39577,fish bait
bounty-per-unit,Bounty (per unit),BOUNTY,0.09387605427209388,0.04693802713604694,0.1408140814081408,high,,,,,358,,https://gpovalues.com/item/bounty-per-unit,,2026-08-25T22:15:45.754362+00:00,39577,bounty (per unit)
