slug,name,shortcut,value,ci_low,ci_high,confidence,rarity,tier,demand,demand_ratio,trade_count,derivation,share_url,image_url,generated_at,n_trades_used,join_key
all-seeing-holly,All Seeing Holly,HASE,79235.12,71311.6,87158.63,high,Mythical,S,Low,0.43,6225,ratio_chain,https://gpovalues.com/item/all-seeing-holly,https://gpovalues.com/images/All%20Seeing%20Holly.webp?v=7c34b07d,2026-09-18T05:32:51.895075+00:00,165862,all seeing holly
cupids-all-seeing-eye,Cupid's All Seeing Eye,CQASE,83428.34,75085.51,91771.18,high,Mythical,S,Low,0.71,4588,ratio_chain,https://gpovalues.com/item/cupids-all-seeing-eye,https://gpovalues.com/images/Cupid%27s%20All%20Seeing%20Eye.webp?v=fb3c6e1c,2026-09-18T05:32:51.895075+00:00,165862,cupid's all seeing eye
soul-kings-scarf,Soul King's Scarf,SKS,84124.19,75711.79,92536.61,high,Collectable,A+,Stable,1.26,3539,ratio_chain,https://gpovalues.com/item/soul-kings-scarf,https://gpovalues.com/images/Soul%20King%27s%20Scarf.webp?v=2b4417b2,2026-09-18T05:32:51.895075+00:00,165862,soul king's scarf
yukio-the-bunny,Yukio The Bunny,YB,73281.66,65953.5,80609.82,high,Legendary,S,Low,0.64,2341,ratio_chain,https://gpovalues.com/item/yukio-the-bunny,https://gpovalues.com/images/Yukio%20The%20Bunny.webp?v=c50a3644,2026-09-18T05:32:51.895075+00:00,165862,yukio the bunny
all-seeing-eye,All Seeing Eye,ASE,76069.27,68462.34,83676.19,high,Mythical,A+,High,4.39,16501,ratio_chain,https://gpovalues.com/item/all-seeing-eye,https://gpovalues.com/images/All%20Seeing%20Eye.webp?v=a2c488c2,2026-09-18T05:32:51.895075+00:00,165862,all seeing eye
world-ender,World Ender,WE,51670.21,46503.18,56837.22,high,Legendary,A+,Stable,1.37,6072,ratio_chain,https://gpovalues.com/item/world-ender,https://gpovalues.com/images/World%20Ender.webp?v=5e239cea,2026-09-18T05:32:51.895075+00:00,165862,world ender
bunyo-the-bunny,Bunyo The Bunny,BB,53786.75,48408.08,59165.43,high,Legendary,A+,Stable,1.01,2712,ratio_chain,https://gpovalues.com/item/bunyo-the-bunny,,2026-09-18T05:32:51.895075+00:00,165862,bunyo the bunny
flower-bouquet,Flower Bouquet,FB,49755.2,44779.69,54730.73,high,Legendary,A+,Low,0.84,2201,ratio_chain,https://gpovalues.com/item/flower-bouquet,https://gpovalues.com/images/Flower%20Bouquet.webp?v=72561b7b,2026-09-18T05:32:51.895075+00:00,165862,flower bouquet
troll-face,Troll Face,TF,46924.69,39885.99,53963.39,medium,Epic,VERY_UNSTABLE,Low,0.46,551,ratio_chain,https://gpovalues.com/item/troll-face,https://gpovalues.com/images/Troll%20Face.webp?v=adffb916,2026-09-18T05:32:51.895075+00:00,165862,troll face
snowcap-scepter,Snowcap Scepter,SCEP,33275.66,28284.32,38267.02,medium,Legendary,A+,Low,0.79,518,ratio_chain,https://gpovalues.com/item/snowcap-scepter,https://gpovalues.com/images/Snowcap%20Scepter.webp?v=f1aa6c75,2026-09-18T05:32:51.895075+00:00,165862,snowcap scepter
blessed-cupid-queens-scarf,Blessed Cupid Queen's Scarf,BSCARF,39711.38,33754.68,45668.09,medium,Collectable,A+,Low,0.77,370,ratio_chain,https://gpovalues.com/item/blessed-cupid-queens-scarf,https://gpovalues.com/images/Blessed%20Cupid%20Queen%27s%20Scarf.webp?v=f6f5682f,2026-09-18T05:32:51.895075+00:00,165862,blessed cupid queen's scarf
soul-cleaver,Soul Cleaver,NAPO,39741.38,35767.24,43715.52,high,Mythical,A+,Stable,0.93,3916,ratio_chain,https://gpovalues.com/item/soul-cleaver,https://gpovalues.com/images/Soul%20Cleaver.webp?v=ad8b4592,2026-09-18T05:32:51.895075+00:00,165862,soul cleaver
dragon,Dragon,DRAGON,37210.39,33489.36,40931.42,high,Mythical,A+,High,1.72,9889,ratio_chain,https://gpovalues.com/item/dragon,https://gpovalues.com/images/Dragon.webp?v=7a530f80,2026-09-18T05:32:51.895075+00:00,165862,dragon
blessed-cupids-bow,Blessed Cupid's Bow,BBOW,29714.64,25257.44,34171.84,medium,Collectable,A,Low,0.58,391,ratio_chain,https://gpovalues.com/item/blessed-cupids-bow,https://gpovalues.com/images/Blessed%20Cupid%27s%20Bow.webp?v=c4338cee,2026-09-18T05:32:51.895075+00:00,165862,blessed cupid's bow
inverted-spear-of-heaven,Inverted Spear Of Heaven,ISOH,29266.67,24876.67,33656.66,medium,Legendary,A+,Low,0.52,906,ratio_chain,https://gpovalues.com/item/inverted-spear-of-heaven,https://gpovalues.com/images/Inverted%20Spear%20Of%20Heaven.webp?v=cb85bf4a,2026-09-18T05:32:51.895075+00:00,165862,inverted spear of heaven
devil-fruit-rod,Devil Fruit Rod,DFR,31487.66,28338.89,34636.43,high,Mythical,A,Stable,1.39,12118,ratio_chain,https://gpovalues.com/item/devil-fruit-rod,https://gpovalues.com/images/Devil%20Fruit%20Rod.webp?v=4d9b3bfc,2026-09-18T05:32:51.895075+00:00,165862,devil fruit rod
blessed-cupid-vanguard-outfit,Blessed Cupid Vanguard Outfit,BCVO,31385.01,25108.01,37662.01,low,Collectable,,Low,0.25,149,ratio_chain,https://gpovalues.com/item/blessed-cupid-vanguard-outfit,,2026-09-18T05:32:51.895075+00:00,165862,blessed cupid vanguard outfit
blessed-exalted-cupid-queen-outfit,Blessed Exalted Cupid Queen Outfit,BQFIT,27092.7,23028.79,31156.61,medium,Collectable,A-,Low,0.75,210,ratio_chain,https://gpovalues.com/item/blessed-exalted-cupid-queen-outfit,https://gpovalues.com/images/Blessed%20Exalted%20Cupid%20Queen%20Outfit.webp?v=cc1a06fa,2026-09-18T05:32:51.895075+00:00,165862,blessed exalted cupid queen outfit
hollows-world-ender,Hollow's World Ender,HWE,24187.76,21768.98,26606.54,high,Collectable,A,Low,0.39,7281,ratio_chain,https://gpovalues.com/item/hollows-world-ender,https://gpovalues.com/images/Hollow%27s%20World%20Ender.webp?v=e9b538e4,2026-09-18T05:32:51.895075+00:00,165862,hollow's world ender
epic-banana,Epic Banana,EB,23776.85,19021.48,28532.22,low,Epic,VERY_UNSTABLE,Low,0.19,183,ratio_chain,https://gpovalues.com/item/epic-banana,https://gpovalues.com/images/Epic%20Banana.webp?v=80f94c6f,2026-09-18T05:32:51.895075+00:00,165862,epic banana
toji-event-item,Toji (event item),TOJI,27175.14,24457.61,29892.65,high,Legendary,,Low,0.55,4009,ratio_chain,https://gpovalues.com/item/toji-event-item,https://gpovalues.com/images/Inverted%20Spear%20Of%20Heaven.webp?v=cb85bf4a,2026-09-18T05:32:51.895075+00:00,165862,toji (event item)
coyote-outfit,Coyote Outfit,CO,24841.72,22357.54,27325.9,high,Legendary,A,Low,0.58,1495,ratio_chain,https://gpovalues.com/item/coyote-outfit,https://gpovalues.com/images/Coyote%20Outfit.webp?v=adddb7af,2026-09-18T05:32:51.895075+00:00,165862,coyote outfit
mega-pow,Mega-Pow,MP,26625.68,23963.12,29288.25,high,Legendary,A-,High,2.7,5748,ratio_chain,https://gpovalues.com/item/mega-pow,https://gpovalues.com/images/Mega-Pow.webp?v=83a5fbaa,2026-09-18T05:32:51.895075+00:00,165862,mega-pow
sickle-of-sorrow,Sickle of Sorrow,SOS,22271.08,20043.98,24498.19,high,Legendary,A,Low,0.67,6297,ratio_chain,https://gpovalues.com/item/sickle-of-sorrow,https://gpovalues.com/images/Sickle%20of%20Sorrow.webp?v=25f180f1,2026-09-18T05:32:51.895075+00:00,165862,sickle of sorrow
leopard,Leopard,LEO,21849.79,19664.81,24034.77,high,Mythical,NEW,Low,0.39,6608,ratio_chain,https://gpovalues.com/item/leopard,https://gpovalues.com/images/Leopard.webp?v=496a4ba2,2026-09-18T05:32:51.895075+00:00,165862,leopard
thunder-club,Thunder Club,TCLUB,21828.11,19645.3,24010.92,high,Mythical,NEW,Low,0.66,6419,ratio_chain,https://gpovalues.com/item/thunder-club,https://gpovalues.com/images/Thunder%20Club.webp?v=003ec7de,2026-09-18T05:32:51.895075+00:00,165862,thunder club
time-rift-capsule,Time-Rift Capsule,TRC,20610.73,18549.66,22671.8,high,Epic,A,Low,0.3,2319,ratio_chain,https://gpovalues.com/item/time-rift-capsule,https://gpovalues.com/images/Time-Rift%20Capsule.webp?v=b96dbc2a,2026-09-18T05:32:51.895075+00:00,165862,time-rift capsule
flower-sword,Flower Sword,FS,21496.84,17197.47,25796.21,low,Legendary,VERY_UNSTABLE,Low,0.53,196,ratio_chain,https://gpovalues.com/item/flower-sword,https://gpovalues.com/images/Flower%20Sword.webp?v=1ca2a93c,2026-09-18T05:32:51.895075+00:00,165862,flower sword
nightfall-shroud,Nightfall Shroud,NFS,19323.34,17391.0,21255.67,high,Collectable,A,Stable,1.03,3879,ratio_chain,https://gpovalues.com/item/nightfall-shroud,https://gpovalues.com/images/Nightfall%20Shroud.webp?v=17127eb5,2026-09-18T05:32:51.895075+00:00,165862,nightfall shroud
resurrected-baals-head,Resurrected Ba'al's Head,RESHEAD,20723.28,18650.96,22795.61,high,Legendary,A,Low,0.79,7238,ratio_chain,https://gpovalues.com/item/resurrected-baals-head,https://gpovalues.com/images/Resurrected%20Ba%27al%27s%20Head.webp?v=fc51f583,2026-09-18T05:32:51.895075+00:00,165862,resurrected ba'al's head
dark-blade,Dark Blade,DB,20279.44,18251.51,22307.4,high,Mythical,A,Low,0.43,20846,ratio_chain,https://gpovalues.com/item/dark-blade,https://gpovalues.com/images/Dark%20Blade.webp?v=e6157f1c,2026-09-18T05:32:51.895075+00:00,165862,dark blade
kikoku,Kikoku,KIKO,19372.22,17435.0,21309.44,high,Mythical,A,Low,0.21,12972,ratio_chain,https://gpovalues.com/item/kikoku,https://gpovalues.com/images/Kikoku.webp?v=73f13660,2026-09-18T05:32:51.895075+00:00,165862,kikoku
santa,Santa,SANTA,19238.11,15390.49,23085.73,low,,,High,1.67,139,ratio_chain,https://gpovalues.com/item/santa,,2026-09-18T05:32:51.895075+00:00,165862,santa
stark-guns,Stark Guns,SGUNS,16016.67,14415.0,17618.34,high,Legendary,A,Low,0.57,2745,ratio_chain,https://gpovalues.com/item/stark-guns,https://gpovalues.com/images/Stark%20Gun.webp?v=17afdacf,2026-09-18T05:32:51.895075+00:00,165862,stark guns
hover-pod,Hover Pod,HPOD,15360.78,13824.71,16896.86,high,Epic,A,Low,0.41,7291,ratio_chain,https://gpovalues.com/item/hover-pod,https://gpovalues.com/images/Hover%20Pod.webp?v=6eba5cde,2026-09-18T05:32:51.895075+00:00,165862,hover pod
hopiyo-the-bunny,Hopiyo The Bunny,HB,17359.58,15623.63,19095.55,high,Legendary,,Stable,1.3,4844,ratio_chain,https://gpovalues.com/item/hopiyo-the-bunny,,2026-09-18T05:32:51.895075+00:00,165862,hopiyo the bunny
exalted-cupid-queens-wings,Exalted Cupid Queen's Wings,EWINGS,13434.1,12090.68,14777.5,high,Legendary,A,Low,0.87,1207,ratio_chain,https://gpovalues.com/item/exalted-cupid-queens-wings,https://gpovalues.com/images/Exalted%20Cupid%20Queen%27s%20Wings.webp?v=3a1cde18,2026-09-18T05:32:51.895075+00:00,165862,exalted cupid queen's wings
dark-skeletal-shark-mask,Dark Skeletal Shark Mask,DSSM,13312.13,11980.91,14643.34,high,Legendary,A,Stable,0.93,2152,ratio_chain,https://gpovalues.com/item/dark-skeletal-shark-mask,https://gpovalues.com/images/Dark%20Skeletal%20Shark%20Mask.webp?v=60fe4bb5,2026-09-18T05:32:51.895075+00:00,165862,dark skeletal shark mask
mochi,Mochi,MOCHI,11995.84,10796.25,13195.42,high,Mythical,A-,Stable,1.1,9328,ratio_chain,https://gpovalues.com/item/mochi,https://gpovalues.com/images/Mochi%20Mochi%20no%20Mi%20%28Mochi-Mochi%20Fruit%29.webp?v=d3ed57ed,2026-09-18T05:32:51.895075+00:00,165862,mochi
soul,Soul,SOUL,10953.49,9858.15,12048.85,high,Mythical,A-,Low,0.77,6474,ratio_chain,https://gpovalues.com/item/soul,https://gpovalues.com/images/Soul.webp?v=048be688,2026-09-18T05:32:51.895075+00:00,165862,soul
head-of-baal,Head of Ba'al,HB,10777.78,9700.0,11855.55,high,Legendary,A-,Low,0.89,1114,ratio_chain,https://gpovalues.com/item/head-of-baal,https://gpovalues.com/images/Head%20of%20Ba%27al.webp?v=66312c64,2026-09-18T05:32:51.895075+00:00,165862,head of ba'al
venom,Venom,VENOM,11393.46,10254.11,12532.8,high,Mythical,A-,Stable,1.37,7689,ratio_chain,https://gpovalues.com/item/venom,https://gpovalues.com/images/Doku%20Doku%20No%20Mi%20%28Poison%20Poison%20Fruit%29.webp?v=21adca3c,2026-09-18T05:32:51.895075+00:00,165862,venom
exalted-cupid-queen-outfit,Exalted Cupid Queen Outfit,EQFIT,10473.64,8902.59,12044.68,medium,Collectable,B+,Low,0.77,242,ratio_chain,https://gpovalues.com/item/exalted-cupid-queen-outfit,,2026-09-18T05:32:51.895075+00:00,165862,exalted cupid queen outfit
cupid-queens-wings,Cupid Queen's Wings,QWINGS,11395.43,10255.9,12534.98,high,Legendary,A-,Stable,1.39,1865,ratio_chain,https://gpovalues.com/item/cupid-queens-wings,https://gpovalues.com/images/Cupid%20Queen%27s%20Wings.webp?v=b0797c04,2026-09-18T05:32:51.895075+00:00,165862,cupid queen's wings
mythical-fruit-chest,Mythical Fruit Chest,MC,11845.0,10660.5,13029.5,high,Mythical,A,Stable,1.48,39559,ratio_chain,https://gpovalues.com/item/mythical-fruit-chest,https://gpovalues.com/images/Mythical%20Fruit%20Chest.webp?v=24999bcf,2026-09-18T05:32:51.895075+00:00,165862,mythical fruit chest
soul-kings-guitar,Soul King's Guitar,SKG,10115.6,9104.04,11127.16,high,Legendary,A-,Low,0.78,4352,ratio_chain,https://gpovalues.com/item/soul-kings-guitar,https://gpovalues.com/images/Soul%20King%27s%20Guitar.webp?v=3e079601,2026-09-18T05:32:51.895075+00:00,165862,soul king's guitar
virtuous-cupid-queens-wings,Virtuous Cupid Queen's Wings,VCQW,11404.08,10263.67,12544.5,high,Legendary,B+,High,3.96,2119,ratio_chain,https://gpovalues.com/item/virtuous-cupid-queens-wings,https://gpovalues.com/images/Virtuous%20Cupid%20Queen%27s%20Wings.webp?v=26acdfde,2026-09-18T05:32:51.895075+00:00,165862,virtuous cupid queen's wings
cupid-queens-scarf,Cupid Queen's Scarf,CQS,9981.23,8484.03,11478.4,medium,Mythical,B+,Low,0.54,465,ratio_chain,https://gpovalues.com/item/cupid-queens-scarf,https://gpovalues.com/images/Cupid%20Queen%27s%20Scarf.webp?v=79f6c5ac,2026-09-18T05:32:51.895075+00:00,165862,cupid queen's scarf
cupid-queens-outfit,Cupid Queen's Outfit,QFIT,8626.56,7332.58,9920.54,medium,Collectable,A-,Low,0.49,564,ratio_chain,https://gpovalues.com/item/cupid-queens-outfit,https://gpovalues.com/images/Cupid%20Queen%27s%20Outfit.webp?v=09402628,2026-09-18T05:32:51.895075+00:00,165862,cupid queen's outfit
nightfall-half-shroud,Nightfall Half Shroud,NFHS,8220.11,7398.1,9042.13,high,Collectable,A-,Low,0.37,1033,ratio_chain,https://gpovalues.com/item/nightfall-half-shroud,https://gpovalues.com/images/Nightfall%20Half%20Shroud.webp?v=3e00b35a,2026-09-18T05:32:51.895075+00:00,165862,nightfall half shroud
tori,Tori,TORI,7827.23,7044.51,8609.96,high,Mythical,A-,High,1.66,7179,ratio_chain,https://gpovalues.com/item/tori,https://gpovalues.com/images/Tori%20Tori%20no%20Mi%2C%20Model%20Phoenix.webp?v=6dcf5cd1,2026-09-18T05:32:51.895075+00:00,165862,tori
pika,Pika,PIKA,7869.43,7082.49,8656.37,high,Legendary,B+,Stable,0.98,22303,ratio_chain,https://gpovalues.com/item/pika,https://gpovalues.com/images/Pika%20Pika%20no%20Mi%20%28Glint-Glint%20Fruit%29.webp?v=3d5d0116,2026-09-18T05:32:51.895075+00:00,165862,pika
big-mama,Big Mama,BM,7200.72,6120.61,8280.82,medium,,,High,1.56,335,ratio_chain,https://gpovalues.com/item/big-mama,,2026-09-18T05:32:51.895075+00:00,165862,big mama
firework-lancer,Firework Lancer,FL,6517.31,5865.59,7169.05,high,Legendary,A-,Low,0.23,1334,ratio_chain,https://gpovalues.com/item/firework-lancer,https://gpovalues.com/images/Firework%20Lancer.webp?v=d482cd70,2026-09-18T05:32:51.895075+00:00,165862,firework lancer
elos-sledgehammer,Elo's Sledgehammer,ES,7665.19,6898.67,8431.7,high,Legendary,A-,Stable,0.94,1478,ratio_chain,https://gpovalues.com/item/elos-sledgehammer,https://gpovalues.com/images/Elo%27s%20Sledgehammer.webp?v=5d04e5e4,2026-09-18T05:32:51.895075+00:00,165862,elo's sledgehammer
kaido-set,Kaido Set,KS,6851.68,5823.93,7879.44,medium,,,Stable,1.22,467,ratio_chain,https://gpovalues.com/item/kaido-set,,2026-09-18T05:32:51.895075+00:00,165862,kaido set
pteranodon,Pteranodon,PTERO,6144.95,5530.45,6759.44,high,Mythical,A-,Low,0.8,5856,ratio_chain,https://gpovalues.com/item/pteranodon,https://gpovalues.com/images/Ryu%20Ryu%20no%20Mi%2C%20Model%20Pteranodon.webp?v=05f40b6b,2026-09-18T05:32:51.895075+00:00,165862,pteranodon
festival-shield,Festival Shield,FESH,6176.47,4941.18,7411.77,low,Legendary,B-,High,1.56,133,ratio_chain,https://gpovalues.com/item/festival-shield,https://gpovalues.com/images/Festival%20Shield.webp?v=dabec3c4,2026-09-18T05:32:51.895075+00:00,165862,festival shield
demon-jesters-scythe,Demon Jester's Scythe,JSCYTHE,5020.63,4267.54,5773.72,medium,Legendary,B+,Low,0.4,670,ratio_chain,https://gpovalues.com/item/demon-jesters-scythe,https://gpovalues.com/images/Demon%20Jester%27s%20Scythe.webp?v=fd9f4b22,2026-09-18T05:32:51.895075+00:00,165862,demon jester's scythe
rogers-outfit,Roger's Outfit,RO,4743.23,4031.75,5454.71,medium,Legendary,B+,Low,0.13,569,ratio_chain,https://gpovalues.com/item/rogers-outfit,https://gpovalues.com/images/Roger%27s%20Outfit.webp?v=0c67d915,2026-09-18T05:32:51.895075+00:00,165862,roger's outfit
paw,Paw,PAW,4730.23,4257.21,5203.26,high,Legendary,B-,Low,0.23,1019,ratio_chain,https://gpovalues.com/item/paw,https://gpovalues.com/images/Nikyu%20Nikyu%20no%20Mi%20%28Paw-Paw%20Fruit%29.webp?v=8cb20ba4,2026-09-18T05:32:51.895075+00:00,165862,paw
santas-hat,Santa's Hat,SH,5555.56,3888.89,7222.22,low,Rare,A,High,1.73,41,ratio_chain,https://gpovalues.com/item/santas-hat,https://gpovalues.com/images/Santa%27s%20Hat.webp?v=bedf9102,2026-09-18T05:32:51.895075+00:00,165862,santa's hat
endbringer-armor,Endbringer Armor,EA,5297.08,4767.37,5826.8,high,Legendary,B,Low,0.49,1178,ratio_chain,https://gpovalues.com/item/endbringer-armor,https://gpovalues.com/images/Endbringer%20Armor.webp?v=d2fb4905,2026-09-18T05:32:51.895075+00:00,165862,endbringer armor
flamingo-boat,Flamingo Boat,FB,4588.84,4129.96,5047.74,high,Rare,A,Low,0.79,2697,ratio_chain,https://gpovalues.com/item/flamingo-boat,https://gpovalues.com/images/Flamingo%20Boat.webp?v=374c75e5,2026-09-18T05:32:51.895075+00:00,165862,flamingo boat
