slug,name,shortcut,value,ci_low,ci_high,confidence,rarity,tier,demand,demand_ratio,trade_count,derivation,share_url,image_url,generated_at,n_trades_used,join_key
troll-face,Troll Face,TF,58855.76,50027.39,67684.13,medium,Epic,VERY_UNSTABLE,Low,0.5,567,ratio_chain,https://gpovalues.com/item/troll-face,https://gpovalues.com/images/Troll%20Face.webp?v=adffb916,2026-09-10T05:26:42.193064+00:00,177961,troll face
world-ender,World Ender,WE,52705.3,47434.77,57975.83,high,Legendary,A+,Stable,1.08,6489,ratio_chain,https://gpovalues.com/item/world-ender,https://gpovalues.com/images/World%20Ender.webp?v=5e239cea,2026-09-10T05:26:42.193064+00:00,177961,world ender
bunyo-the-bunny,Bunyo The Bunny,BB,53639.58,48275.63,59003.54,high,Legendary,A+,Low,0.76,3058,ratio_chain,https://gpovalues.com/item/bunyo-the-bunny,https://gpovalues.com/images/Bunyo%20The%20Bunny.webp?v=94e181be,2026-09-10T05:26:42.193064+00:00,177961,bunyo the bunny
flower-bouquet,Flower Bouquet,FB,49947.67,44952.9,54942.43,high,Legendary,A+,Low,0.6,2850,ratio_chain,https://gpovalues.com/item/flower-bouquet,https://gpovalues.com/images/Flower%20Bouquet.webp?v=72561b7b,2026-09-10T05:26:42.193064+00:00,177961,flower bouquet
snowcap-scepter,Snowcap Scepter,SCEP,37427.24,31813.15,43041.32,medium,Legendary,A+,Low,0.63,434,ratio_chain,https://gpovalues.com/item/snowcap-scepter,https://gpovalues.com/images/Snowcap%20Scepter.webp?v=f1aa6c75,2026-09-10T05:26:42.193064+00:00,177961,snowcap scepter
dragon,Dragon,DRAGON,44166.13,39749.53,48582.75,high,Mythical,A+,High,4.14,13633,ratio_chain,https://gpovalues.com/item/dragon,https://gpovalues.com/images/Dragon.webp?v=7a530f80,2026-09-10T05:26:42.193064+00:00,177961,dragon
soul-cleaver,Soul Cleaver,NAPO,39262.16,35335.94,43188.36,high,Mythical,A+,Stable,1.16,4316,ratio_chain,https://gpovalues.com/item/soul-cleaver,https://gpovalues.com/images/Soul%20Cleaver.webp?v=ad8b4592,2026-09-10T05:26:42.193064+00:00,177961,soul cleaver
leopard,Leopard,LEO,35113.96,31602.56,38625.36,high,Mythical,NEW,Stable,1.06,6484,ratio_chain,https://gpovalues.com/item/leopard,https://gpovalues.com/images/Leopard.webp?v=496a4ba2,2026-09-10T05:26:42.193064+00:00,177961,leopard
inverted-spear-of-heaven,Inverted Spear Of Heaven,ISOH,27200.0,24480.0,29920.0,high,Legendary,A+,Low,0.31,1251,ratio_chain,https://gpovalues.com/item/inverted-spear-of-heaven,https://gpovalues.com/images/Inverted%20Spear%20Of%20Heaven.webp?v=cb85bf4a,2026-09-10T05:26:42.193064+00:00,177961,inverted spear of heaven
blessed-cupid-queens-scarf,Blessed Cupid Queen's Scarf,BSCARF,27890.19,23706.66,32073.72,medium,Collectable,A+,Low,0.4,552,ratio_chain,https://gpovalues.com/item/blessed-cupid-queens-scarf,https://gpovalues.com/images/Blessed%20Cupid%20Queen%27s%20Scarf.webp?v=f6f5682f,2026-09-10T05:26:42.193064+00:00,177961,blessed cupid queen's scarf
devil-fruit-rod,Devil Fruit Rod,DFR,30299.62,27269.66,33329.59,high,Mythical,A,Stable,0.94,12638,ratio_chain,https://gpovalues.com/item/devil-fruit-rod,https://gpovalues.com/images/Devil%20Fruit%20Rod.webp?v=4d9b3bfc,2026-09-10T05:26:42.193064+00:00,177961,devil fruit rod
toji-event-item,Toji (event item),TOJI,27334.35,24600.91,30067.78,high,Legendary,,Low,0.42,4861,ratio_chain,https://gpovalues.com/item/toji-event-item,https://gpovalues.com/images/Inverted%20Spear%20Of%20Heaven.webp?v=cb85bf4a,2026-09-10T05:26:42.193064+00:00,177961,toji (event item)
hollows-world-ender,Hollow's World Ender,HWE,25046.01,22541.41,27550.61,high,Collectable,A,Low,0.47,8132,ratio_chain,https://gpovalues.com/item/hollows-world-ender,https://gpovalues.com/images/Hollow%27s%20World%20Ender.webp?v=e9b538e4,2026-09-10T05:26:42.193064+00:00,177961,hollow's world ender
coyote-outfit,Coyote Outfit,CO,23939.79,21545.81,26333.77,high,Legendary,A,Low,0.62,1670,ratio_chain,https://gpovalues.com/item/coyote-outfit,https://gpovalues.com/images/Coyote%20Outfit.webp?v=adddb7af,2026-09-10T05:26:42.193064+00:00,177961,coyote outfit
sickle-of-sorrow,Sickle of Sorrow,SOS,22435.38,20191.84,24678.92,high,Legendary,A,Low,0.51,8698,ratio_chain,https://gpovalues.com/item/sickle-of-sorrow,https://gpovalues.com/images/Sickle%20of%20Sorrow.webp?v=25f180f1,2026-09-10T05:26:42.193064+00:00,177961,sickle of sorrow
thunder-club,Thunder Club,TCLUB,21280.17,19152.15,23408.19,high,Mythical,NEW,Low,0.47,12355,ratio_chain,https://gpovalues.com/item/thunder-club,https://gpovalues.com/images/Thunder%20Club.webp?v=003ec7de,2026-09-10T05:26:42.193064+00:00,177961,thunder club
dark-blade,Dark Blade,DB,22004.05,19803.65,24204.44,high,Mythical,A,Low,0.67,21522,ratio_chain,https://gpovalues.com/item/dark-blade,https://gpovalues.com/images/Dark%20Blade.webp?v=e6157f1c,2026-09-10T05:26:42.193064+00:00,177961,dark blade
kikoku,Kikoku,KIKO,18278.11,16450.3,20105.92,high,Mythical,A,Low,0.36,10871,ratio_chain,https://gpovalues.com/item/kikoku,https://gpovalues.com/images/Kikoku.webp?v=73f13660,2026-09-10T05:26:42.193064+00:00,177961,kikoku
epic-banana,Epic Banana,EB,21405.74,17124.59,25686.89,low,Epic,VERY_UNSTABLE,Low,0.35,120,ratio_chain,https://gpovalues.com/item/epic-banana,https://gpovalues.com/images/Epic%20Banana.webp?v=80f94c6f,2026-09-10T05:26:42.193064+00:00,177961,epic banana
blessed-exalted-cupid-queen-outfit,Blessed Exalted Cupid Queen Outfit,BQFIT,22236.06,18900.64,25571.46,medium,Collectable,A-,Low,0.55,239,ratio_chain,https://gpovalues.com/item/blessed-exalted-cupid-queen-outfit,https://gpovalues.com/images/Blessed%20Exalted%20Cupid%20Queen%20Outfit.webp?v=cc1a06fa,2026-09-10T05:26:42.193064+00:00,177961,blessed exalted cupid queen outfit
blessed-cupids-bow,Blessed Cupid's Bow,BBOW,20613.24,17521.26,23705.24,medium,Collectable,A,Low,0.3,381,ratio_chain,https://gpovalues.com/item/blessed-cupids-bow,https://gpovalues.com/images/Blessed%20Cupid%27s%20Bow.webp?v=c4338cee,2026-09-10T05:26:42.193064+00:00,177961,blessed cupid's bow
time-rift-capsule,Time-Rift Capsule,TRC,19539.47,17585.52,21493.42,high,Epic,A,Low,0.24,2655,ratio_chain,https://gpovalues.com/item/time-rift-capsule,https://gpovalues.com/images/Time-Rift%20Capsule.webp?v=b96dbc2a,2026-09-10T05:26:42.193064+00:00,177961,time-rift capsule
blessed-cupid-vanguard-outfit,Blessed Cupid Vanguard Outfit,BCVO,20608.65,16486.92,24730.38,low,Collectable,,Low,0.41,175,ratio_chain,https://gpovalues.com/item/blessed-cupid-vanguard-outfit,,2026-09-10T05:26:42.193064+00:00,177961,blessed cupid vanguard outfit
resurrected-baals-head,Resurrected Ba'al's Head,RESHEAD,20541.93,18487.73,22596.13,high,Legendary,A,Low,0.5,8665,ratio_chain,https://gpovalues.com/item/resurrected-baals-head,https://gpovalues.com/images/Resurrected%20Ba%27al%27s%20Head.webp?v=fc51f583,2026-09-10T05:26:42.193064+00:00,177961,resurrected ba'al's head
stark-guns,Stark Guns,SGUNS,16247.58,14622.82,17872.34,high,Legendary,A,Low,0.37,3158,ratio_chain,https://gpovalues.com/item/stark-guns,https://gpovalues.com/images/Stark%20Gun.webp?v=17afdacf,2026-09-10T05:26:42.193064+00:00,177961,stark guns
nightfall-shroud,Nightfall Shroud,NFS,17194.97,15475.46,18914.46,high,Collectable,A,Low,0.66,4080,ratio_chain,https://gpovalues.com/item/nightfall-shroud,https://gpovalues.com/images/Nightfall%20Shroud.webp?v=17127eb5,2026-09-10T05:26:42.193064+00:00,177961,nightfall shroud
hopiyo-the-bunny,Hopiyo The Bunny,HB,17253.39,15528.06,18978.74,high,Legendary,,Low,0.75,7006,ratio_chain,https://gpovalues.com/item/hopiyo-the-bunny,,2026-09-10T05:26:42.193064+00:00,177961,hopiyo the bunny
ruin-mask,Ruin Mask,RM,17351.96,13881.56,20822.35,low,Rare,,Stable,1.27,84,ratio_chain,https://gpovalues.com/item/ruin-mask,https://gpovalues.com/images/Ruin%20Mask.webp?v=1a8bbdac,2026-09-10T05:26:42.193064+00:00,177961,ruin mask
hover-pod,Hover Pod,HPOD,15124.03,13611.62,16636.43,high,Epic,A,Low,0.35,8529,ratio_chain,https://gpovalues.com/item/hover-pod,https://gpovalues.com/images/Hover%20Pod.webp?v=6eba5cde,2026-09-10T05:26:42.193064+00:00,177961,hover pod
mega-pow,Mega-Pow,MP,13518.11,12166.3,14869.92,high,Legendary,A-,Stable,1.36,4467,ratio_chain,https://gpovalues.com/item/mega-pow,https://gpovalues.com/images/Mega-Pow.webp?v=83a5fbaa,2026-09-10T05:26:42.193064+00:00,177961,mega-pow
soul,Soul,SOUL,10752.65,9677.39,11827.92,high,Mythical,A-,Low,0.64,6755,ratio_chain,https://gpovalues.com/item/soul,https://gpovalues.com/images/Soul.webp?v=048be688,2026-09-10T05:26:42.193064+00:00,177961,soul
soul-kings-guitar,Soul King's Guitar,SKG,11933.95,10740.55,13127.34,high,Legendary,A-,Stable,0.99,4533,ratio_chain,https://gpovalues.com/item/soul-kings-guitar,https://gpovalues.com/images/Soul%20King%27s%20Guitar.webp?v=3e079601,2026-09-10T05:26:42.193064+00:00,177961,soul king's guitar
venom,Venom,VENOM,10442.9,9398.61,11487.19,high,Mythical,A-,Low,0.78,7933,ratio_chain,https://gpovalues.com/item/venom,https://gpovalues.com/images/Doku%20Doku%20No%20Mi%20%28Poison%20Poison%20Fruit%29.webp?v=21adca3c,2026-09-10T05:26:42.193064+00:00,177961,venom
mochi,Mochi,MOCHI,11062.31,9956.08,12168.54,high,Mythical,A-,Low,0.64,10103,ratio_chain,https://gpovalues.com/item/mochi,https://gpovalues.com/images/Mochi%20Mochi%20no%20Mi%20%28Mochi-Mochi%20Fruit%29.webp?v=d3ed57ed,2026-09-10T05:26:42.193064+00:00,177961,mochi
cupid-queens-outfit,Cupid Queen's Outfit,QFIT,10524.95,8946.21,12103.69,medium,Collectable,A-,Low,0.36,424,ratio_chain,https://gpovalues.com/item/cupid-queens-outfit,https://gpovalues.com/images/Cupid%20Queen%27s%20Outfit.webp?v=09402628,2026-09-10T05:26:42.193064+00:00,177961,cupid queen's outfit
exalted-cupid-queens-wings,Exalted Cupid Queen's Wings,EWINGS,11268.61,10141.74,12395.46,high,Legendary,A,Low,0.78,1346,ratio_chain,https://gpovalues.com/item/exalted-cupid-queens-wings,https://gpovalues.com/images/Exalted%20Cupid%20Queen%27s%20Wings.webp?v=3a1cde18,2026-09-10T05:26:42.193064+00:00,177961,exalted cupid queen's wings
inferno-rocket-blade,Inferno Rocket Blade,IRB,10171.66,9154.49,11188.82,high,Legendary,A-,Low,0.26,1335,ratio_chain,https://gpovalues.com/item/inferno-rocket-blade,https://gpovalues.com/images/Inferno%20Rocket%20Blade.webp?v=ec036ae9,2026-09-10T05:26:42.193064+00:00,177961,inferno rocket blade
blos-sledgehammer,Blo's Sledgehammer,BLOHAM,8695.38,7391.07,9999.69,medium,Legendary,B+,Low,0.11,512,ratio_chain,https://gpovalues.com/item/blos-sledgehammer,https://gpovalues.com/images/Blo%27s%20Sledgehammer.webp?v=91b9539f,2026-09-10T05:26:42.193064+00:00,177961,blo's sledgehammer
mythical-fruit-chest,Mythical Fruit Chest,MC,13225.0,11902.5,14547.5,high,Mythical,A,High,2.54,34429,ratio_chain,https://gpovalues.com/item/mythical-fruit-chest,https://gpovalues.com/images/Mythical%20Fruit%20Chest.webp?v=24999bcf,2026-09-10T05:26:42.193064+00:00,177961,mythical fruit chest
pika,Pika,PIKA,9386.16,8447.54,10324.78,high,Legendary,B+,Stable,0.95,23465,ratio_chain,https://gpovalues.com/item/pika,https://gpovalues.com/images/Pika%20Pika%20no%20Mi%20%28Glint-Glint%20Fruit%29.webp?v=3d5d0116,2026-09-10T05:26:42.193064+00:00,177961,pika
dark-skeletal-shark-mask,Dark Skeletal Shark Mask,DSSM,10345.93,9311.33,11380.51,high,Legendary,A,Low,0.61,2463,ratio_chain,https://gpovalues.com/item/dark-skeletal-shark-mask,https://gpovalues.com/images/Dark%20Skeletal%20Shark%20Mask.webp?v=60fe4bb5,2026-09-10T05:26:42.193064+00:00,177961,dark skeletal shark mask
festival-shield,Festival Shield,FESH,11512.72,9785.81,13239.62,medium,Legendary,B-,High,4.39,221,ratio_chain,https://gpovalues.com/item/festival-shield,https://gpovalues.com/images/Festival%20Shield.webp?v=dabec3c4,2026-09-10T05:26:42.193064+00:00,177961,festival shield
cupid-queens-scarf,Cupid Queen's Scarf,CQS,8089.31,6875.9,9302.7,medium,Mythical,B+,Low,0.33,568,ratio_chain,https://gpovalues.com/item/cupid-queens-scarf,https://gpovalues.com/images/Cupid%20Queen%27s%20Scarf.webp?v=79f6c5ac,2026-09-10T05:26:42.193064+00:00,177961,cupid queen's scarf
odm-rod,ODM Rod,OR,7816.57,6644.08,8989.05,medium,Rare,A-,Low,0.2,519,ratio_chain,https://gpovalues.com/item/odm-rod,https://gpovalues.com/images/ODM%20Rod.webp?v=c8052983,2026-09-10T05:26:42.193064+00:00,177961,odm rod
head-of-baal,Head of Ba'al,HB,9765.66,8789.09,10742.23,high,Legendary,A-,Low,0.78,1233,ratio_chain,https://gpovalues.com/item/head-of-baal,https://gpovalues.com/images/Head%20of%20Ba%27al.webp?v=66312c64,2026-09-10T05:26:42.193064+00:00,177961,head of ba'al
exalted-cupid-queen-outfit,Exalted Cupid Queen Outfit,EQFIT,7685.9,6533.02,8838.8,medium,Collectable,B+,Low,0.8,222,ratio_chain,https://gpovalues.com/item/exalted-cupid-queen-outfit,,2026-09-10T05:26:42.193064+00:00,177961,exalted cupid queen outfit
firework-lancer,Firework Lancer,FL,7646.98,6882.28,8411.67,high,Legendary,A-,Low,0.25,1231,ratio_chain,https://gpovalues.com/item/firework-lancer,https://gpovalues.com/images/Firework%20Lancer.webp?v=d482cd70,2026-09-10T05:26:42.193064+00:00,177961,firework lancer
nightfall-half-shroud,Nightfall Half Shroud,NFHS,7233.7,6510.33,7957.07,high,Collectable,A-,Low,0.37,1228,ratio_chain,https://gpovalues.com/item/nightfall-half-shroud,https://gpovalues.com/images/Nightfall%20Half%20Shroud.webp?v=3e00b35a,2026-09-10T05:26:42.193064+00:00,177961,nightfall half shroud
blos-crimson-sledgehammer,Blo's Crimson Sledgehammer,BCS,6795.34,5776.05,7814.64,medium,Legendary,A-,Low,0.6,593,ratio_chain,https://gpovalues.com/item/blos-crimson-sledgehammer,https://gpovalues.com/images/Blo%27s%20Crimson%20Sledgehammer.webp?v=aa50d95c,2026-09-10T05:26:42.193064+00:00,177961,blo's crimson sledgehammer
elos-sledgehammer,Elo's Sledgehammer,ES,8822.21,7939.99,9704.44,high,Legendary,A-,Stable,0.97,1713,ratio_chain,https://gpovalues.com/item/elos-sledgehammer,https://gpovalues.com/images/Elo%27s%20Sledgehammer.webp?v=5d04e5e4,2026-09-10T05:26:42.193064+00:00,177961,elo's sledgehammer
pteranodon,Pteranodon,PTERO,6514.84,5863.35,7166.32,high,Mythical,A-,Low,0.44,6381,ratio_chain,https://gpovalues.com/item/pteranodon,https://gpovalues.com/images/Ryu%20Ryu%20no%20Mi%2C%20Model%20Pteranodon.webp?v=05f40b6b,2026-09-10T05:26:42.193064+00:00,177961,pteranodon
tori,Tori,TORI,6857.84,6172.05,7543.62,high,Mythical,A-,Low,0.81,6946,ratio_chain,https://gpovalues.com/item/tori,https://gpovalues.com/images/Tori%20Tori%20no%20Mi%2C%20Model%20Phoenix.webp?v=6dcf5cd1,2026-09-10T05:26:42.193064+00:00,177961,tori
swordfish-rapier,Swordfish Rapier,SR,5249.73,4462.27,6037.18,medium,Legendary,B,Low,0.27,286,ratio_chain,https://gpovalues.com/item/swordfish-rapier,https://gpovalues.com/images/Swordfish%20Rapier.webp?v=5c31e85c,2026-09-10T05:26:42.193064+00:00,177961,swordfish rapier
biscuit,Biscuit,BISC,5286.93,4758.24,5815.62,high,Legendary,NEW,Low,0.14,8149,ratio_chain,https://gpovalues.com/item/biscuit,https://gpovalues.com/images/Biscuit.webp?v=d51a0193,2026-09-10T05:26:42.193064+00:00,177961,biscuit
kaido-set,Kaido Set,KS,5867.84,4987.66,6748.02,medium,,,Stable,1.02,884,ratio_chain,https://gpovalues.com/item/kaido-set,,2026-09-10T05:26:42.193064+00:00,177961,kaido set
big-mama,Big Mama,BM,6043.88,5137.29,6950.46,medium,Mythical,,Stable,1.41,378,ratio_chain,https://gpovalues.com/item/big-mama,https://gpovalues.com/images/Big%20Mama%27s%20Outfit%20%28Male%29.webp?v=048be688,2026-09-10T05:26:42.193064+00:00,177961,big mama
buddha,Buddha,BUDDHA,5081.56,4573.41,5589.72,high,Mythical,B+,Low,0.23,6287,ratio_chain,https://gpovalues.com/item/buddha,https://gpovalues.com/images/Hito%20Hito%20no%20Mi%2C%20Model%20Daibutsu.webp?v=20355743,2026-09-10T05:26:42.193064+00:00,177961,buddha
ope,Ope,OPE,4215.76,3794.18,4637.33,high,Mythical,B+,Low,0.15,7019,ratio_chain,https://gpovalues.com/item/ope,https://gpovalues.com/images/Ope%20Ope%20no%20Mi%20%28Op-Op%20Fruit%29.webp?v=6ca418ff,2026-09-10T05:26:42.193064+00:00,177961,ope
