slug,name,shortcut,value,ci_low,ci_high,confidence,rarity,tier,demand,demand_ratio,trade_count,derivation,share_url,image_url,generated_at,n_trades_used,join_key
prestige-firework-daggers,Prestige Firework Daggers,PFD,321258.3,273069.55,369447.04,medium,Collectable,S,Low,0.69,750,ratio_chain,https://gpovalues.com/item/prestige-firework-daggers,https://gpovalues.com/images/Prestige%20Firework%20Daggers.webp?v=9f55382b,2026-09-11T05:17:50.299596+00:00,173992,prestige firework daggers
candy-cane,Candy Cane,CC,329342.34,296408.1,362276.56,high,Legendary,S,Stable,1.4,5231,ratio_chain,https://gpovalues.com/item/candy-cane,https://gpovalues.com/images/Candy%20Cane.webp?v=b7793557,2026-09-11T05:17:50.299596+00:00,173992,candy cane
leos-inferno-hagoromo,Leo's Inferno Hagoromo,LIH,234373.23,210935.91,257810.56,high,Collectable,S,High,1.99,8080,ratio_chain,https://gpovalues.com/item/leos-inferno-hagoromo,https://gpovalues.com/images/Leo%27s%20Inferno%20Hagoromo.webp?v=1954af42,2026-09-11T05:17:50.299596+00:00,173992,leo's inferno hagoromo
all-seeing-shamrock,All Seeing Shamrock,SASE,220943.2,198848.88,243037.51,high,Mythical,S,Stable,0.96,3682,ratio_chain,https://gpovalues.com/item/all-seeing-shamrock,https://gpovalues.com/images/All%20Seeing%20Shamrock.webp?v=853fb850,2026-09-11T05:17:50.299596+00:00,173992,all seeing shamrock
prestige-firework-rocket-launcher,Prestige Firework Rocket Launcher,PFRL,178896.78,152062.27,205731.3,medium,Collectable,S,Low,0.32,675,ratio_chain,https://gpovalues.com/item/prestige-firework-rocket-launcher,https://gpovalues.com/images/Prestige%20Firework%20Rocket%20Launcher.webp?v=738440af,2026-09-11T05:17:50.299596+00:00,173992,prestige firework rocket launcher
dominus-ultimus,Dominus Ultimus,DU,177954.48,151261.31,204647.66,medium,Collectable,S,Low,0.26,475,ratio_chain,https://gpovalues.com/item/dominus-ultimus,https://gpovalues.com/images/Dominus%20Ultimus.webp?v=5a306dc7,2026-09-11T05:17:50.299596+00:00,173992,dominus ultimus
jesters-outfit,Jester's Outfit,JFIT,162506.09,146255.48,178756.7,high,Collectable,S,Low,0.54,3611,ratio_chain,https://gpovalues.com/item/jesters-outfit,https://gpovalues.com/images/Jester%27s%20Outfit.webp?v=695fdaec,2026-09-11T05:17:50.299596+00:00,173992,jester's outfit
blackvalk,Blackvalk,BLV,163120.78,138652.66,187588.89,medium,Legendary,VERY_UNSTABLE,Low,0.46,604,ratio_chain,https://gpovalues.com/item/blackvalk,https://gpovalues.com/images/Blackvalk.webp?v=0e99c020,2026-09-11T05:17:50.299596+00:00,173992,blackvalk
blessed-exalted-cupid-queens-wings,Blessed Exalted Cupid Queen's Wings,BWINGS,132846.18,119561.57,146130.8,high,Collectable,S,Low,0.56,1067,ratio_chain,https://gpovalues.com/item/blessed-exalted-cupid-queens-wings,https://gpovalues.com/images/Blessed%20Exalted%20Cupid%20Queen%27s%20Wings.webp?v=2d7d4b54,2026-09-11T05:17:50.299596+00:00,173992,blessed exalted cupid queen's wings
titan-shifters-aura,Titan Shifter's Aura,TSA,139093.97,125184.58,153003.37,high,Collectable,,High,1.58,4915,ratio_chain,https://gpovalues.com/item/titan-shifters-aura,https://gpovalues.com/images/Titan%20Shifter%27s%20Aura.webp?v=babf3c3b,2026-09-11T05:17:50.299596+00:00,173992,titan shifter's aura
all-seeing-egg,All Seeing Egg,BLOASE,111974.47,100777.02,123171.92,high,Mythical,S,Low,0.64,4026,ratio_chain,https://gpovalues.com/item/all-seeing-egg,https://gpovalues.com/images/All%20Seeing%20Egg.webp?v=945da3ed,2026-09-11T05:17:50.299596+00:00,173992,all seeing egg
all-seeing-blossom,All Seeing Blossom,BLASE,103471.66,93124.49,113818.82,high,Mythical,NEW,Stable,0.99,12218,ratio_chain,https://gpovalues.com/item/all-seeing-blossom,https://gpovalues.com/images/All%20Seeing%20Blossom.webp?v=e8056638,2026-09-11T05:17:50.299596+00:00,173992,all seeing blossom
all-seeing-baal,All Seeing Ba'al,BASE,88653.41,79788.06,97518.76,high,Mythical,S,Low,0.43,6650,ratio_chain,https://gpovalues.com/item/all-seeing-baal,https://gpovalues.com/images/All%20Seeing%20Ba%27al.webp?v=23cb797f,2026-09-11T05:17:50.299596+00:00,173992,all seeing ba'al
all-seeing-holly,All Seeing Holly,HASE,79914.42,71922.98,87905.87,high,Mythical,S,Low,0.37,7605,ratio_chain,https://gpovalues.com/item/all-seeing-holly,https://gpovalues.com/images/All%20Seeing%20Holly.webp?v=7c34b07d,2026-09-11T05:17:50.299596+00:00,173992,all seeing holly
cupids-all-seeing-eye,Cupid's All Seeing Eye,CQASE,82735.51,74461.96,91009.06,high,Mythical,S,Low,0.63,5701,ratio_chain,https://gpovalues.com/item/cupids-all-seeing-eye,https://gpovalues.com/images/Cupid%27s%20All%20Seeing%20Eye.webp?v=fb3c6e1c,2026-09-11T05:17:50.299596+00:00,173992,cupid's all seeing eye
soul-kings-scarf,Soul King's Scarf,SKS,83130.15,74817.13,91443.16,high,Collectable,A+,Stable,0.94,3696,ratio_chain,https://gpovalues.com/item/soul-kings-scarf,https://gpovalues.com/images/Soul%20King%27s%20Scarf.webp?v=2b4417b2,2026-09-11T05:17:50.299596+00:00,173992,soul king's scarf
yukio-the-bunny,Yukio The Bunny,YB,75675.18,68107.66,83242.69,high,Legendary,S,Low,0.54,2451,ratio_chain,https://gpovalues.com/item/yukio-the-bunny,https://gpovalues.com/images/Yukio%20The%20Bunny.webp?v=c50a3644,2026-09-11T05:17:50.299596+00:00,173992,yukio the bunny
ice-valkyrie,Ice Valkyrie,IV,59277.28,50385.69,68168.87,medium,Legendary,VERY_UNSTABLE,Low,0.42,272,ratio_chain,https://gpovalues.com/item/ice-valkyrie,https://gpovalues.com/images/Ice%20Valkyrie.webp?v=f1c89ec2,2026-09-11T05:17:50.299596+00:00,173992,ice valkyrie
all-seeing-eye,All Seeing Eye,ASE,75481.37,67933.23,83029.5,high,Mythical,A+,High,3.61,18655,ratio_chain,https://gpovalues.com/item/all-seeing-eye,https://gpovalues.com/images/All%20Seeing%20Eye.webp?v=a2c488c2,2026-09-11T05:17:50.299596+00:00,173992,all seeing eye
troll-face,Troll Face,TF,52965.34,45020.55,60910.15,medium,Epic,VERY_UNSTABLE,Low,0.44,593,ratio_chain,https://gpovalues.com/item/troll-face,https://gpovalues.com/images/Troll%20Face.webp?v=adffb916,2026-09-11T05:17:50.299596+00:00,173992,troll face
bunyo-the-bunny,Bunyo The Bunny,BB,52822.31,47540.09,58104.55,high,Legendary,A+,Low,0.76,3047,ratio_chain,https://gpovalues.com/item/bunyo-the-bunny,https://gpovalues.com/images/Bunyo%20The%20Bunny.webp?v=94e181be,2026-09-11T05:17:50.299596+00:00,173992,bunyo the bunny
flower-bouquet,Flower Bouquet,FB,48503.17,43652.86,53353.48,high,Legendary,A+,Low,0.61,2728,ratio_chain,https://gpovalues.com/item/flower-bouquet,https://gpovalues.com/images/Flower%20Bouquet.webp?v=72561b7b,2026-09-11T05:17:50.299596+00:00,173992,flower bouquet
world-ender,World Ender,WE,51862.11,46675.9,57048.31,high,Legendary,A+,Stable,1.13,6257,ratio_chain,https://gpovalues.com/item/world-ender,https://gpovalues.com/images/World%20Ender.webp?v=5e239cea,2026-09-11T05:17:50.299596+00:00,173992,world ender
snowcap-scepter,Snowcap Scepter,SCEP,37660.56,32011.47,43309.64,medium,Legendary,A+,Low,0.8,370,ratio_chain,https://gpovalues.com/item/snowcap-scepter,https://gpovalues.com/images/Snowcap%20Scepter.webp?v=f1aa6c75,2026-09-11T05:17:50.299596+00:00,173992,snowcap scepter
blessed-cupid-queens-scarf,Blessed Cupid Queen's Scarf,BSCARF,32180.51,27353.44,37007.59,medium,Collectable,A+,Low,0.34,578,ratio_chain,https://gpovalues.com/item/blessed-cupid-queens-scarf,https://gpovalues.com/images/Blessed%20Cupid%20Queen%27s%20Scarf.webp?v=f6f5682f,2026-09-11T05:17:50.299596+00:00,173992,blessed cupid queen's scarf
soul-cleaver,Soul Cleaver,NAPO,37032.41,33329.16,40735.64,high,Mythical,A+,Stable,1.17,4282,ratio_chain,https://gpovalues.com/item/soul-cleaver,https://gpovalues.com/images/Soul%20Cleaver.webp?v=ad8b4592,2026-09-11T05:17:50.299596+00:00,173992,soul cleaver
dragon,Dragon,DRAGON,41652.1,37486.88,45817.31,high,Mythical,A+,High,3.92,13178,ratio_chain,https://gpovalues.com/item/dragon,https://gpovalues.com/images/Dragon.webp?v=7a530f80,2026-09-11T05:17:50.299596+00:00,173992,dragon
inverted-spear-of-heaven,Inverted Spear Of Heaven,ISOH,27200.0,24480.0,29920.0,high,Legendary,A+,Low,0.31,1220,ratio_chain,https://gpovalues.com/item/inverted-spear-of-heaven,https://gpovalues.com/images/Inverted%20Spear%20Of%20Heaven.webp?v=cb85bf4a,2026-09-11T05:17:50.299596+00:00,173992,inverted spear of heaven
devil-fruit-rod,Devil Fruit Rod,DFR,29524.34,26571.89,32476.77,high,Mythical,A,Stable,1.03,12234,ratio_chain,https://gpovalues.com/item/devil-fruit-rod,https://gpovalues.com/images/Devil%20Fruit%20Rod.webp?v=4d9b3bfc,2026-09-11T05:17:50.299596+00:00,173992,devil fruit rod
leopard,Leopard,LEO,32083.98,28875.58,35292.38,high,Mythical,NEW,Stable,0.98,6329,ratio_chain,https://gpovalues.com/item/leopard,https://gpovalues.com/images/Leopard.webp?v=496a4ba2,2026-09-11T05:17:50.299596+00:00,173992,leopard
epic-banana,Epic Banana,EB,29967.13,23973.7,35960.55,low,Epic,VERY_UNSTABLE,Low,0.21,138,ratio_chain,https://gpovalues.com/item/epic-banana,https://gpovalues.com/images/Epic%20Banana.webp?v=80f94c6f,2026-09-11T05:17:50.299596+00:00,173992,epic banana
toji-event-item,Toji (event item),TOJI,26613.45,23952.1,29274.78,high,Legendary,,Low,0.44,4648,ratio_chain,https://gpovalues.com/item/toji-event-item,https://gpovalues.com/images/Inverted%20Spear%20Of%20Heaven.webp?v=cb85bf4a,2026-09-11T05:17:50.299596+00:00,173992,toji (event item)
coyote-outfit,Coyote Outfit,CO,26163.6,23547.25,28779.97,high,Legendary,A,Low,0.59,1672,ratio_chain,https://gpovalues.com/item/coyote-outfit,https://gpovalues.com/images/Coyote%20Outfit.webp?v=adddb7af,2026-09-11T05:17:50.299596+00:00,173992,coyote outfit
hollows-world-ender,Hollow's World Ender,HWE,24259.11,21833.2,26685.02,high,Collectable,A,Low,0.47,8056,ratio_chain,https://gpovalues.com/item/hollows-world-ender,https://gpovalues.com/images/Hollow%27s%20World%20Ender.webp?v=e9b538e4,2026-09-11T05:17:50.299596+00:00,173992,hollow's world ender
blessed-exalted-cupid-queen-outfit,Blessed Exalted Cupid Queen Outfit,BQFIT,25475.09,21653.83,29296.37,medium,Collectable,A-,Low,0.52,214,ratio_chain,https://gpovalues.com/item/blessed-exalted-cupid-queen-outfit,https://gpovalues.com/images/Blessed%20Exalted%20Cupid%20Queen%20Outfit.webp?v=cc1a06fa,2026-09-11T05:17:50.299596+00:00,173992,blessed exalted cupid queen outfit
blessed-cupids-bow,Blessed Cupid's Bow,BBOW,22063.31,18753.81,25372.81,medium,Collectable,A,Low,0.33,437,ratio_chain,https://gpovalues.com/item/blessed-cupids-bow,https://gpovalues.com/images/Blessed%20Cupid%27s%20Bow.webp?v=c4338cee,2026-09-11T05:17:50.299596+00:00,173992,blessed cupid's bow
dark-blade,Dark Blade,DB,21781.56,19603.41,23959.73,high,Mythical,A,Low,0.66,21179,ratio_chain,https://gpovalues.com/item/dark-blade,https://gpovalues.com/images/Dark%20Blade.webp?v=e6157f1c,2026-09-11T05:17:50.299596+00:00,173992,dark blade
blessed-cupid-vanguard-outfit,Blessed Cupid Vanguard Outfit,BCVO,22966.09,18372.87,27559.31,low,Collectable,,Low,0.32,166,ratio_chain,https://gpovalues.com/item/blessed-cupid-vanguard-outfit,,2026-09-11T05:17:50.299596+00:00,173992,blessed cupid vanguard outfit
sickle-of-sorrow,Sickle of Sorrow,SOS,21620.89,19458.8,23782.98,high,Legendary,A,Low,0.52,8403,ratio_chain,https://gpovalues.com/item/sickle-of-sorrow,https://gpovalues.com/images/Sickle%20of%20Sorrow.webp?v=25f180f1,2026-09-11T05:17:50.299596+00:00,173992,sickle of sorrow
thunder-club,Thunder Club,TCLUB,19650.96,17685.86,21616.05,high,Mythical,NEW,Low,0.46,11514,ratio_chain,https://gpovalues.com/item/thunder-club,https://gpovalues.com/images/Thunder%20Club.webp?v=003ec7de,2026-09-11T05:17:50.299596+00:00,173992,thunder club
time-rift-capsule,Time-Rift Capsule,TRC,19858.68,17872.81,21844.54,high,Epic,A,Low,0.24,2597,ratio_chain,https://gpovalues.com/item/time-rift-capsule,https://gpovalues.com/images/Time-Rift%20Capsule.webp?v=b96dbc2a,2026-09-11T05:17:50.299596+00:00,173992,time-rift capsule
kikoku,Kikoku,KIKO,19106.53,17195.88,21017.19,high,Mythical,A,Low,0.34,10674,ratio_chain,https://gpovalues.com/item/kikoku,https://gpovalues.com/images/Kikoku.webp?v=73f13660,2026-09-11T05:17:50.299596+00:00,173992,kikoku
resurrected-baals-head,Resurrected Ba'al's Head,RESHEAD,19894.0,17904.6,21883.41,high,Legendary,A,Low,0.53,8489,ratio_chain,https://gpovalues.com/item/resurrected-baals-head,https://gpovalues.com/images/Resurrected%20Ba%27al%27s%20Head.webp?v=fc51f583,2026-09-11T05:17:50.299596+00:00,173992,resurrected ba'al's head
nightfall-shroud,Nightfall Shroud,NFS,17209.14,15488.22,18930.05,high,Collectable,A,Low,0.67,4063,ratio_chain,https://gpovalues.com/item/nightfall-shroud,https://gpovalues.com/images/Nightfall%20Shroud.webp?v=17127eb5,2026-09-11T05:17:50.299596+00:00,173992,nightfall shroud
stark-guns,Stark Guns,SGUNS,15450.11,13905.1,16995.11,high,Legendary,A,Low,0.38,3150,ratio_chain,https://gpovalues.com/item/stark-guns,https://gpovalues.com/images/Stark%20Gun.webp?v=17afdacf,2026-09-11T05:17:50.299596+00:00,173992,stark guns
hopiyo-the-bunny,Hopiyo The Bunny,HB,16753.82,15078.44,18429.2,high,Legendary,,Low,0.78,6385,ratio_chain,https://gpovalues.com/item/hopiyo-the-bunny,,2026-09-11T05:17:50.299596+00:00,173992,hopiyo the bunny
hover-pod,Hover Pod,HPOD,15779.26,14201.34,17357.2,high,Epic,A,Low,0.36,8185,ratio_chain,https://gpovalues.com/item/hover-pod,https://gpovalues.com/images/Hover%20Pod.webp?v=6eba5cde,2026-09-11T05:17:50.299596+00:00,173992,hover pod
mega-pow,Mega-Pow,MP,16535.4,14881.86,18188.95,high,Legendary,A-,Stable,1.39,4396,ratio_chain,https://gpovalues.com/item/mega-pow,https://gpovalues.com/images/Mega-Pow.webp?v=83a5fbaa,2026-09-11T05:17:50.299596+00:00,173992,mega-pow
exalted-cupid-queen-outfit,Exalted Cupid Queen Outfit,EQFIT,14476.44,12304.97,16647.91,medium,Collectable,B+,Low,0.72,227,ratio_chain,https://gpovalues.com/item/exalted-cupid-queen-outfit,,2026-09-11T05:17:50.299596+00:00,173992,exalted cupid queen outfit
exalted-cupid-queens-wings,Exalted Cupid Queen's Wings,EWINGS,12742.72,11468.45,14016.99,high,Legendary,A,Low,0.76,1344,ratio_chain,https://gpovalues.com/item/exalted-cupid-queens-wings,https://gpovalues.com/images/Exalted%20Cupid%20Queen%27s%20Wings.webp?v=3a1cde18,2026-09-11T05:17:50.299596+00:00,173992,exalted cupid queen's wings
cupid-queens-outfit,Cupid Queen's Outfit,QFIT,9896.8,8412.28,11381.32,medium,Collectable,A-,Low,0.34,445,ratio_chain,https://gpovalues.com/item/cupid-queens-outfit,https://gpovalues.com/images/Cupid%20Queen%27s%20Outfit.webp?v=09402628,2026-09-11T05:17:50.299596+00:00,173992,cupid queen's outfit
inferno-rocket-blade,Inferno Rocket Blade,IRB,10459.44,9413.49,11505.38,high,Legendary,A-,Low,0.26,1309,ratio_chain,https://gpovalues.com/item/inferno-rocket-blade,https://gpovalues.com/images/Inferno%20Rocket%20Blade.webp?v=ec036ae9,2026-09-11T05:17:50.299596+00:00,173992,inferno rocket blade
mochi,Mochi,MOCHI,10153.09,9137.78,11168.4,high,Mythical,A-,Low,0.69,9953,ratio_chain,https://gpovalues.com/item/mochi,https://gpovalues.com/images/Mochi%20Mochi%20no%20Mi%20%28Mochi-Mochi%20Fruit%29.webp?v=d3ed57ed,2026-09-11T05:17:50.299596+00:00,173992,mochi
soul,Soul,SOUL,9953.79,8958.41,10949.17,high,Mythical,A-,Low,0.68,6703,ratio_chain,https://gpovalues.com/item/soul,https://gpovalues.com/images/Soul.webp?v=048be688,2026-09-11T05:17:50.299596+00:00,173992,soul
venom,Venom,VENOM,9708.19,8737.36,10679.0,high,Mythical,A-,Low,0.86,7885,ratio_chain,https://gpovalues.com/item/venom,https://gpovalues.com/images/Doku%20Doku%20No%20Mi%20%28Poison%20Poison%20Fruit%29.webp?v=21adca3c,2026-09-11T05:17:50.299596+00:00,173992,venom
soul-kings-guitar,Soul King's Guitar,SKG,10392.43,9353.18,11431.67,high,Legendary,A-,Stable,0.99,4409,ratio_chain,https://gpovalues.com/item/soul-kings-guitar,https://gpovalues.com/images/Soul%20King%27s%20Guitar.webp?v=3e079601,2026-09-11T05:17:50.299596+00:00,173992,soul king's guitar
firework-lancer,Firework Lancer,FL,9261.56,8335.4,10187.72,high,Legendary,A-,Low,0.23,1249,ratio_chain,https://gpovalues.com/item/firework-lancer,https://gpovalues.com/images/Firework%20Lancer.webp?v=d482cd70,2026-09-11T05:17:50.299596+00:00,173992,firework lancer
mythical-fruit-chest,Mythical Fruit Chest,MC,13225.0,11902.5,14547.5,high,Mythical,A,High,2.34,34760,ratio_chain,https://gpovalues.com/item/mythical-fruit-chest,https://gpovalues.com/images/Mythical%20Fruit%20Chest.webp?v=24999bcf,2026-09-11T05:17:50.299596+00:00,173992,mythical fruit chest
odm-rod,ODM Rod,OR,7610.52,6468.94,8752.09,medium,Rare,A-,Low,0.19,494,ratio_chain,https://gpovalues.com/item/odm-rod,https://gpovalues.com/images/ODM%20Rod.webp?v=c8052983,2026-09-11T05:17:50.299596+00:00,173992,odm rod
head-of-baal,Head of Ba'al,HB,8723.96,7851.56,9596.35,high,Legendary,A-,Low,0.77,1264,ratio_chain,https://gpovalues.com/item/head-of-baal,https://gpovalues.com/images/Head%20of%20Ba%27al.webp?v=66312c64,2026-09-11T05:17:50.299596+00:00,173992,head of ba'al
pika,Pika,PIKA,7575.64,6818.08,8333.2,high,Legendary,B+,Stable,0.99,22628,ratio_chain,https://gpovalues.com/item/pika,https://gpovalues.com/images/Pika%20Pika%20no%20Mi%20%28Glint-Glint%20Fruit%29.webp?v=3d5d0116,2026-09-11T05:17:50.299596+00:00,173992,pika
festival-shield,Festival Shield,FESH,7872.42,6297.94,9446.91,low,Legendary,B-,High,4.08,193,ratio_chain,https://gpovalues.com/item/festival-shield,https://gpovalues.com/images/Festival%20Shield.webp?v=dabec3c4,2026-09-11T05:17:50.299596+00:00,173992,festival shield
elos-sledgehammer,Elo's Sledgehammer,ES,8766.65,7889.99,9643.32,high,Legendary,A-,Stable,0.98,1617,ratio_chain,https://gpovalues.com/item/elos-sledgehammer,https://gpovalues.com/images/Elo%27s%20Sledgehammer.webp?v=5d04e5e4,2026-09-11T05:17:50.299596+00:00,173992,elo's sledgehammer
blos-sledgehammer,Blo's Sledgehammer,BLOHAM,5989.98,5091.48,6888.48,medium,Legendary,B+,Low,0.1,538,ratio_chain,https://gpovalues.com/item/blos-sledgehammer,https://gpovalues.com/images/Blo%27s%20Sledgehammer.webp?v=91b9539f,2026-09-11T05:17:50.299596+00:00,173992,blo's sledgehammer
tori,Tori,TORI,6371.38,5734.23,7008.51,high,Mythical,A-,Low,0.84,6917,ratio_chain,https://gpovalues.com/item/tori,https://gpovalues.com/images/Tori%20Tori%20no%20Mi%2C%20Model%20Phoenix.webp?v=6dcf5cd1,2026-09-11T05:17:50.299596+00:00,173992,tori
pteranodon,Pteranodon,PTERO,5738.47,5164.62,6312.32,high,Mythical,A-,Low,0.47,6128,ratio_chain,https://gpovalues.com/item/pteranodon,https://gpovalues.com/images/Ryu%20Ryu%20no%20Mi%2C%20Model%20Pteranodon.webp?v=05f40b6b,2026-09-11T05:17:50.299596+00:00,173992,pteranodon
swordfish-rapier,Swordfish Rapier,SR,5383.52,4575.99,6191.04,medium,Legendary,B,Low,0.26,289,ratio_chain,https://gpovalues.com/item/swordfish-rapier,https://gpovalues.com/images/Swordfish%20Rapier.webp?v=5c31e85c,2026-09-11T05:17:50.299596+00:00,173992,swordfish rapier
big-mama,Big Mama,BM,6531.27,5551.58,7510.96,medium,Mythical,,High,1.57,381,ratio_chain,https://gpovalues.com/item/big-mama,https://gpovalues.com/images/Big%20Mama%27s%20Outfit%20%28Male%29.webp?v=048be688,2026-09-11T05:17:50.299596+00:00,173992,big mama
kaido-set,Kaido Set,KS,6047.47,5140.35,6954.59,medium,,,Stable,1.02,803,ratio_chain,https://gpovalues.com/item/kaido-set,,2026-09-11T05:17:50.299596+00:00,173992,kaido set
blos-crimson-sledgehammer,Blo's Crimson Sledgehammer,BCS,5563.67,4729.12,6398.22,medium,Legendary,A-,Low,0.57,534,ratio_chain,https://gpovalues.com/item/blos-crimson-sledgehammer,https://gpovalues.com/images/Blo%27s%20Crimson%20Sledgehammer.webp?v=aa50d95c,2026-09-11T05:17:50.299596+00:00,173992,blo's crimson sledgehammer
endbringer-armor,Endbringer Armor,EA,5415.42,4873.87,5956.96,high,Legendary,B,Low,0.47,1070,ratio_chain,https://gpovalues.com/item/endbringer-armor,https://gpovalues.com/images/Endbringer%20Armor.webp?v=d2fb4905,2026-09-11T05:17:50.299596+00:00,173992,endbringer armor
nightfall-half-shroud,Nightfall Half Shroud,NFHS,5868.35,5281.51,6455.18,high,Collectable,A-,Low,0.34,1174,ratio_chain,https://gpovalues.com/item/nightfall-half-shroud,https://gpovalues.com/images/Nightfall%20Half%20Shroud.webp?v=3e00b35a,2026-09-11T05:17:50.299596+00:00,173992,nightfall half shroud
buddha,Buddha,BUDDHA,4494.15,4044.74,4943.56,high,Mythical,B+,Low,0.24,6163,ratio_chain,https://gpovalues.com/item/buddha,https://gpovalues.com/images/Hito%20Hito%20no%20Mi%2C%20Model%20Daibutsu.webp?v=20355743,2026-09-11T05:17:50.299596+00:00,173992,buddha
biscuit,Biscuit,BISC,4879.77,4391.79,5367.74,high,Legendary,NEW,Low,0.14,7464,ratio_chain,https://gpovalues.com/item/biscuit,https://gpovalues.com/images/Biscuit.webp?v=d51a0193,2026-09-11T05:17:50.299596+00:00,173992,biscuit
mochi-trident,Mochi Trident,MT,5272.52,4218.01,6327.02,low,Legendary,B+,Low,0.69,198,ratio_chain,https://gpovalues.com/item/mochi-trident,https://gpovalues.com/images/Mochi%20Trident.webp?v=4585d3d2,2026-09-11T05:17:50.299596+00:00,173992,mochi trident
ope,Ope,OPE,4538.72,4084.84,4992.59,high,Mythical,B+,Low,0.15,6886,ratio_chain,https://gpovalues.com/item/ope,https://gpovalues.com/images/Ope%20Ope%20no%20Mi%20%28Op-Op%20Fruit%29.webp?v=6ca418ff,2026-09-11T05:17:50.299596+00:00,173992,ope
sunken-anchor,Sunken Anchor,SA,3807.23,3236.14,4378.31,medium,Legendary,B,Low,0.02,259,ratio_chain,https://gpovalues.com/item/sunken-anchor,https://gpovalues.com/images/Sunken%20Anchor.webp?v=936eeb5d,2026-09-11T05:17:50.299596+00:00,173992,sunken anchor
jesters-hat,Jester's Hat,JHAT,4321.12,3456.9,5185.34,low,Rare,B+,High,2.52,116,ratio_chain,https://gpovalues.com/item/jesters-hat,https://gpovalues.com/images/Jester%27s%20Hat.webp?v=9ea6d961,2026-09-11T05:17:50.299596+00:00,173992,jester's hat
