slug,name,shortcut,value,ci_low,ci_high,confidence,rarity,tier,demand,demand_ratio,trade_count,derivation,share_url,image_url,generated_at,n_trades_used,join_key
candy-cane,Candy Cane,CC,342482.98,308234.69,376731.29,high,Legendary,S,Stable,1.45,1544,ratio_chain,https://gpovalues.com/item/candy-cane,https://gpovalues.com/images/Candy%20Cane.webp,2026-08-21T22:15:33.594343+00:00,35057,candy cane
dominus-ultimus,Dominus Ultimus,DU,274590.97,233402.32,315779.62,medium,Collectable,S,Low,0.04,210,ratio_chain,https://gpovalues.com/item/dominus-ultimus,https://gpovalues.com/images/Dominus%20Ultimus.webp,2026-08-21T22:15:33.594343+00:00,35057,dominus ultimus
all-seeing-shamrock,All Seeing Shamrock,SASE,232229.32,209006.38,255452.25,high,Mythical,S,High,1.57,1182,ratio_chain,https://gpovalues.com/item/all-seeing-shamrock,https://gpovalues.com/images/All%20Seeing%20Shamrock.webp,2026-08-21T22:15:33.594343+00:00,35057,all seeing shamrock
prestige-firework-rocket-launcher,Prestige Firework Rocket Launcher,PFRL,224232.16,179385.73,269078.59,low,Collectable,S,Low,0.33,163,ratio_chain,https://gpovalues.com/item/prestige-firework-rocket-launcher,https://gpovalues.com/images/Prestige%20Firework%20Rocket%20Launcher.webp,2026-08-21T22:15:33.594343+00:00,35057,prestige firework rocket launcher
jesters-outfit,Jester's Outfit,JFIT,176211.92,158590.73,193833.12,high,Collectable,S,Low,0.53,1061,ratio_chain,https://gpovalues.com/item/jesters-outfit,https://gpovalues.com/images/Jester%27s%20Outfit.webp,2026-08-21T22:15:33.594343+00:00,35057,jester's outfit
titan-shifters-aura,Titan Shifter's Aura,TSA,149656.53,127208.05,172105.01,medium,,,Stable,1.05,634,ratio_chain,https://gpovalues.com/item/titan-shifters-aura,https://gpovalues.com/images/Titan%20Shifter%27s%20Aura.webp,2026-08-21T22:15:33.594343+00:00,35057,titan shifter's aura
blackvalk,Blackvalk,BLV,99161.41,79329.13,118993.69,low,Legendary,VERY_UNSTABLE,Low,0.61,159,ratio_chain,https://gpovalues.com/item/blackvalk,https://gpovalues.com/images/Blackvalk.webp,2026-08-21T22:15:33.594343+00:00,35057,blackvalk
blessed-exalted-cupid-queens-wings,Blessed Exalted Cupid Queen's Wings,BWINGS,106891.97,85513.58,128270.37,low,Collectable,S,Stable,0.99,153,ratio_chain,https://gpovalues.com/item/blessed-exalted-cupid-queens-wings,https://gpovalues.com/images/Blessed%20Exalted%20Cupid%20Queen%27s%20Wings.webp,2026-08-21T22:15:33.594343+00:00,35057,blessed exalted cupid queen's wings
all-seeing-egg,All Seeing Egg,BLOASE,113202.21,96221.87,130182.54,medium,Mythical,S,Stable,1.0,957,ratio_chain,https://gpovalues.com/item/all-seeing-egg,https://gpovalues.com/images/All%20Seeing%20Egg.webp,2026-08-21T22:15:33.594343+00:00,35057,all seeing egg
all-seeing-baal,All Seeing Ba'al,BASE,99887.35,89898.62,109876.08,high,Mythical,S,Low,0.88,1867,ratio_chain,https://gpovalues.com/item/all-seeing-baal,https://gpovalues.com/images/All%20Seeing%20Ba%27al.webp,2026-08-21T22:15:33.594343+00:00,35057,all seeing ba'al
leos-inferno-hagoromo,Leo's Inferno Hagoromo,LIH,104556.22,94100.61,115011.84,high,Collectable,S,High,2.4,1396,ratio_chain,https://gpovalues.com/item/leos-inferno-hagoromo,https://gpovalues.com/images/Leo%27s%20Inferno%20Hagoromo.webp,2026-08-21T22:15:33.594343+00:00,35057,leo's inferno hagoromo
all-seeing-holly,All Seeing Holly,HASE,89747.15,80772.43,98721.87,high,Mythical,S,Low,0.66,1566,ratio_chain,https://gpovalues.com/item/all-seeing-holly,https://gpovalues.com/images/All%20Seeing%20Holly.webp,2026-08-21T22:15:33.594343+00:00,35057,all seeing holly
soul-kings-scarf,Soul King's Scarf,SKS,87299.28,74204.38,100394.17,medium,Collectable,A+,Low,0.76,881,ratio_chain,https://gpovalues.com/item/soul-kings-scarf,https://gpovalues.com/images/Soul%20King%27s%20Scarf.webp,2026-08-21T22:15:33.594343+00:00,35057,soul king's scarf
yukio-the-bunny,Yukio The Bunny,YB,79842.18,67865.85,91818.51,medium,Legendary,S,Low,0.37,694,ratio_chain,https://gpovalues.com/item/yukio-the-bunny,https://gpovalues.com/images/Yukio%20The%20Bunny.webp,2026-08-21T22:15:33.594343+00:00,35057,yukio the bunny
cupids-all-seeing-eye,Cupid's All Seeing Eye,CQASE,89240.0,80316.0,98164.0,high,Mythical,S,Low,0.76,2183,ratio_chain,https://gpovalues.com/item/cupids-all-seeing-eye,https://gpovalues.com/images/Cupid%27s%20All%20Seeing%20Eye.webp,2026-08-21T22:15:33.594343+00:00,35057,cupid's all seeing eye
all-seeing-eye,All Seeing Eye,ASE,83635.42,75271.88,91998.97,high,Mythical,A+,High,3.43,3488,ratio_chain,https://gpovalues.com/item/all-seeing-eye,https://gpovalues.com/images/All%20Seeing%20Eye.webp,2026-08-21T22:15:33.594343+00:00,35057,all seeing eye
bunyo-the-bunny,Bunyo The Bunny,BB,52690.94,44787.3,60594.59,medium,Legendary,A+,Low,0.51,693,ratio_chain,https://gpovalues.com/item/bunyo-the-bunny,https://gpovalues.com/images/Bunyo%20The%20Bunny.webp,2026-08-21T22:15:33.594343+00:00,35057,bunyo the bunny
flower-bouquet,Flower Bouquet,FB,53633.48,45588.45,61678.48,medium,Legendary,A+,Low,0.46,656,ratio_chain,https://gpovalues.com/item/flower-bouquet,https://gpovalues.com/images/Flower%20Bouquet.webp,2026-08-21T22:15:33.594343+00:00,35057,flower bouquet
troll-face,Troll Face,TF,53143.17,42514.54,63771.81,low,Epic,VERY_UNSTABLE,High,16.75,71,ratio_chain,https://gpovalues.com/item/troll-face,https://gpovalues.com/images/Troll%20Face.webp,2026-08-21T22:15:33.594343+00:00,35057,troll face
world-ender,World Ender,WE,54000.0,48600.0,59400.0,high,Legendary,A+,High,1.7,1352,ratio_chain,https://gpovalues.com/item/world-ender,https://gpovalues.com/images/World%20Ender.webp,2026-08-21T22:15:33.594343+00:00,35057,world ender
blessed-cupid-queens-scarf,Blessed Cupid Queen's Scarf,BSCARF,42937.21,34349.77,51524.65,low,Collectable,A+,Low,0.17,150,ratio_chain,https://gpovalues.com/item/blessed-cupid-queens-scarf,https://gpovalues.com/images/Blessed%20Cupid%20Queen%27s%20Scarf.webp,2026-08-21T22:15:33.594343+00:00,35057,blessed cupid queen's scarf
soul-cleaver,Soul Cleaver,NAPO,38800.0,32980.0,44620.0,medium,Mythical,A+,Low,0.83,949,ratio_chain,https://gpovalues.com/item/soul-cleaver,https://gpovalues.com/images/Soul%20Cleaver.webp,2026-08-21T22:15:33.594343+00:00,35057,soul cleaver
dragon,Dragon,DRAGON,38504.5,34654.05,42354.95,high,Mythical,A+,Stable,1.28,2396,ratio_chain,https://gpovalues.com/item/dragon,https://gpovalues.com/images/Ryu%20Ryu%20no%20Mi%2C%20Model%20Pteranodon.webp,2026-08-21T22:15:33.594343+00:00,35057,dragon
toji-event-item,Toji (event item),TOJI,27602.76,23462.35,31743.17,medium,Legendary,,Low,0.67,725,ratio_chain,https://gpovalues.com/item/toji-event-item,https://gpovalues.com/images/Inverted%20Spear%20Of%20Heaven.webp,2026-08-21T22:15:33.594343+00:00,35057,toji (event item)
epic-banana,Epic Banana,EB,30003.0,21002.1,39003.9,low,Epic,VERY_UNSTABLE,Low,0.03,33,ratio_chain,https://gpovalues.com/item/epic-banana,https://gpovalues.com/images/Epic%20Banana.webp,2026-08-21T22:15:33.594343+00:00,35057,epic banana
devil-fruit-rod,Devil Fruit Rod,DFR,25502.55,22952.29,28052.81,high,Mythical,A,Low,0.42,1660,ratio_chain,https://gpovalues.com/item/devil-fruit-rod,https://gpovalues.com/images/Devil%20Fruit%20Rod.webp,2026-08-21T22:15:33.594343+00:00,35057,devil fruit rod
hollows-world-ender,Hollow's World Ender,HWE,26030.5,23427.45,28633.55,high,Collectable,A,Stable,0.94,1349,ratio_chain,https://gpovalues.com/item/hollows-world-ender,https://gpovalues.com/images/World%20Ender.webp,2026-08-21T22:15:33.594343+00:00,35057,hollow's world ender
time-rift-capsule,Time-Rift Capsule,TRC,21873.2,18592.22,25154.18,medium,Epic,A,Low,0.19,629,ratio_chain,https://gpovalues.com/item/time-rift-capsule,https://gpovalues.com/images/Time-Rift%20Capsule.webp,2026-08-21T22:15:33.594343+00:00,35057,time-rift capsule
resurrected-baals-head,Resurrected Ba'al's Head,RESHEAD,17090.14,15381.12,18799.15,high,Legendary,A,Low,0.53,1568,ratio_chain,https://gpovalues.com/item/resurrected-baals-head,https://gpovalues.com/images/Resurrected%20Ba%27al%27s%20Head.webp,2026-08-21T22:15:33.594343+00:00,35057,resurrected ba'al's head
kikoku,Kikoku,KIKO,21050.88,18945.79,23155.97,high,Mythical,A,Low,0.87,1535,ratio_chain,https://gpovalues.com/item/kikoku,https://gpovalues.com/images/Kikoku.webp,2026-08-21T22:15:33.594343+00:00,35057,kikoku
sickle-of-sorrow,Sickle of Sorrow,SOS,20450.88,18405.79,22495.97,high,Legendary,A,Low,0.61,1381,ratio_chain,https://gpovalues.com/item/sickle-of-sorrow,https://gpovalues.com/images/Sickle%20of%20Sorrow.webp,2026-08-21T22:15:33.594343+00:00,35057,sickle of sorrow
coyote-outfit,Coyote Outfit,CO,17410.88,14799.25,20022.52,medium,Legendary,A,Low,0.72,792,ratio_chain,https://gpovalues.com/item/coyote-outfit,https://gpovalues.com/images/Coyote%20Outfit.webp,2026-08-21T22:15:33.594343+00:00,35057,coyote outfit
nightfall-shroud,Nightfall Shroud,NFS,17343.16,14741.69,19944.64,medium,Collectable,A,Low,0.78,898,ratio_chain,https://gpovalues.com/item/nightfall-shroud,https://gpovalues.com/images/Nightfall%20Shroud.webp,2026-08-21T22:15:33.594343+00:00,35057,nightfall shroud
dark-blade,Dark Blade,DB,20863.74,18777.37,22950.11,high,Mythical,A,Low,0.75,3059,ratio_chain,https://gpovalues.com/item/dark-blade,https://gpovalues.com/images/Dark%20Blade.webp,2026-08-21T22:15:33.594343+00:00,35057,dark blade
hover-pod,Hover Pod,HPOD,20097.24,18087.52,22106.97,high,Epic,A,Low,0.87,1601,ratio_chain,https://gpovalues.com/item/hover-pod,https://gpovalues.com/images/Hover%20Pod.webp,2026-08-21T22:15:33.594343+00:00,35057,hover pod
mega-pow,Mega-Pow,MP,15776.52,13410.05,18143.0,medium,Legendary,A-,Stable,0.9,851,ratio_chain,https://gpovalues.com/item/mega-pow,https://gpovalues.com/images/Mega-Pow.webp,2026-08-21T22:15:33.594343+00:00,35057,mega-pow
exalted-cupid-queens-wings,Exalted Cupid Queen's Wings,EWINGS,16158.3,13734.55,18582.05,medium,Legendary,A,High,1.74,203,ratio_chain,https://gpovalues.com/item/exalted-cupid-queens-wings,https://gpovalues.com/images/Exalted%20Cupid%20Queen%27s%20Wings.webp,2026-08-21T22:15:33.594343+00:00,35057,exalted cupid queen's wings
dark-skeletal-shark-mask,Dark Skeletal Shark Mask,DSSM,14953.07,12710.1,17196.02,medium,Legendary,A,Low,0.71,322,ratio_chain,https://gpovalues.com/item/dark-skeletal-shark-mask,https://gpovalues.com/images/Dark%20Skeletal%20Shark%20Mask.webp,2026-08-21T22:15:33.594343+00:00,35057,dark skeletal shark mask
firework-lancer,Firework Lancer,FL,10733.22,9123.24,12343.21,medium,Legendary,A-,Low,0.36,370,ratio_chain,https://gpovalues.com/item/firework-lancer,https://gpovalues.com/images/Firework%20Lancer.webp,2026-08-21T22:15:33.594343+00:00,35057,firework lancer
nightfall-half-shroud,Nightfall Half Shroud,NFHS,8721.08,7412.92,10029.24,medium,Collectable,A-,Low,0.44,203,ratio_chain,https://gpovalues.com/item/nightfall-half-shroud,https://gpovalues.com/images/Nightfall%20Half%20Shroud.webp,2026-08-21T22:15:33.594343+00:00,35057,nightfall half shroud
soul,Soul,SOUL,9625.06,8662.55,10587.56,high,Mythical,A-,Stable,0.91,1576,ratio_chain,https://gpovalues.com/item/soul,https://gpovalues.com/images/Soul.webp,2026-08-21T22:15:33.594343+00:00,35057,soul
mochi,Mochi,MOCHI,9451.97,8506.77,10397.16,high,Mythical,A-,Stable,0.91,2004,ratio_chain,https://gpovalues.com/item/mochi,https://gpovalues.com/images/Mochi%20Mochi%20no%20Mi%20%28Mochi-Mochi%20Fruit%29.webp,2026-08-21T22:15:33.594343+00:00,35057,mochi
mythical-fruit-chest,Mythical Fruit Chest,MC,11845.0,10660.5,13029.5,high,Mythical,A,Stable,1.25,11914,ratio_chain,https://gpovalues.com/item/mythical-fruit-chest,https://gpovalues.com/images/Mythical%20Fruit%20Chest.webp,2026-08-21T22:15:33.594343+00:00,35057,mythical fruit chest
soul-kings-guitar,Soul King's Guitar,SKG,9021.76,7668.49,10375.02,medium,Legendary,A-,Stable,0.94,784,ratio_chain,https://gpovalues.com/item/soul-kings-guitar,https://gpovalues.com/images/Soul%20King%27s%20Guitar.webp,2026-08-21T22:15:33.594343+00:00,35057,soul king's guitar
endbringer-armor,Endbringer Armor,EA,9148.27,7318.62,10977.93,low,Legendary,B,Stable,1.1,195,ratio_chain,https://gpovalues.com/item/endbringer-armor,https://gpovalues.com/images/Endbringer%20Armor.webp,2026-08-21T22:15:33.594343+00:00,35057,endbringer armor
cupid-queens-wings,Cupid Queen's Wings,QWINGS,10459.76,8890.79,12028.71,medium,,A-,Stable,1.07,315,ratio_chain,https://gpovalues.com/item/cupid-queens-wings,https://gpovalues.com/images/Cupid%20Queen%27s%20Wings.webp,2026-08-21T22:15:33.594343+00:00,35057,cupid queen's wings
venom,Venom,VENOM,8353.88,7518.49,9189.27,high,Mythical,A-,Low,0.81,1528,ratio_chain,https://gpovalues.com/item/venom,https://gpovalues.com/images/Doku%20Doku%20No%20Mi%20%28Poison%20Poison%20Fruit%29.webp,2026-08-21T22:15:33.594343+00:00,35057,venom
pika,Pika,PIKA,6997.2,6297.47,7696.92,high,Legendary,B+,Low,0.6,3898,ratio_chain,https://gpovalues.com/item/pika,https://gpovalues.com/images/Pika%20Pika%20no%20Mi%20%28Glint-Glint%20Fruit%29.webp,2026-08-21T22:15:33.594343+00:00,35057,pika
snoozy-neko,Snoozy Neko,SN,5993.4,5094.39,6892.41,medium,Mythical,A-,Low,0.49,433,ratio_chain,https://gpovalues.com/item/snoozy-neko,https://gpovalues.com/images/Snoozy%20Neko.webp,2026-08-21T22:15:33.594343+00:00,35057,snoozy neko
pteranodon,Pteranodon,PTERO,6055.9,5450.31,6661.49,high,Mythical,A-,Low,0.53,1333,ratio_chain,https://gpovalues.com/item/pteranodon,https://gpovalues.com/images/Ryu%20Ryu%20no%20Mi%2C%20Model%20Pteranodon.webp,2026-08-21T22:15:33.594343+00:00,35057,pteranodon
tori,Tori,TORI,7183.26,6464.93,7901.58,high,Mythical,A-,Low,0.69,1264,ratio_chain,https://gpovalues.com/item/tori,https://gpovalues.com/images/Tori%20Tori%20no%20Mi%2C%20Model%20Phoenix.webp,2026-08-21T22:15:33.594343+00:00,35057,tori
elos-sledgehammer,Elo's Sledgehammer,ES,7978.46,6781.69,9175.23,medium,Legendary,A-,High,2.13,310,ratio_chain,https://gpovalues.com/item/elos-sledgehammer,https://gpovalues.com/images/Elo%27s%20Sledgehammer.webp,2026-08-21T22:15:33.594343+00:00,35057,elo's sledgehammer
inferno-rocket-blade,Inferno Rocket Blade,IRB,5320.75,4522.64,6118.87,medium,Legendary,A-,Low,0.66,246,ratio_chain,https://gpovalues.com/item/inferno-rocket-blade,https://gpovalues.com/images/Inferno%20Rocket%20Blade.webp,2026-08-21T22:15:33.594343+00:00,35057,inferno rocket blade
magu,Magu,MAGU,4174.53,3757.07,4591.98,high,Legendary,B+,Low,0.36,1404,ratio_chain,https://gpovalues.com/item/magu,https://gpovalues.com/images/Magu%20Magu%20no%20Mi%20%28Magma-Magma%20Fruit%29.webp,2026-08-21T22:15:33.594343+00:00,35057,magu
ope,Ope,OPE,4168.39,3751.55,4585.23,high,Mythical,B+,Low,0.18,1208,ratio_chain,https://gpovalues.com/item/ope,https://gpovalues.com/images/Ope%20Ope%20no%20Mi%20%28Op-Op%20Fruit%29.webp,2026-08-21T22:15:33.594343+00:00,35057,ope
flamingo-boat,Flamingo Boat,FB,4123.88,3505.29,4742.46,medium,Rare,A,Low,0.48,484,ratio_chain,https://gpovalues.com/item/flamingo-boat,https://gpovalues.com/images/Flamingo%20Boat.webp,2026-08-21T22:15:33.594343+00:00,35057,flamingo boat
mera-mera,Mera Mera,MERA,3949.53,3357.1,4541.97,medium,Legendary,B-,Low,0.28,487,ratio_chain,https://gpovalues.com/item/mera-mera,https://gpovalues.com/images/Mera-Mera%20no%20Mi%20%28Flame-Flame%20Fruit%29.webp,2026-08-21T22:15:33.594343+00:00,35057,mera mera
big-mama,Big Mama,BM,4255.13,3616.86,4893.4,medium,Mythical,,Low,0.64,534,ratio_chain,https://gpovalues.com/item/big-mama,https://gpovalues.com/images/Big%20Mama%27s%20Outfit%20%28Male%29.webp,2026-08-21T22:15:33.594343+00:00,35057,big mama
rogers-ace,Roger's Ace,ACE,4377.96,3940.16,4815.75,high,Mythical,B+,Low,0.43,1062,ratio_chain,https://gpovalues.com/item/rogers-ace,https://gpovalues.com/images/Roger%27s%20Ace.webp,2026-08-21T22:15:33.594343+00:00,35057,roger's ace
ruin-mask,Ruin Mask,RM,4625.14,3237.6,6012.68,low,Rare,,High,1.78,25,ratio_chain,https://gpovalues.com/item/ruin-mask,https://gpovalues.com/images/Ruin%20Mask.webp,2026-08-21T22:15:33.594343+00:00,35057,ruin mask
bat-swarm,Bat Swarm,BS,4625.14,3931.37,5318.91,medium,Legendary,B+,Stable,1.07,568,ratio_chain,https://gpovalues.com/item/bat-swarm,https://gpovalues.com/images/Bat%20Swarm.webp,2026-08-21T22:15:33.594343+00:00,35057,bat swarm
zushi,Zushi,ZUSHI,4255.13,3616.86,4893.4,medium,Legendary,B,Low,0.64,382,ratio_chain,https://gpovalues.com/item/zushi,https://gpovalues.com/images/Zushi%20Zushi%20no%20Mi.webp,2026-08-21T22:15:33.594343+00:00,35057,zushi
buddha,Buddha,BUDDHA,4375.56,3938.01,4813.12,high,Mythical,B+,Low,0.33,1128,ratio_chain,https://gpovalues.com/item/buddha,https://gpovalues.com/images/Hito%20Hito%20no%20Mi%2C%20Model%20Daibutsu.webp,2026-08-21T22:15:33.594343+00:00,35057,buddha
blos-sledgehammer,Blo's Sledgehammer,BLOHAM,3143.17,2514.54,3771.81,low,Legendary,B+,Low,0.08,97,ratio_chain,https://gpovalues.com/item/blos-sledgehammer,https://gpovalues.com/images/Blo%27s%20Sledgehammer.webp,2026-08-21T22:15:33.594343+00:00,35057,blo's sledgehammer
swordfish-rapier,Swordfish Rapier,SR,2402.73,1922.18,2883.27,low,Legendary,B,Low,0.83,55,ratio_chain,https://gpovalues.com/item/swordfish-rapier,https://gpovalues.com/images/Swordfish%20Rapier.webp,2026-08-21T22:15:33.594343+00:00,35057,swordfish rapier
hie,Hie,HIE,2372.83,2016.91,2728.76,medium,Legendary,B,Stable,1.05,487,ratio_chain,https://gpovalues.com/item/hie,https://gpovalues.com/images/Hie%20Hie%20no%20Mi%20%28Ice-Ice%20Fruit%29.webp,2026-08-21T22:15:33.594343+00:00,35057,hie
legendary-fruit-chest,Legendary Fruit Chest,LC,2053.16,1847.84,2258.47,high,Legendary,B+,Low,0.72,5474,ratio_chain,https://gpovalues.com/item/legendary-fruit-chest,https://gpovalues.com/images/Legendary%20Fruit%20Chest.webp,2026-08-21T22:15:33.594343+00:00,35057,legendary fruit chest
goro,Goro,GORO,1920.56,1632.48,2208.65,medium,Legendary,B+,Low,0.79,805,ratio_chain,https://gpovalues.com/item/goro,https://gpovalues.com/images/Goro%20Goro%20no%20Mi%20%28Rumble-Rumble%20Fruit%29.webp,2026-08-21T22:15:33.594343+00:00,35057,goro
kraken-blade,Kraken Blade,KB,1207.34,965.87,1448.8,low,Collectable,,High,1.77,147,ratio_chain,https://gpovalues.com/item/kraken-blade,https://gpovalues.com/images/Kraken%20Blade%20%28Gold%29.webp,2026-08-21T22:15:33.594343+00:00,35057,kraken blade
spare-fruit-bag,Spare Fruit Bag,SFB,1168.12,992.91,1343.34,medium,Rare,,Low,0.77,333,ratio_chain,https://gpovalues.com/item/spare-fruit-bag,https://gpovalues.com/images/Spare%20Fruit%20Bag.webp,2026-08-21T22:15:33.594343+00:00,35057,spare fruit bag
katakuri,Katakuri,KATAKURI,1177.15,1000.57,1353.72,medium,Mythical,,Stable,1.37,375,ratio_chain,https://gpovalues.com/item/katakuri,https://gpovalues.com/images/Mochi%20Mochi%20no%20Mi%20%28Mochi-Mochi%20Fruit%29.webp,2026-08-21T22:15:33.594343+00:00,35057,katakuri
rare-fruit-chest,Rare Fruit Chest,RFC,1322.81,925.97,1719.65,low,Rare,,High,2.09,142,1to1_alignment,https://gpovalues.com/item/rare-fruit-chest,https://gpovalues.com/images/Rare%20Fruit%20Chest.webp,2026-08-21T22:15:33.594343+00:00,35057,rare fruit chest
special-tailor-token,Special Tailor Token,STT,1178.8,825.16,1532.43,high,Collectable,,Low,0.54,1539,1to1_alignment,https://gpovalues.com/item/special-tailor-token,https://gpovalues.com/images/Special%20Tailor%20Token.webp,2026-08-21T22:15:33.594343+00:00,35057,special tailor token
sp-reset-essence,SP Reset Essence,SPR,172.21,137.77,206.66,low,Common,F,Low,0.72,129,ratio_chain,https://gpovalues.com/item/sp-reset-essence,https://gpovalues.com/images/SP%20Reset%20Essence.webp,2026-08-21T22:15:33.594343+00:00,35057,sp reset essence
legendary-fish-bait,Legendary Fish Bait,LFB,3781.02,2646.71,4915.32,high,Rare,,Stable,1.2,2104,1to1_alignment,https://gpovalues.com/item/legendary-fish-bait,https://gpovalues.com/images/Legendary%20Fish%20Bait.webp,2026-08-21T22:15:33.594343+00:00,35057,legendary fish bait
fish-bait,Fish Bait,FB,29.89,25.4,34.37,medium,,,Stable,1.47,504,ratio_chain,https://gpovalues.com/item/fish-bait,https://gpovalues.com/images/Fish%20Bait.webp,2026-08-21T22:15:33.594343+00:00,35057,fish bait
bounty-per-unit,Bounty (per unit),BOUNTY,0.03662142548778514,0.01831071274389257,0.05493213823167771,high,,,,,628,,https://gpovalues.com/item/bounty-per-unit,,2026-08-21T22:15:33.594343+00:00,35057,bounty (per unit)
