slug,name,shortcut,value,ci_low,ci_high,confidence,rarity,tier,demand,demand_ratio,trade_count,derivation,share_url,image_url,generated_at,n_trades_used,join_key
blessed-cupid-queens-scarf,Blessed Cupid Queen's Scarf,BSCARF,40000.0,32000.0,48000.0,low,Collectable,A+,Low,0.39,57,ratio_chain,https://gpovalues.com/item/blessed-cupid-queens-scarf,https://gpovalues.com/images/Blessed%20Cupid%20Queen%27s%20Scarf.webp,2026-08-31T22:15:30.486649+00:00,49202,blessed cupid queen's scarf
soul-cleaver,Soul Cleaver,NAPO,39343.59,35409.23,43277.94,high,Mythical,A+,Low,0.83,1137,ratio_chain,https://gpovalues.com/item/soul-cleaver,https://gpovalues.com/images/Soul%20Cleaver.webp,2026-08-31T22:15:30.486649+00:00,49202,soul cleaver
dragon,Dragon,DRAGON,32289.36,29060.42,35518.28,high,Mythical,A+,Stable,1.16,2785,ratio_chain,https://gpovalues.com/item/dragon,https://gpovalues.com/images/Ryu%20Ryu%20no%20Mi%2C%20Model%20Pteranodon.webp,2026-08-31T22:15:30.486649+00:00,49202,dragon
troll-face,Troll Face,TF,30000.0,24000.0,36000.0,low,Epic,VERY_UNSTABLE,Stable,1.0,112,ratio_chain,https://gpovalues.com/item/troll-face,https://gpovalues.com/images/Troll%20Face.webp,2026-08-31T22:15:30.486649+00:00,49202,troll face
toji-event-item,Toji (event item),TOJI,24993.5,21244.47,28742.53,medium,Legendary,,Low,0.4,964,ratio_chain,https://gpovalues.com/item/toji-event-item,https://gpovalues.com/images/Inverted%20Spear%20Of%20Heaven.webp,2026-08-31T22:15:30.486649+00:00,49202,toji (event item)
devil-fruit-rod,Devil Fruit Rod,DFR,24588.24,22129.42,27047.07,high,Mythical,A,Low,0.54,2787,ratio_chain,https://gpovalues.com/item/devil-fruit-rod,https://gpovalues.com/images/Devil%20Fruit%20Rod.webp,2026-08-31T22:15:30.486649+00:00,49202,devil fruit rod
hollows-world-ender,Hollow's World Ender,HWE,24389.67,21950.7,26828.64,high,Collectable,A,Low,0.87,1562,ratio_chain,https://gpovalues.com/item/hollows-world-ender,https://gpovalues.com/images/World%20Ender.webp,2026-08-31T22:15:30.486649+00:00,49202,hollow's world ender
coyote-outfit,Coyote Outfit,CO,18136.44,16322.8,19950.09,high,Legendary,A,Low,0.55,1081,ratio_chain,https://gpovalues.com/item/coyote-outfit,https://gpovalues.com/images/Coyote%20Outfit.webp,2026-08-31T22:15:30.486649+00:00,49202,coyote outfit
kikoku,Kikoku,KIKO,19707.55,17736.8,21678.31,high,Mythical,A,Low,0.64,2122,ratio_chain,https://gpovalues.com/item/kikoku,https://gpovalues.com/images/Kikoku.webp,2026-08-31T22:15:30.486649+00:00,49202,kikoku
time-rift-capsule,Time-Rift Capsule,TRC,18945.72,16103.87,21787.58,medium,Epic,A,Low,0.2,894,ratio_chain,https://gpovalues.com/item/time-rift-capsule,https://gpovalues.com/images/Time-Rift%20Capsule.webp,2026-08-31T22:15:30.486649+00:00,49202,time-rift capsule
blessed-exalted-cupid-queen-outfit,Blessed Exalted Cupid Queen Outfit,BQFIT,20000.0,14000.0,26000.0,low,,A-,Low,0.47,47,ratio_chain,https://gpovalues.com/item/blessed-exalted-cupid-queen-outfit,https://gpovalues.com/images/Blessed%20Exalted%20Cupid%20Queen%20Outfit.webp,2026-08-31T22:15:30.486649+00:00,49202,blessed exalted cupid queen outfit
sickle-of-sorrow,Sickle of Sorrow,SOS,19785.72,17807.15,21764.3,high,Legendary,A,Low,0.6,1540,ratio_chain,https://gpovalues.com/item/sickle-of-sorrow,https://gpovalues.com/images/Sickle%20of%20Sorrow.webp,2026-08-31T22:15:30.486649+00:00,49202,sickle of sorrow
hover-pod,Hover Pod,HPOD,18204.57,16384.11,20025.03,high,Epic,A,Low,0.66,2125,ratio_chain,https://gpovalues.com/item/hover-pod,https://gpovalues.com/images/Hover%20Pod.webp,2026-08-31T22:15:30.486649+00:00,49202,hover pod
dark-blade,Dark Blade,DB,18935.02,17041.51,20828.52,high,Mythical,A,Low,0.7,4495,ratio_chain,https://gpovalues.com/item/dark-blade,https://gpovalues.com/images/Dark%20Blade.webp,2026-08-31T22:15:30.486649+00:00,49202,dark blade
resurrected-baals-head,Resurrected Ba'al's Head,RESHEAD,15379.46,13841.52,16917.41,high,Legendary,A,Low,0.58,1683,ratio_chain,https://gpovalues.com/item/resurrected-baals-head,https://gpovalues.com/images/Resurrected%20Ba%27al%27s%20Head.webp,2026-08-31T22:15:30.486649+00:00,49202,resurrected ba'al's head
nightfall-shroud,Nightfall Shroud,NFS,15089.43,12826.02,17352.85,medium,Collectable,A,Low,0.86,983,ratio_chain,https://gpovalues.com/item/nightfall-shroud,https://gpovalues.com/images/Nightfall%20Shroud.webp,2026-08-31T22:15:30.486649+00:00,49202,nightfall shroud
exalted-cupid-queens-wings,Exalted Cupid Queen's Wings,EWINGS,12682.13,10779.82,14584.45,medium,Legendary,A,Low,0.75,300,ratio_chain,https://gpovalues.com/item/exalted-cupid-queens-wings,https://gpovalues.com/images/Exalted%20Cupid%20Queen%27s%20Wings.webp,2026-08-31T22:15:30.486649+00:00,49202,exalted cupid queen's wings
mega-pow,Mega-Pow,MP,14942.38,12701.02,17183.73,medium,Legendary,A-,Stable,1.31,969,ratio_chain,https://gpovalues.com/item/mega-pow,https://gpovalues.com/images/Mega-Pow.webp,2026-08-31T22:15:30.486649+00:00,49202,mega-pow
inferno-rocket-blade,Inferno Rocket Blade,IRB,12127.89,10308.7,13947.06,medium,Legendary,A-,Low,0.25,423,ratio_chain,https://gpovalues.com/item/inferno-rocket-blade,https://gpovalues.com/images/Inferno%20Rocket%20Blade.webp,2026-08-31T22:15:30.486649+00:00,49202,inferno rocket blade
dark-skeletal-shark-mask,Dark Skeletal Shark Mask,DSSM,12766.8,10851.79,14681.83,medium,Legendary,A,Low,0.39,428,ratio_chain,https://gpovalues.com/item/dark-skeletal-shark-mask,https://gpovalues.com/images/Dark%20Skeletal%20Shark%20Mask.webp,2026-08-31T22:15:30.486649+00:00,49202,dark skeletal shark mask
mochi,Mochi,MOCHI,8916.81,8025.13,9808.5,high,Mythical,A-,Low,0.84,2816,ratio_chain,https://gpovalues.com/item/mochi,https://gpovalues.com/images/Mochi%20Mochi%20no%20Mi%20%28Mochi-Mochi%20Fruit%29.webp,2026-08-31T22:15:30.486649+00:00,49202,mochi
mythical-fruit-chest,Mythical Fruit Chest,MC,13225.0,11902.5,14547.5,high,Mythical,A,High,2.18,16070,ratio_chain,https://gpovalues.com/item/mythical-fruit-chest,https://gpovalues.com/images/Mythical%20Fruit%20Chest.webp,2026-08-31T22:15:30.486649+00:00,49202,mythical fruit chest
head-of-baal,Head of Ba'al,HB,9417.32,8004.72,10829.92,medium,Legendary,A-,Stable,1.02,323,ratio_chain,https://gpovalues.com/item/head-of-baal,https://gpovalues.com/images/Head%20of%20Ba%27al.webp,2026-08-31T22:15:30.486649+00:00,49202,head of ba'al
venom,Venom,VENOM,7538.47,6784.62,8292.31,high,Mythical,A-,Low,0.69,2364,ratio_chain,https://gpovalues.com/item/venom,https://gpovalues.com/images/Doku%20Doku%20No%20Mi%20%28Poison%20Poison%20Fruit%29.webp,2026-08-31T22:15:30.486649+00:00,49202,venom
soul,Soul,SOUL,7173.99,6456.59,7891.38,high,Mythical,A-,Low,0.67,2269,ratio_chain,https://gpovalues.com/item/soul,https://gpovalues.com/images/Soul.webp,2026-08-31T22:15:30.486649+00:00,49202,soul
soul-kings-guitar,Soul King's Guitar,SKG,7029.45,6326.5,7732.39,high,Legendary,A-,Low,0.87,1218,ratio_chain,https://gpovalues.com/item/soul-kings-guitar,https://gpovalues.com/images/Soul%20King%27s%20Guitar.webp,2026-08-31T22:15:30.486649+00:00,49202,soul king's guitar
firework-lancer,Firework Lancer,FL,6349.3,5396.9,7301.7,medium,Legendary,A-,Low,0.15,390,ratio_chain,https://gpovalues.com/item/firework-lancer,https://gpovalues.com/images/Firework%20Lancer.webp,2026-08-31T22:15:30.486649+00:00,49202,firework lancer
cupid-queens-wings,Cupid Queen's Wings,QWINGS,6945.86,5903.98,7987.75,medium,,A-,Stable,1.13,584,ratio_chain,https://gpovalues.com/item/cupid-queens-wings,https://gpovalues.com/images/Cupid%20Queen%27s%20Wings.webp,2026-08-31T22:15:30.486649+00:00,49202,cupid queen's wings
pika,Pika,PIKA,5151.27,4636.15,5666.4,high,Legendary,B+,Low,0.41,6974,ratio_chain,https://gpovalues.com/item/pika,https://gpovalues.com/images/Pika%20Pika%20no%20Mi%20%28Glint-Glint%20Fruit%29.webp,2026-08-31T22:15:30.486649+00:00,49202,pika
pteranodon,Pteranodon,PTERO,5368.5,4831.64,5905.35,high,Mythical,A-,Low,0.44,1860,ratio_chain,https://gpovalues.com/item/pteranodon,https://gpovalues.com/images/Ryu%20Ryu%20no%20Mi%2C%20Model%20Pteranodon.webp,2026-08-31T22:15:30.486649+00:00,49202,pteranodon
flamingo-boat,Flamingo Boat,FB,4800.48,4080.41,5520.55,medium,Rare,A,Low,0.48,791,ratio_chain,https://gpovalues.com/item/flamingo-boat,https://gpovalues.com/images/Flamingo%20Boat.webp,2026-08-31T22:15:30.486649+00:00,49202,flamingo boat
tori,Tori,TORI,4793.0,4313.7,5272.31,high,Mythical,A-,Low,0.57,2050,ratio_chain,https://gpovalues.com/item/tori,https://gpovalues.com/images/Tori%20Tori%20no%20Mi%2C%20Model%20Phoenix.webp,2026-08-31T22:15:30.486649+00:00,49202,tori
nightfall-half-shroud,Nightfall Half Shroud,NFHS,4685.77,3982.9,5388.63,medium,Collectable,A-,Low,0.43,437,ratio_chain,https://gpovalues.com/item/nightfall-half-shroud,https://gpovalues.com/images/Nightfall%20Half%20Shroud.webp,2026-08-31T22:15:30.486649+00:00,49202,nightfall half shroud
elos-sledgehammer,Elo's Sledgehammer,ES,5742.74,4881.33,6604.15,medium,Legendary,A-,High,1.66,474,ratio_chain,https://gpovalues.com/item/elos-sledgehammer,https://gpovalues.com/images/Elo%27s%20Sledgehammer.webp,2026-08-31T22:15:30.486649+00:00,49202,elo's sledgehammer
hoverboard,Hoverboard,HOVERBOARD,4417.93,3755.24,5080.62,medium,Legendary,,Low,0.19,451,ratio_chain,https://gpovalues.com/item/hoverboard,https://gpovalues.com/images/Hoverboard.webp,2026-08-31T22:15:30.486649+00:00,49202,hoverboard
ope,Ope,OPE,3625.09,3262.57,3987.58,high,Mythical,B+,Low,0.18,2035,ratio_chain,https://gpovalues.com/item/ope,https://gpovalues.com/images/Ope%20Ope%20no%20Mi%20%28Op-Op%20Fruit%29.webp,2026-08-31T22:15:30.486649+00:00,49202,ope
big-mama,Big Mama,BM,4098.45,3483.69,4713.22,medium,Mythical,,Stable,1.1,644,ratio_chain,https://gpovalues.com/item/big-mama,https://gpovalues.com/images/Big%20Mama%27s%20Outfit%20%28Male%29.webp,2026-08-31T22:15:30.486649+00:00,49202,big mama
rogers-ace,Roger's Ace,ACE,2919.19,2627.27,3211.11,high,Mythical,B+,Low,0.39,1456,ratio_chain,https://gpovalues.com/item/rogers-ace,https://gpovalues.com/images/Roger%27s%20Ace.webp,2026-08-31T22:15:30.486649+00:00,49202,roger's ace
katakuri,Katakuri,KATAKURI,3877.65,3296.0,4459.29,medium,Mythical,,Stable,1.3,601,ratio_chain,https://gpovalues.com/item/katakuri,https://gpovalues.com/images/Mochi%20Mochi%20no%20Mi%20%28Mochi-Mochi%20Fruit%29.webp,2026-08-31T22:15:30.486649+00:00,49202,katakuri
snoozy-neko,Snoozy Neko,SN,3680.0,3128.0,4232.0,medium,Mythical,A-,Low,0.29,571,ratio_chain,https://gpovalues.com/item/snoozy-neko,https://gpovalues.com/images/Snoozy%20Neko.webp,2026-08-31T22:15:30.486649+00:00,49202,snoozy neko
mera-mera,Mera Mera,MERA,3174.65,2698.45,3650.84,medium,Legendary,B-,Low,0.44,928,ratio_chain,https://gpovalues.com/item/mera-mera,https://gpovalues.com/images/Mera-Mera%20no%20Mi%20%28Flame-Flame%20Fruit%29.webp,2026-08-31T22:15:30.486649+00:00,49202,mera mera
true-baals-guard,True Ba'al's Guard,TBG,3650.85,3103.22,4198.47,medium,Legendary,B+,Low,0.27,568,ratio_chain,https://gpovalues.com/item/true-baals-guard,https://gpovalues.com/images/True%20Ba%27al%27s%20Guard.webp,2026-08-31T22:15:30.486649+00:00,49202,true ba'al's guard
bat-swarm,Bat Swarm,BS,4033.67,3428.62,4638.72,medium,Legendary,B+,High,1.94,568,ratio_chain,https://gpovalues.com/item/bat-swarm,https://gpovalues.com/images/Bat%20Swarm.webp,2026-08-31T22:15:30.486649+00:00,49202,bat swarm
buddha,Buddha,BUDDHA,3423.31,3080.98,3765.63,high,Mythical,B+,Low,0.33,1916,ratio_chain,https://gpovalues.com/item/buddha,https://gpovalues.com/images/Hito%20Hito%20no%20Mi%2C%20Model%20Daibutsu.webp,2026-08-31T22:15:30.486649+00:00,49202,buddha
demon-jesters-scythe,Demon Jester's Scythe,JSCYTHE,3529.76,2823.81,4235.72,low,Legendary,B+,Low,0.75,147,ratio_chain,https://gpovalues.com/item/demon-jesters-scythe,https://gpovalues.com/images/Demon%20Jester%27s%20Scythe.webp,2026-08-31T22:15:30.486649+00:00,49202,demon jester's scythe
suna,Suna,SUNA,2889.44,2456.02,3322.85,medium,Legendary,B+,Low,0.1,853,ratio_chain,https://gpovalues.com/item/suna,https://gpovalues.com/images/Suna%20Suna%20no%20Mi%20%28Sand-Sand%20Fruit%29.webp,2026-08-31T22:15:30.486649+00:00,49202,suna
megalodon-any,Megalodon (any),MEGALODON,3095.32,2476.26,3714.38,low,Legendary,,High,1.55,74,ratio_chain,https://gpovalues.com/item/megalodon-any,https://gpovalues.com/images/Megalodon%20Helmet.webp,2026-08-31T22:15:30.486649+00:00,49202,megalodon (any)
legendary-fruit-chest,Legendary Fruit Chest,LC,2133.88,1920.49,2347.26,high,Legendary,B+,Low,0.79,8315,ratio_chain,https://gpovalues.com/item/legendary-fruit-chest,https://gpovalues.com/images/Legendary%20Fruit%20Chest.webp,2026-08-31T22:15:30.486649+00:00,49202,legendary fruit chest
magu,Magu,MAGU,1360.54,1224.49,1496.6,high,Legendary,B+,Low,0.25,2676,ratio_chain,https://gpovalues.com/item/magu,https://gpovalues.com/images/Magu%20Magu%20no%20Mi%20%28Magma-Magma%20Fruit%29.webp,2026-08-31T22:15:30.486649+00:00,49202,magu
hie,Hie,HIE,1521.57,1293.33,1749.8,medium,Legendary,B,Low,0.75,713,ratio_chain,https://gpovalues.com/item/hie,https://gpovalues.com/images/Hie%20Hie%20no%20Mi%20%28Ice-Ice%20Fruit%29.webp,2026-08-31T22:15:30.486649+00:00,49202,hie
kraken-blade,Kraken Blade,KB,1161.16,986.99,1335.34,medium,Collectable,,Low,0.9,313,ratio_chain,https://gpovalues.com/item/kraken-blade,https://gpovalues.com/images/Kraken%20Blade%20%28Gold%29.webp,2026-08-31T22:15:30.486649+00:00,49202,kraken blade
goro,Goro,GORO,1035.4,931.86,1138.94,high,Legendary,B+,Stable,0.93,1152,ratio_chain,https://gpovalues.com/item/goro,https://gpovalues.com/images/Goro%20Goro%20no%20Mi%20%28Rumble-Rumble%20Fruit%29.webp,2026-08-31T22:15:30.486649+00:00,49202,goro
spare-fruit-bag,Spare Fruit Bag,SFB,1016.47,864.0,1168.94,medium,Rare,,High,1.82,395,ratio_chain,https://gpovalues.com/item/spare-fruit-bag,https://gpovalues.com/images/Spare%20Fruit%20Bag.webp,2026-08-31T22:15:30.486649+00:00,49202,spare fruit bag
smoke,Smoke,SMOKE,800.0,680.0,920.0,medium,Legendary,B-,Low,0.11,377,ratio_chain,https://gpovalues.com/item/smoke,https://gpovalues.com/images/Moku%20Moku%20no%20Mi%20%28Smoke-Smoke%20Fruit%29.webp,2026-08-31T22:15:30.486649+00:00,49202,smoke
ito,Ito,ITO,865.89,736.0,995.76,medium,Legendary,B+,Low,0.61,628,ratio_chain,https://gpovalues.com/item/ito,https://gpovalues.com/images/Ito%20Ito%20no%20Mi%20%28String-String%29.webp,2026-08-31T22:15:30.486649+00:00,49202,ito
gura,Gura,GURA,651.82,554.05,749.6,medium,Legendary,B+,Low,0.27,717,ratio_chain,https://gpovalues.com/item/gura,https://gpovalues.com/images/Gura%20Gura%20no%20Mi%20%28Tremor-Tremor%20Fruit%29.webp,2026-08-31T22:15:30.486649+00:00,49202,gura
rare-fruit-chest,Rare Fruit Chest,RFC,1220.21,854.14,1586.26,medium,Rare,,High,2.74,292,1to1_alignment,https://gpovalues.com/item/rare-fruit-chest,https://gpovalues.com/images/Rare%20Fruit%20Chest.webp,2026-08-31T22:15:30.486649+00:00,49202,rare fruit chest
legendary-fish-bait,Legendary Fish Bait,LFB,3468.6,2428.02,4509.17,high,Rare,,High,2.78,3584,1to1_alignment,https://gpovalues.com/item/legendary-fish-bait,https://gpovalues.com/images/Legendary%20Fish%20Bait.webp,2026-08-31T22:15:30.486649+00:00,49202,legendary fish bait
special-tailor-token,Special Tailor Token,STT,132.41,119.17,145.65,high,Collectable,,Low,0.45,3019,ratio_chain,https://gpovalues.com/item/special-tailor-token,https://gpovalues.com/images/Special%20Tailor%20Token.webp,2026-08-31T22:15:30.486649+00:00,49202,special tailor token
sp-reset-essence,SP Reset Essence,SPR,107.55,86.04,129.06,low,Common,F,Low,0.52,147,ratio_chain,https://gpovalues.com/item/sp-reset-essence,https://gpovalues.com/images/SP%20Reset%20Essence.webp,2026-08-31T22:15:30.486649+00:00,49202,sp reset essence
iceborn-any,Iceborn (any),ICEBORN,62.75,50.2,75.29,low,Legendary,,Low,0.23,177,ratio_chain,https://gpovalues.com/item/iceborn-any,https://gpovalues.com/images/Iceborn%20Katana.webp,2026-08-31T22:15:30.486649+00:00,49202,iceborn (any)
fish-bait,Fish Bait,FB,35.81,30.44,41.18,medium,,,High,2.59,945,ratio_chain,https://gpovalues.com/item/fish-bait,https://gpovalues.com/images/Fish%20Bait.webp,2026-08-31T22:15:30.486649+00:00,49202,fish bait
bounty-per-unit,Bounty (per unit),BOUNTY,0.03333333333333333,0.016666666666666666,0.05,high,,,,,708,,https://gpovalues.com/item/bounty-per-unit,,2026-08-31T22:15:30.486649+00:00,49202,bounty (per unit)
